repo_full_name,sha,author_login,author_date,committer_login,committer_date,message
torvalds/linux,ed82f35b926b2e505c14b7006473614b8f58b4f4,axboe,2026-01-08T17:18:31Z,axboe,2026-02-06T14:29:19Z,"io_uring: allow registration of per-task restrictions  Currently io_uring supports restricting operations on a per-ring basis. To use those, the ring must be setup in a disabled state by setting IORING_SETUP_R_DISABLED. Then restrictions can be set for the ring, and the ring can then be enabled.  Th"
golang/go,8ca47fab421e99306afb6f7a0941d85f579ae3c0,unknown,2026-01-08T21:06:45Z,gopherbot,2026-01-27T15:52:02Z,"go/types, types2: replace pendingType with completion check  This change establishes the invariant that Underlying() cannot observe a nil RHS for a defined type, unless that type was created by go/types with an explicitly nil underlying type.  It does so using isComplete, which is a guard to check t"
golang/go,6ba3494e16f2611dcca0e4ce629cd06b5c0c0969,josharian,2026-01-08T22:50:45Z,josharian,2026-01-22T20:12:45Z,cmd/go/internal/vcs: use 0o for octal  Change-Id: I011cd7e1c2c614e2c5c4a0fadf062ac9be2266aa Reviewed-on: https://go-review.googlesource.com/c/go/+/736440 Reviewed-by: Florian Lehner <lehner.florian86@gmail.com> Reviewed-by: Michael Pratt <mpratt@google.com> LUCI-TryBot-Result: Go LUCI <golang-scoped
golang/go,cbe153806e67a16e362a1cdbbf1741d4ce82e98a,qmuntal,2026-01-08T14:50:15Z,qmuntal,2026-01-12T19:53:11Z,"net: fix socket duplication error handling on Windows  Calls to dupSocket may fail, but the error is not properly handled because the surrounding code incorrectly checks for nil error instead of non-nil error.  I'm not aware of any code paths that would trigger this error, and I haven't been able to"
golang/go,30d0b4026410da3486ba841bb7f13c1d9074e91d,qmuntal,2026-01-08T14:44:51Z,qmuntal,2026-01-12T19:53:04Z,"net: don't ignore getsockname errors in newFileFD  newFileFD is called when creating a net FD from an existing socket handle. That socket might not be bound yet, in which case getsockname returns a useful error that is currently ignored and replaced with a potentially misleading EPROTONOSUPPORT erro"
golang/go,5741608de26f06488e771fd7b3b35ca2ca4c93a6,qmuntal,2026-01-08T09:25:44Z,qmuntal,2026-01-12T19:53:00Z,"net: don't ignore errors in TestUnixUnlink  TestUnixUnlink calls some functions and methods that can fail, but it ignores the returned errors. This test is flaky on Windows, and those errors should be checked to help diagnose the problem.  Updates #75282 Updates #76582 Updates #77038  Change-Id: Ia8"
golang/go,088ba94439775e025b90790f1c8db49ee2e7017f,FiloSottile,2026-01-08T01:23:02Z,gopherbot,2026-01-09T16:08:53Z,crypto/rsa: log key on test failure  For #74326  Change-Id: If1e61db22c9e7192e5dd56cd36141e5b6a6a6964 Reviewed-on: https://go-review.googlesource.com/c/go/+/734640 LUCI-TryBot-Result: Go LUCI <golang-scoped@luci-project-accounts.iam.gserviceaccount.com> Auto-Submit: Filippo Valsorda <filippo@golang.
golang/go,108b333d510c1f60877ac917375d7931791acfe6,matloob,2026-01-08T17:45:34Z,matloob,2026-01-09T15:54:33Z,"cmd/go: only use check cache action's dependencies to build vet config  We manipulate the dependencies of the build action when adding the non-test variant of the package being tested as a dependency for the test, so the set of deps of the build package doesn't correctly represent the dependencies o"
golang/go,8ac4477d83672af8c3d39399685731ee6b81ce2f,cherrymui,2026-01-08T16:57:28Z,JunyangShao,2026-01-08T17:44:00Z,"simd/archsimd: rename Broadcast methods  Currently the Broadcast128/256/512 methods broadcast the lowest element of the input vector to a vector of the corresponding width. There are also variations of broadcast operations that broadcast the whole (128- or 256-bit) vector to a larger vector, which w"
apache/spark,fe9ffd50e58b99326768c5b1861241df33a101f6,zhengruifeng,2026-01-08T22:02:52Z,HyukjinKwon,2026-01-08T22:02:52Z,[SPARK-54963][PYTHON][CONNECT] Make `createDataFrame` respect `prefer_timestamp_ntz` when `infer_pandas_dict_as_map`  ### What changes were proposed in this pull request? Make `createDataFrame` respect `prefer_timestamp_ntz` when `infer_pandas_dict_as_map`  ### Why are the changes needed? In `create
apache/spark,38d3af27535de2604e137a4d71246210030eaeab,gaogaotiantian,2026-01-08T22:01:42Z,HyukjinKwon,2026-01-08T22:01:42Z,[SPARK-54954][PYTHON] Fix remote related type hints in util.py  ### What changes were proposed in this pull request?  * Add overload stubs for `remote_only`. * Distinguish remote and normal SparkSession * Do some type assertions so we don't need all the ignore comments  ### Why are the changes neede
apache/spark,49afd6b58144e430410e9ba62499638f3416e592,ericm-db,2026-01-08T21:37:45Z,anishshri-db,2026-01-08T21:37:45Z,[SPARK-54910][SS] Add sourceIdentifyingName parameter to StreamingRelationV2  ## What changes were proposed in this pull request?  This PR adds the `sourceIdentifyingName` parameter to `StreamingRelationV2` and introduces the `HasStreamingSourceIdentifyingName` trait to provide a uniform interface f
apache/spark,2fff424dba267c0d215a3b3c0c4945fb62c31a36,Shubhambhusate,2026-01-08T08:51:32Z,cloud-fan,2026-01-08T08:51:32Z,[SPARK-54776][SQL] Improved the logs message regarding lambda function with SQL UDF  ### What changes were proposed in this pull request?  **Changes made:**  Added new error condition in error-conditions.json: UNSUPPORTED_FEATURE.LAMBDA_FUNCTION_WITH_SQL_UDF - A clear error message for SQL UDFs used
apache/spark,9c675099c9bbe1076fed6564738486bb7742ebe6,sahilkumarsingh,2026-01-08T07:50:13Z,cloud-fan,2026-01-08T07:50:13Z,"[SPARK-54634][SQL] Add clear error message for empty IN predicate  ### What changes were proposed in this pull request?  This PR will address the issue [SPARK-54634](https://issues.apache.org/jira/browse/SPARK-54634).  With this, I am adding a user-friendly error message when users write SQL queries"
apache/spark,858574213d9a90d0b29771bb6c7d0931536e5c87,gaogaotiantian,2026-01-08T02:08:27Z,HyukjinKwon,2026-01-08T02:08:27Z,"Revert ""[SPARK-54922][PYTHON] Remove ignore[arg-type] for np.set_prin…  …toptions""  This reverts commit 3dc641b4a384818d400c727fa4381b15cd3155a6.  ### What changes were proposed in this pull request?  Revert 3dc641b4a384818d400c727fa4381b15cd3155a6  ### Why are the changes needed?  The original comm"
apache/spark,3115669444e09a3a3096112ecb296bad2606b05d,gaogaotiantian,2026-01-08T01:26:08Z,zhengruifeng,2026-01-08T01:26:08Z,[SPARK-54925][PYTHON] Add the capability to dump threads for pyspark  ### What changes were proposed in this pull request?  Add an optional capability to dump thread info of *all* pyspark processes. It is intentionally hidden now because it's not fully polished. It can be used as `python -m pyspark.
langchain-ai/langchain,76da99e022652684c7ea28bbf74220b0955a5287,mdrxy,2026-01-08T20:24:32Z,web-flow,2026-01-08T20:24:32Z,release(langchain): 1.2.3 (#34668)
langchain-ai/langchain,2847814c70cb85798c7e38e4c00cbe5debda6c65,Aman071106,2026-01-08T19:40:22Z,web-flow,2026-01-08T19:40:22Z,feat(core): add more file extensions to ignore in HTML link extraction (#34552)  # feat(core): add more file extensions to ignore in HTML link extraction  ## Description This PR enhances the HTML link extraction utility in   `libs/core/langchain_core/utils/html.py` by expanding the `SUFFIXES_TO_IGNO
langchain-ai/langchain,d383f00489b124addf0eff32b9c676dede9b045e,ccurme,2026-01-08T16:12:00Z,web-flow,2026-01-08T16:12:00Z,refactor(langchain): engage summarization based on reported `usage_metadata` (#34632)
langchain-ai/langchain,50c5bb5607da2bdac4de3555a2aa49ea117d689e,Aman071106,2026-01-08T15:21:17Z,web-flow,2026-01-08T15:21:17Z,refactor(core): improve docstrings for HTML link extraction utilities (#34550)  # refactor(core): improve docstrings for HTML link extraction utilities  ## Description This PR updates and clarifies the docstrings for `find_all_links` and `extract_sub_links` in `libs/core/langchain_core/utils/html.py
langchain-ai/langchain,2b6911d9af58ba5a03b9c7102ab47c8aeee70c16,mdrxy,2026-01-08T15:07:56Z,web-flow,2026-01-08T15:07:56Z,"fix(langchain): keep tool call / `AIMessage` pairings when summarizing (#34609)  Fixes #34282  **Before:** When using agents with tools (like file reading, web search, etc.), the conversation looks like this:  ``` [User]     ""Read these 10 files and summarize them"" [AI]       ""I'll read all 10 files"
langchain-ai/langchain,f805ea96014aa4c6fcba927f18d64d4b2608762b,T1mn,2026-01-08T14:59:12Z,web-flow,2026-01-08T14:59:12Z,test(langchain): cover chat model provider inference (#34657)  Add unit coverage for chat model provider inference across common model name prefixes. This improves regression protection without touching runtime  ---------  Co-authored-by: Mason Daugherty <github@mdrxy.com>
langchain-ai/langchain,0276cc0290df8ca75ecf3dd80ed5773deb82cefe,stephg,2026-01-08T14:54:53Z,web-flow,2026-01-08T14:54:53Z,"fix(langchain): fix copy-paste error on azure_openai embedding provider map (#34655)  Fixes a bug introduced with commit 85f1ba2 (released in `langchain == 1.2.1`).  Whenever the index embedding of the langgraph-server is configured with `azure_openai` provider, the wrong class is going to be initia"
