repo_full_name,sha,author_login,author_date,committer_login,committer_date,message
facebook/react,bb8a76c6cc77ea2976d690ea09f5a1b3d9b1792a,eps1lon,2026-01-15T13:28:02Z,web-flow,2026-01-15T13:28:02Z,[DevTools] Show fallback in inspected element pane when no element is selected (#35503)
facebook/react,fae15df40ef878fda68756176d501a4cb83cc9bc,eps1lon,2026-01-15T12:24:06Z,web-flow,2026-01-15T12:24:06Z,[DevTools] Add React Element pane to browser Elements panel (#35240)
facebook/react,53daaf5aba1827c2f6c6e01ae1318c36f5a1902e,blazejkustra,2026-01-15T11:06:14Z,web-flow,2026-01-15T11:06:14Z,"Improve the detection of changed hooks (#35123)  ## Summary  cc @hoxyq   Fixes https://github.com/facebook/react/issues/28584. Follow up to PR: https://github.com/facebook/react/pull/34547  This PR updates getChangedHooksIndices to account for the fact that `useSyncExternalStore`, `useTransition`, `"
golang/go,5aa006dee0fae19cea85843cb0c83636a3181e0e,sophie-zhao,2026-01-15T08:30:30Z,abner-chenc,2026-01-30T00:48:45Z,"test/codegen: add bitwise operation combination tests  This commit adds two test functions, bitsOptXor1 and bitsOptXor2, to verify that the compiler correctly optimizes certain bitwise expression patterns in future CLs.  Change-Id: Idf5bd1ff8653f8fa218604d857639e063546d8e7 Reviewed-on: https://go-re"
golang/go,6edb9f9c51f4f9042563f6fcf68701d1fed33c8f,unknown,2026-01-15T00:10:00Z,gopherbot,2026-01-23T05:37:55Z,"go/types, types2: remove support for gotypesalias GODEBUG flag  For #76472.  Change-Id: Ia51b41639637b1de916625e73c26f625382be305 Reviewed-on: https://go-review.googlesource.com/c/go/+/736441 Reviewed-by: Alan Donovan <adonovan@google.com> LUCI-TryBot-Result: Go LUCI <golang-scoped@luci-project-acco"
golang/go,858d4bf8511a7741cf5c21f1d51b23ed180fd450,mfenderov,2026-01-15T12:19:10Z,gopherbot,2026-01-22T21:04:53Z,"debug/elf: return FormatError when reading short files  NewFile returns the raw error from ReadAt when failing to read the ELF identifier, typically io.EOF for empty or short files. This breaks the API contract that all parsing failures should return *FormatError.  Wrap the error in FormatError for "
golang/go,e9e05687dee08ba0f0fb07b076f1c3f47bb57f34,gavinkflam,2026-01-15T04:22:13Z,gopherbot,2026-01-22T20:48:33Z,internal/runtime: remove math.Mul64  internal/runtime/math.Mul64 is a copy of math/bits.Mul64 and redundant.  Change-Id: I4dd2ab531a32da97839c6b45cf90df6430811967 GitHub-Last-Rev: 1a73e16049ee346ccfa8f052856e49e10e202d70 GitHub-Pull-Request: golang/go#77187 Reviewed-on: https://go-review.googlesourc
golang/go,dcb42485ac63059ee36355441277c831e50d14de,thatnealpatel,2026-01-15T18:14:32Z,thatnealpatel,2026-01-22T18:13:51Z,cmd/cgo: add test for sanitizing smuggled doc comment code  Updates #76697  Change-Id: If24eec2bc2f8bfd903a4cc8f5499e77ea2f255c8 Reviewed-on: https://go-review.googlesource.com/c/go/+/736780 Reviewed-by: Cherry Mui <cherryyz@google.com> LUCI-TryBot-Result: Go LUCI <golang-scoped@luci-project-account
golang/go,9ef26e96e3ae1e3a3d5e01a9b7fd1fa4dc5d6dd5,Prateik-Lohani-07,2026-01-15T08:05:23Z,gopherbot,2026-01-15T16:36:28Z,sort: improve comment readability for Stable function  Change-Id: I3bc9f906f85e2b5f3d4ba6484e3c125065e36b57 GitHub-Last-Rev: 5d637c132533691d5a56fd00845bdb1d349642a3 GitHub-Pull-Request: golang/go#77190 Reviewed-on: https://go-review.googlesource.com/c/go/+/736501 Reviewed-by: Robert Griesemer <gri@
apache/spark,83e46000f47523b2db7476a737b8cdbee9191bf4,ericm-db,2026-01-15T19:38:16Z,dtenedor,2026-01-15T19:38:16Z,[SPARK-55039][SS][SQL] Add IDENTIFIED BY syntax for naming streaming sources  ### What changes were proposed in this pull request?  This PR adds SQL syntax support for naming streaming sources using the `IDENTIFIED BY` clause. Users can now specify a name for a streaming source directly in SQL queri
