repo_full_name,sha,author_login,author_date,committer_login,committer_date,message
facebook/react,3aaab92a265ebeb43b15e7c30c2f1dfb9fcd5961,rickhanlonii,2026-02-04T20:04:57Z,web-flow,2026-02-04T20:04:57Z,"[flags] add enableEffectEventMutationPhase (#35548)  Small optimization for useEffectEvent. Not sure we even need a flag for it, but it will be a nice killswitch.  As an added benefit, it fixes a bug when `enableViewTransition` is on, where we were not updating the useEffectEvent callback when a tre"
facebook/react,087a34696f1eb484157b19aee1648bcbce51de64,rickhanlonii,2026-02-04T19:37:45Z,web-flow,2026-02-04T19:37:45Z,"[test] add activity test with gSBU and enableViewTransition bugfix (#35555)  Related to https://github.com/facebook/react/pull/35548, `enableViewTransition` fixes a bug where `getSnapshotBeforeUpdate` was running in hidden trees when it shouldn't (`componentWillUpdate` won't run for hidden updates, "
facebook/react,6913ea4d28229d066603bff9fc1170334e151a4a,rickhanlonii,2026-02-04T18:58:34Z,web-flow,2026-02-04T18:58:34Z,"[flags] Add `enableParallelTransitions` (#35392)  ## Overview  Adds a feature flag `enableParallelTransitions` to experiment with engantling transitions less often.  ## Motivation  Currently we over-entangle transition lanes.   It's a common misunderstanding that React entangles all transitions, alw"
facebook/react,cf993fb457417e0f20535b1fd42c3f45df966583,unstubbable,2026-02-04T18:43:23Z,web-flow,2026-02-04T18:43:23Z,[Flight] Fix stack overflow in `visitAsyncNode` with deep async chains (#35612)  Database libraries like Gel/EdgeDB can create very long linear chains of async sequences through temporal async sequencing in connection pools. The recursive traversal of `node.previous` chains in `visitAsyncNode` cause
facebook/react,c137dd6f5484f1bb68a64f07dd0e40d474a29759,jorge-cab,2026-02-04T16:24:24Z,web-flow,2026-02-04T16:24:24Z,"Fix exhaustive deps bug with flow type casting. (#35691)  Summary: I noticed there's a bug where the lint will recognize the type on a cast annotation as a missing dependency;  ```         function MyComponent() {           type ColumnKey = 'id' | 'name';           type Item = {id: string, name: str"
facebook/react,22a20e1f2f557b99115d82b639ff5a32b6453cb6,AntonChesnokov,2026-02-04T16:07:17Z,web-flow,2026-02-04T16:07:17Z,[compiler] Fix setState-in-effect for React.useEffect namespace calls (#35377) (#35419)  ## Summary Fix react-hooks/set-state-in-effect false negatives when Hooks are called via a namespace import (e.g. `import * as React from 'react'` and `React.useEffect(...))`. The validation now checks the Metho
facebook/react,90c6d1b218bbe07eeb757ce8777805a9b7f8e3c3,josephsavona,2026-02-04T15:09:28Z,web-flow,2026-02-04T15:09:28Z,"[compiler][snap] More minimization improvements (#35689)  * A few new minimization strategies, removing function params and array/object pattern elements * Ensure that we preserve the same set of errors based on not just category+reason but also description."
facebook/react,f84ce5a45c47b1081a09c17eea58c16ef145c113,eps1lon,2026-02-04T10:42:49Z,web-flow,2026-02-04T10:42:49Z,[flags] Turn on `enableViewTransition` in OSS `react-test-renderer` (#35684)
facebook/react,c9ff56ec74393373dbe0f58c3e24d1846b469317,eps1lon,2026-02-04T09:56:33Z,web-flow,2026-02-04T09:56:33Z,[DevTools] Disable Activity slices by default (#35685)
facebook/react,3ce1316b05968d2a8cffe42a110f2726f2c44c3e,josephsavona,2026-02-04T03:12:21Z,web-flow,2026-02-04T03:12:21Z,"[compiler][snap] Fixes to relative path resolution; compile subcommand (#35688)  More snap improvements for use with agents: * `yarn snap compile [--debug] <path>` for compiling any file, optionally with debug logs * `yarn snap minimize <path>` now accepts path as a positional param for consistency "
tensorflow/tensorflow,5d162b0b0ee4b1bb07024e3ef496c214e3ad317f,yuriivcs,2026-02-04T23:40:24Z,tensorflower-gardener,2026-02-04T23:49:15Z,Bump rules_ml_toolchain to enable customization of CUDA Core Compute Libraries repository  PiperOrigin-RevId: 865612206
tensorflow/tensorflow,bc7004f4ce85157afb929912492c912d4dcab5f1,ethanluoyc,2026-02-04T22:46:52Z,tensorflower-gardener,2026-02-04T22:56:51Z,"Move local_config_git to tensorflow  This is not used in XLA. Also, it won't work properly when trying to load as a repo rule in bzlmod.  PiperOrigin-RevId: 865589964"
tensorflow/tensorflow,65b3b9d7a8aeb9a71b8ea371eb86277aa7d89d17,Varcho,2026-02-04T22:22:31Z,tensorflower-gardener,2026-02-04T22:41:13Z,[ReplicaGroupV3][Refactor][13/n] Remove optional V2 CollectiveDeviceList field on V1 CollectiveDeviceList.  PiperOrigin-RevId: 865578761
tensorflow/tensorflow,0704769731c60248634099cfc0b54e22d7b4e322,ezhulenev,2026-02-04T22:21:14Z,tensorflower-gardener,2026-02-04T22:33:43Z,PR #37247: [xla:gpu] Clean up execution stream assignment  Imported from GitHub PR https://github.com/openxla/xla/pull/37247  Simplify execution stream assignment in terms of execution scopes:  1. Async-start-like instructions start a new execution scope 2. Async-done-like instructions and en execut
