repo_full_name,sha,author_login,author_date,committer_login,committer_date,message
facebook/react,1c66ac740c650083f008805ed605e8826832dd4c,eps1lon,2026-02-05T23:40:31Z,web-flow,2026-02-05T23:40:31Z,[DevTools] Separate breadcrumbs with `»` (#35705)
facebook/react,8b276df415a29bee586473bfced9191b25166790,eps1lon,2026-02-05T22:27:57Z,web-flow,2026-02-05T22:27:57Z,[DevTools] Avoid scrollbars in Suspense breadcrumbs (#35700)
facebook/react,95ffd6cd9c794842e5c8ab36150296afab1ae70c,rickhanlonii,2026-02-05T18:34:23Z,web-flow,2026-02-05T18:34:23Z,Disable parallel transitions in canary (#35709)  Accidentally enabled this
facebook/react,b9323509be66759201c6a752233370970c2a613f,hoxyq,2026-02-05T17:49:18Z,web-flow,2026-02-05T17:49:18Z,[DevTools] Throw an error when attempting to clone non-existent node (#35702)  There is an existing issue with serialisation logic for the traces from Profiler panel.  I've discovered that `TREE_OPERATION_UPDATE_TREE_BASE_DURATION` operation for some reason appears earlier in a sequence of operation
facebook/react,bb53387716e96912cbfb48d92655bc23882798ff,eps1lon,2026-02-05T11:08:02Z,web-flow,2026-02-05T11:08:02Z,[DevTools] Shrink/Deshrink Owners breadcrumbs on any resizes (#35694)
tensorflow/tensorflow,c5112b03fdac30aad49d78ccaa64c6bc0d2fa984,junwhanahn,2026-02-05T23:55:28Z,tensorflower-gardener,2026-02-06T00:07:32Z,Make `tsl::Env::StartThread` respect NUMA affinity in `tsl::ThreadOptions`  PiperOrigin-RevId: 866150522
tensorflow/tensorflow,51e36f28934931609512e81fd9f3bc75b93ebf51,nvgrw,2026-02-05T23:24:10Z,tensorflower-gardener,2026-02-05T23:37:11Z,"Add HloLegacyGpuTestBase wrapper around HloTestBase.  We want to avoid linking HloRunner in the same binary as HloRunnerPjRt.  This CL keeps the ""legacy"" features of HloTestBase without impacting HloTestBase itself. When the time to delete HloTestBase comes we will hard fork HloTestBase into HloLega"
tensorflow/tensorflow,15bbab6cb4dd41529ba436122e5d23f9b576f1b5,tensorflower-gardener,2026-02-05T23:15:02Z,tensorflower-gardener,2026-02-05T23:29:24Z,Add new CostMeasurement to GetTotalCost() with pipelined MPMD overhead.  PiperOrigin-RevId: 866134138
tensorflow/tensorflow,c683fc36c435869e4203e2a757f10596d6dcd8a1,fengwuyao,2026-02-05T23:14:36Z,tensorflower-gardener,2026-02-05T23:20:11Z,Remove explicit fill value in TensorDescriptor::DownloadData resize.  PiperOrigin-RevId: 866133932
tensorflow/tensorflow,0df94b94fed2ef511a98c4d15fc04107e118aaf5,nvgrw,2026-02-05T22:42:36Z,tensorflower-gardener,2026-02-05T23:00:33Z,Remove redundant HloRunner dependencies.  PiperOrigin-RevId: 866119689
tensorflow/tensorflow,cc2cdab44658c8323e69e869b1016bb649ce7038,apivovarov,2026-02-05T22:38:19Z,tensorflower-gardener,2026-02-05T22:47:52Z,"Add MultiGpuBarrierKernel sync to RaggedAllToAllThunk as experimental  This PR adds device-side synchronization Option using MultiGpuBarrierKernel to one-shot RaggedAllToAll thunk.  Changes: - Graph Compatibility: Adds kernel-based barrier option, making the collective fully compatible with CUDA Gra"
tensorflow/tensorflow,f20c000475ee37ffda2009f208f1a9b481630bc1,cantonios,2026-02-05T21:55:43Z,tensorflower-gardener,2026-02-05T22:03:34Z,Create wrapper rules for rules_python.  PiperOrigin-RevId: 866100017
tensorflow/tensorflow,dac22518c85bcbf866f693bc942819814be30e49,junwhanahn,2026-02-05T21:40:27Z,tensorflower-gardener,2026-02-05T21:50:26Z,Pin per-device threads owned by `LocalDeviceState` to the NUMA node associated with each device  PiperOrigin-RevId: 866093992
tensorflow/tensorflow,73e312fd04c73bf20fa92ad0ebf2ec1a4c6ffb4d,alekstheod,2026-02-05T21:22:52Z,tensorflower-gardener,2026-02-05T21:29:45Z,PR #37064: [ROCm] Fix paralle gpu execute script to support running tests on a machine …  Imported from GitHub PR https://github.com/openxla/xla/pull/37064  📝 Summary of Changes Support test execution on a machine without GPU for parallel_gpu_execute script  🎯 Justification This change is required m
tensorflow/tensorflow,8bff1c861908509ec740cbdffc40ab2a99a32346,ezhulenev,2026-02-05T20:35:08Z,tensorflower-gardener,2026-02-05T20:55:49Z,PR #37179: [xla:gpu] Add multicast memory to CollectiveMemory  Imported from GitHub PR https://github.com/openxla/xla/pull/37179  In addition to `SymmetricMemory` add support for multicast memory to `CollectiveMemory` and `CollectiveMemoryRequests`. This is an optimized version of existing `Collecti
tensorflow/tensorflow,21595e0c5bb1618fb14083ecbb242b57728b2c66,ezhulenev,2026-02-05T20:29:20Z,tensorflower-gardener,2026-02-05T20:42:09Z,PR #37300: Patch brotlin and riegel to make layyering check work in OSS  Imported from GitHub PR https://github.com/openxla/xla/pull/37300  `--features=layering_check` works again in OSS with this fix.  This is a significant productivity boost for OSS contributors as it gives compiler time errors fo
tensorflow/tensorflow,cfb56f67f27874b60f52f4b5183e5c5829ef11c6,ZixuanJiang,2026-02-05T20:24:17Z,tensorflower-gardener,2026-02-05T20:32:03Z,Conditionally apply layout updates to SPMD partitioned parameters.  Adds a check to see if the parameter shape has changed (ignoring layout) before applying the `update_shape` function.  PiperOrigin-RevId: 866060771
tensorflow/tensorflow,9675aee003bd10cd24048a76ab95a32c7c946137,pschuh,2026-02-05T19:37:16Z,tensorflower-gardener,2026-02-05T19:43:15Z,Allow PjRtStreamExecutorRawLoadedExecutable to optionally run async.  PiperOrigin-RevId: 866040904
tensorflow/tensorflow,6af2be573ca30910b2e07361016286fea7d533ed,chunnienc,2026-02-05T19:06:02Z,tensorflower-gardener,2026-02-05T19:27:04Z,flatbuffer-export pre-allocate buffer export stream based on size hints.  PiperOrigin-RevId: 866026911
tensorflow/tensorflow,86a7a57496a1ed6461b8fe244aa7470b4579bef0,ethanluoyc,2026-02-05T18:22:41Z,tensorflower-gardener,2026-02-05T18:30:26Z,Update pip repository references  These are not compatible with bzlmod #62598  PiperOrigin-RevId: 866007580
tensorflow/tensorflow,a1f46122d7a157559ee0108683f73b412471749f,basioli-k,2026-02-05T18:07:31Z,tensorflower-gardener,2026-02-05T18:18:59Z,[XLA:CPU] Sort target machine features  PiperOrigin-RevId: 866000173
tensorflow/tensorflow,ba31975056124a5032e02c238d14ce7ea624509f,pifon2a,2026-02-05T17:18:24Z,tensorflower-gardener,2026-02-05T17:25:30Z,[XLA:GPU] Embed triton configs data.  PiperOrigin-RevId: 865979279
tensorflow/tensorflow,a181b5023adafadc4e0aa06bc51e435684d0a2df,dimitar-asenov,2026-02-05T17:02:18Z,tensorflower-gardener,2026-02-05T17:09:58Z,[XLA] Fix `scatter_deterministic_expanded` to truly support `s64` indices.  PiperOrigin-RevId: 865973404
tensorflow/tensorflow,adb46302ddb3305cd5171618630a71c9bc577133,derdrdirk,2026-02-05T16:23:50Z,tensorflower-gardener,2026-02-05T16:31:25Z,[CublasLt] Enforce Cublas for CublasDot test. This is in preparation for the Cublas to CublasLt migration.  PiperOrigin-RevId: 865959354
tensorflow/tensorflow,8b0ca7ca57c37735b6e758e711776e082e6f76e2,tensorflower-gardener,2026-02-05T15:44:37Z,tensorflower-gardener,2026-02-05T16:00:11Z,Create a PjRtCompilerFactory registry so that some PjRtCompilers can be created and registered after init.  PiperOrigin-RevId: 865943491
