repo_full_name,sha,author_login,author_date,committer_login,committer_date,message
facebook/react,4a3d993e52fd6bcadd9c3029c75df3c22684f69c,sebmarkbage,2026-01-14T15:00:06Z,web-flow,2026-01-14T15:00:06Z,"Add the suffix to cancelled view transition names (#35485)  When a View Transition might not need to update we add it to a queue. If the parent are able to be reverted, we then cancel the already started view transitions. We do this by adding an animation that hides the ""old"" state and remove the vi"
golang/go,824befbca0e862571dc1a449b1c8df1218e6c4b6,mibk,2026-01-14T11:54:22Z,gopherbot,2026-02-06T17:28:40Z,"bufio: fix doc link to Reset method  On https://pkg.go.dev/bufio#Reader, the reference to the Reset method is rendered as [Reset]. Fix it by referring to the method via its type.  Change-Id: I4256ca80ebef7b850e6a97b96503dd7178cb361b Reviewed-on: https://go-review.googlesource.com/c/go/+/736320 LUCI-"
golang/go,d774ced6a97d3e354d92e874861fb24d7527e3cb,josharian,2026-01-14T00:45:30Z,josharian,2026-01-23T17:38:00Z,cmd/go/internal/vcs: support git worktrees  Fixes golang/go#58218  Change-Id: Ia155b26514557cf822caf37e727e5a410b0a36a6 Reviewed-on: https://go-review.googlesource.com/c/go/+/736260 Reviewed-by: Michael Pratt <mpratt@google.com> Reviewed-by: Junyang Shao <shaojunyang@google.com> LUCI-TryBot-Result: 
golang/go,bfb851c31eaf385649263e42e1a8620e2df01158,randall77,2026-01-14T17:33:10Z,gopherbot,2026-01-22T15:31:38Z,"cmd/compile: reserve less memory for bitvectors  We only need 4 per block, not 7. That's almost 50% savings.  Update #77170  Change-Id: I6229a1137e7a03769e30bd4081078817de9a4f84 Reviewed-on: https://go-review.googlesource.com/c/go/+/736340 LUCI-TryBot-Result: Go LUCI <golang-scoped@luci-project-acco"
apache/spark,3ad4ecaffff22e58bc2df35bb5d3319e4bb4ba09,pan3793,2026-01-14T23:39:43Z,dongjoon-hyun,2026-01-14T23:39:43Z,"[SPARK-54822][BUILD] Bump Parquet 1.17.0  ### What changes were proposed in this pull request?  Parquet Java 1.17.0 Release Notes  https://github.com/apache/parquet-java/releases/tag/apache-parquet-1.17.0  Note, this is the first version that requires Java 11+ (instead of Java 8)  ### Why are the ch"
apache/spark,9df8644a59e98bf869338d6585c56834b846ef20,ericm-db,2026-01-14T19:47:42Z,dtenedor,2026-01-14T19:47:42Z,[SPARK-55029][SS] Propagate streaming source identifying name through resolution pipeline  ### What changes were proposed in this pull request? This change enables streaming source identifying name propagation from CatalogTable through DataSource to StreamingRelation during table resolution. Key cha
apache/spark,075b4bf63ee1f32aa11c2d771b1449af80b14637,cloud-fan,2026-01-14T16:41:22Z,cloud-fan,2026-01-14T16:41:22Z,[SPARK-55024][SQL] Use REQUIRES_SINGLE_PART_NAMESPACE error for session catalog namespace validation  ### What changes were proposed in this pull request?  This PR improves error consistency by using `REQUIRES_SINGLE_PART_NAMESPACE` instead of `IDENTIFIER_TOO_MANY_NAME_PARTS` when the session catalo
apache/spark,22c6f9f084c2474886429b77660a3e41619e1f99,cloud-fan,2026-01-14T16:39:26Z,cloud-fan,2026-01-14T16:39:26Z,[SPARK-54870][SQL][FOLLOWUP] Remove dead code and fix typo  ### What changes were proposed in this pull request?  This PR: 1. Removes dead code introduced in #53643. The variable `collationNameParts` was assigned but never used in `DataTypeAstBuilder.scala`. 2. Fixes a typo in `ApplyDefaultCollation
apache/spark,6831481fd7a2d30dfa16b4b70c8e6296b4deeb8c,zhengruifeng,2026-01-14T10:56:39Z,zhengruifeng,2026-01-14T10:56:39Z,[SPARK-55023][CORE][SQL][TESTS] Remove unnecessary `BeforeAndAfterAll` and `BeforeAndAfterEach`  ### What changes were proposed in this pull request? Remove unnecessary `BeforeAndAfterAll` and `BeforeAndAfterEach`  ### Why are the changes needed? `SparkFunSuite` and its subclasses already extends `B
apache/spark,f89fbd49c45045b44259341c6c73e30ee9c46dd0,Pajaraja,2026-01-14T05:13:17Z,cloud-fan,2026-01-14T05:13:17Z,"[MINOR][SQL] Extend Uniform to be TimeZoneAwareExpression  ### What changes were proposed in this pull request?  Expanded the `Uniform` to be timeZone aware, so that when they get replaced into `Cast` expressions, the timezone can be used to create a  `Cast` expression that would happen as a result "
