repo_full_name,sha,author_login,author_date,committer_login,committer_date,message
facebook/react,3e1abcc8d7083a13adf4774feb0d67ecbe4a2bc4,rickhanlonii,2026-01-13T20:52:53Z,web-flow,2026-01-13T20:52:53Z,"[tests] Require exact error messages in assertConsole helpers (#35497)  Requires full error message in assert helpers.   Some of the error messages we asset on add a native javascript stack trace, which would be a pain to add to the messages and maintain. This PR allows you to just add `\n in <stack"
facebook/react,c18662405cc436646411647f8a8965c1c0594c3c,gnoff,2026-01-13T20:48:01Z,web-flow,2026-01-13T20:48:01Z,[Fiber] Correctly handle replaying when hydrating (#35494)  When hydrating if something suspends and then resolves in a microtask it is possible that React will resume the render without fully unwinding work in progress. This can cause hydration cursors to be offset and lead to hydration errors. Thi
facebook/react,583e20033220bc17a590a25624f6251c6b101ff4,mochiya98,2026-01-13T16:49:44Z,web-flow,2026-01-13T16:49:44Z,[DevTools] Enable minimal support in pages with `sandbox` Content-Security-Policy (#35208)
facebook/react,8a83073753125156d62db14726e8527706411962,eps1lon,2026-01-13T15:00:16Z,web-flow,2026-01-13T15:00:16Z,[test] Fix DevTools regression tests (#35501)
torvalds/linux,ba74652c30606f22e4db44cb0164ab567486abdb,hdeller,2026-01-13T18:52:08Z,hdeller,2026-02-06T23:45:18Z,"parisc: Print hardware IDs as 4 digit hex strings  The hardware IDs are 32-bit unsigned integers, so print them as 4-digit hex numbers. Additionally fix some whitespace glitches.  Signed-off-by: Helge Deller <deller@gmx.de>"
golang/go,513bb875bc77b2a516ac56f7710d8fbcd6ba6359,sophie-zhao,2026-01-13T08:41:26Z,abner-chenc,2026-02-05T01:02:07Z,test/codegen: codify bit related code generation for loong64  Change-Id: Ibaee223894693ac4e2694bd1748f57a3e76c0b12 Reviewed-on: https://go-review.googlesource.com/c/go/+/735980 Reviewed-by: Dmitri Shuralyov <dmitshur@google.com> LUCI-TryBot-Result: Go LUCI <golang-scoped@luci-project-accounts.iam.gs
golang/go,62d08234b797806796af0d51051f2e13caa42e2a,unknown,2026-01-13T10:06:28Z,gopherbot,2026-02-02T21:24:26Z,"internal/maps,cmd/compile/internal/walk: replace calls to mapaccess1* with mapaccess2*  mapaccess1* and mapaccess2* functions share the same implementation and differ only in whether the boolean ""found"" is returned.  This change replaces mapaccess1* calls with mapaccess2*. We can do this transparent"
golang/go,514790c2b983a91ca48742aea9bc519d7caea6c4,sophie-zhao,2026-01-13T03:30:21Z,abner-chenc,2026-01-28T14:17:40Z,"cmd/compile: remove the NORconst op on mips{,64}  In the mips{,64} instruction sets and their extensions, there is no NORI instruction.  Change-Id: If008442c792297d011b3d0c1e8501e62e32ab175 Reviewed-on: https://go-review.googlesource.com/c/go/+/735900 Reviewed-by: Michael Pratt <mpratt@google.com> L"
golang/go,84c8483e02280a87d71eac6b231a514200dfab2b,nsrip-dd,2026-01-13T21:29:52Z,nsrip-dd,2026-01-23T13:36:57Z,"runtime: remove unused mutexevent linkname  CL 29650 added a sync.event linkname for mutexevent, but that does not appear to have ever been used. This linkname isn't in the ""hall of shame"", so we can just remove it.  Change-Id: I778b53ca089b5afda6c6074be9e43e3a6a6a6964 Reviewed-on: https://go-review"
golang/go,e2429619605951b137e25f6a51fbc39d9f0f1e9b,aclements,2026-01-13T19:18:14Z,cherrymui,2026-01-13T20:33:31Z,"simd/archsimd: 128- and 256-bit FMA operations do not require AVX-512  Currently, all FMA operations are marked as requiring AVX512, even on smaller vector widths. This is happening because the narrower FMA operations are marked as extension ""FMA"" in the XED. Since this extension doesn't start with "
golang/go,9ef1692c93bf96328bcaf7a5c8a46094748da7f3,aclements,2026-01-13T14:34:53Z,cherrymui,2026-01-13T20:17:09Z,"simd/archsimd/_gen/simdgen: feature implications  This simplifies our handling of XED features, adds a table of which features imply which other features, and adds this information to the documentation of the CPU features APIs.  As part of this we fix an issue around the ""AVXAES"" feature. AVXAES is "
apache/spark,98fccd93ebee1058150ac2eff37a8da994d87a0e,Yicong-Huang,2026-01-13T23:32:52Z,zhengruifeng,2026-01-13T23:32:52Z,[SPARK-54938][PYTHON][TESTS] Add tests for pa.array type inference  ### What changes were proposed in this pull request?  Add tests for PyArrow's `pa.array` type inference behavior. These tests monitor upstream PyArrow behavior to ensure PySpark's assumptions remain valid across versions.  The tests
apache/spark,44a96b4a0932198f8780d1e335147ae57347b492,yaooqinn,2026-01-13T23:14:11Z,HyukjinKwon,2026-01-13T23:14:11Z,[MINOR][INFRA] Add GitHub copilot instructions/agents/prompts/skills to .gitignore  ### What changes were proposed in this pull request?  This PR adds GitHub Copilot-related directories to `.gitignore`: - `.github/copilot-instructions.md` - `.github/agents/` - `.github/instructions/` - `.github/prom
apache/spark,e1f5387669c34ee83b380105065f92d9f4e2e1e4,gaogaotiantian,2026-01-13T23:10:35Z,HyukjinKwon,2026-01-13T23:10:35Z,"[SPARK-54992][PYTHON] Replace cast with a runtime check for make_timestamp  ### What changes were proposed in this pull request?  Replaced all `cast(ColumnOrName, arg)` with `_ensure_column_or_name()`.  ### Why are the changes needed?  `cast` will raise a mypy error when the `cast ` is unnecessary. "
apache/spark,be0a5be5d064230549192cf51da49fe79403ecc2,ericm-db,2026-01-13T19:34:59Z,anishshri-db,2026-01-13T19:34:59Z,[SPARK-55013][SS][SQL] Add SQL parser support for streaming source naming infrastructure  ### What changes were proposed in this pull request? This PR adds SQL parser support for the streaming source naming infrastructure by:    1. **Parser Integration**: Wraps streaming table relations in `NamedStr
apache/spark,c3843a0bbc47f3d92780b8c79a1c4436a9dec63d,ahshahid,2026-01-13T14:55:31Z,peter-toth,2026-01-13T14:55:31Z,"[SPARK-54881][SQL] Improve `BooleanSimplification` to handle negation of conjunction and disjunction in one pass  Fix to simplify boolean expression of form like !(expr1 || expr2) in a single pass, where expr1 and expr2 are binary comparison expression  ### What changes were proposed in this pull re"
