repo_full_name,sha,author_login,author_date,committer_login,committer_date,message
golang/go,f65fe3216ef67b4318f8da475ec59418dfc4fb5d,sophie-zhao,2026-01-12T08:21:54Z,abner-chenc,2026-01-28T14:19:53Z,cmd/compile: (loong64) optimize float32(abs|sqrt64(float64(x)))  Ref: #733621 Updates #75463  Change-Id: Idd8821d1713754097a2fe83a050c25d9ec5b17eb Reviewed-on: https://go-review.googlesource.com/c/go/+/735540 Reviewed-by: abner chenc <chenguoqi@loongson.cn> Reviewed-by: Carlos Amedee <carlos@golang.
golang/go,e2fef50def98b87107ab963f657d43d7869b8463,matloob,2026-01-12T19:37:39Z,matloob,2026-01-13T17:52:54Z,runtime: rename mallocTiny* to mallocgcTinySize*  This makes it easier to identify which functions are used for memory allocation by looking for functions that start with mallocgc. The Size suffix is added so that the isSpecializedMalloc function in cmd/compile/internal/ssa can distinguish between t
apache/spark,c5965ed0cb39f3f37980d3e0929832ddda604dad,gaogaotiantian,2026-01-12T23:17:10Z,HyukjinKwon,2026-01-12T23:17:10Z,"[SPARK-54889][INFRA][FOLLOWUP] Enable codecov test report on all stable workflows  ### What changes were proposed in this pull request?  Enable codecov test report upload on all workflows in apache/spark, which are all scheduled tests plus main commit.  ### Why are the changes needed?  After experim"
apache/spark,ea107b4cdcfb4e91f1417b674ef695a922af7319,gaogaotiantian,2026-01-12T23:15:42Z,HyukjinKwon,2026-01-12T23:15:42Z,"[SPARK-54995][PYTHON] Make a fast path for foreachPartition  ### What changes were proposed in this pull request?  Check if `f()` returns `None` first - which is the only officially supported way.  ### Why are the changes needed?  First of all it makes the linter happier. Before this change, the hap"
apache/spark,c270cc279ba4ebe9f5660826c0a6ff6b0f598ad0,sarutak,2026-01-12T23:08:29Z,HyukjinKwon,2026-01-12T23:08:29Z,[SPARK-47086][BUILD][CORE][FOLLOWUP] Fix `NoClassFoundError` related to Jetty 12 when building with Maven  ### What changes were proposed in this pull request? This PR fixes an issue that some tests raise `NoClassFoundError` when building with Maven. This issue can be reproducible like as follows.  
apache/spark,236727f5f89748eabc408ddfa17dd39ce1201fcf,gaogaotiantian,2026-01-12T23:01:06Z,HyukjinKwon,2026-01-12T23:01:06Z,"[SPARK-54991][PYTHON] Correct type hint for streaming/listener.py  ### What changes were proposed in this pull request?  Fixed type hint of `StreamingQueryProgress.__init__`. Added `Optional` to arguments that could be `None`.  ### Why are the changes needed?  In `fromJson` method, all three argumen"
apache/spark,99114890ec53c14e9ec48ff0d88c0c10d8a7642d,gaogaotiantian,2026-01-12T22:50:33Z,HyukjinKwon,2026-01-12T22:50:33Z,"[SPARK-54957][PYTHON][TEST] Remove the unnecessary sleep in streaming tests  ### What changes were proposed in this pull request?  Instead of do a fixed time wait, we try to poll results until it meets the requirement.  ### Why are the changes needed?  We are wasting time on this test. `time.sleep(6"
apache/spark,192327ff8acf0cdb9f08c757c246c255bc36bbbc,cloud-fan,2026-01-12T22:34:50Z,gengliangwang,2026-01-12T22:34:50Z,[SPARK-54870][SQL] Collation support for char/varchar and CTAS/RTAS  ### What changes were proposed in this pull request?  This PR extends the string collation feature to support char/varchar data type and CTAS/RTAS commands.  ### Why are the changes needed?  new feature  ### Does this PR introduce 
apache/spark,fc15f726eabd0a069dc47b195e1a91aa6b1bf541,unknown,2026-01-12T21:52:23Z,dtenedor,2026-01-12T21:52:23Z,[SPARK-54785][SQL] Add support for binary sketch aggregations in KLL  ### What changes were proposed in this pull request?  This PR adds SQL aggregate functions with their tests for the KLL merge aggregate functions: - `kll_merge_agg_bigint` - `kll_merge_agg_float` - `kll_merge_agg_double`  These ag
apache/spark,721593ebc6c018cbb8111174e2b31505b78c37f7,Pajaraja,2026-01-12T16:10:43Z,peter-toth,2026-01-12T16:10:43Z,[SPARK-54864][SQL][FOLLOWUP] Fix rCTEs in NormalizePlan  ### What changes were proposed in this pull request?  Followup of #53636 fixing bug with CTE Definition not being normalized properly.  ### Why are the changes needed?  Current implementation of plan normalization doesn't work.  ### Does this 
