repo_full_name,sha,author_login,author_date,committer_login,committer_date,message
facebook/react,41b3e9a67004eb42631a9ff4504c56d22e2f97f0,eps1lon,2026-01-19T08:10:16Z,web-flow,2026-01-19T08:10:16Z,[Fizz] Push a stalled use() to the ownerStack/debugTask (#35226)
torvalds/linux,518a5cb988a304a49f0d5c46460028787aefe50d,hac-v,2026-01-19T16:42:13Z,smfrench,2026-02-08T23:07:44Z,smb: client: add multichannel async work for CONFIG_CIFS_DFS_UPCALL=n  Multichannel support is independent of DFS configuration. Extend the async multichannel setup to non-DFS cifs.ko.  Reviewed-by: Shyam Prasad N <sprasad@microsoft.com> Signed-off-by: Henrique Carvalho <henrique.carvalho@suse.com> 
torvalds/linux,556bb341f9f2ead773f52ae466296ea0a9c927f8,hac-v,2026-01-19T16:42:12Z,smfrench,2026-02-08T23:07:43Z,"smb: client: introduce multichannel async work during mount  Mounts can experience large delays when servers advertise interfaces that are unreachable from the client.  To fix this, decouple channel addition from the synchronous mount path by introducing struct mchan_mount and running channel setup "
torvalds/linux,c3c06e42e1527716c54f3ad2ced6a034b5f3a489,hac-v,2026-01-19T17:54:44Z,smfrench,2026-02-08T23:07:43Z,smb: client: prevent races in ->query_interfaces()  It was possible for two query interface works to be concurrently trying to update the interfaces.  Prevent this by checking and updating iface_last_update under iface_lock.  Signed-off-by: Henrique Carvalho <henrique.carvalho@suse.com> Signed-off-b
torvalds/linux,e97dcac3dc0bd37e4b56aaa6874b572a3a461102,hac-v,2026-01-19T17:54:45Z,smfrench,2026-02-08T23:07:43Z,"smb: client: add proper locking around ses->iface_last_update  There is a missing ses->iface_lock in cifs_setup_session, around ses->iface_last_update.  Signed-off-by: Henrique Carvalho <henrique.carvalho@suse.com> Signed-off-by: Steve French <stfrench@microsoft.com>"
torvalds/linux,2153b2e8917b73e9e7fae8963f03b8e60bd8f5ff,unknown,2026-01-19T14:47:53Z,andreas-gaisler,2026-02-06T14:03:43Z,"sparc: Add architecture support for clone3  Add support for the clone3 system call to the SPARC architectures.  The implementation follows the pattern of the original clone syscall. However, instead of explicitly calling kernel_clone, the clone3 handler calls the generic sys_clone3 handler in kernel"
torvalds/linux,e38eba3b77878ada327a572a41596a3b0b44e522,andreas-gaisler,2026-01-19T14:47:52Z,andreas-gaisler,2026-02-06T14:00:47Z,"sparc: Synchronize user stack on fork and clone  Flush all uncommitted user windows before calling the generic syscall handlers for clone, fork, and vfork.  Prior to entering the arch common handlers sparc_{clone|fork|vfork}, the arch-specific syscall wrappers for these syscalls will attempt to flus"
golang/go,4edaaf2b529219ff219798914f730ca5a0ab018b,dmuellner,2026-01-19T08:18:05Z,cagedmantis,2026-01-20T18:18:00Z,strconv: don't call internal Atoi twice in Atoi  Change-Id: I89a41bbc83fdf473399527a933d57794ce83f68a Reviewed-on: https://go-review.googlesource.com/c/go/+/737261 Reviewed-by: Russ Cox <rsc@golang.org> LUCI-TryBot-Result: Go LUCI <golang-scoped@luci-project-accounts.iam.gserviceaccount.com> Reviewe
apache/spark,789acc92d14367e3450196b01f7341e9d0745f20,zhengruifeng,2026-01-19T23:37:53Z,HyukjinKwon,2026-01-19T23:37:53Z,[SPARK-55090][PYTHON][CONNECT] Implement `DataFrame.toJSON` in Python Client  ### What changes were proposed in this pull request? Implement `DataFrame.toJSON` in Python Client  ### Why are the changes needed? to provide a similar way for creating json string  ### Does this PR introduce _any_ user-f
apache/spark,6d0dacba195823752acc47d06a3abd79502f527a,yaooqinn,2026-01-19T16:29:41Z,sarutak,2026-01-19T16:29:41Z,[SPARK-55063][SQL][DOCS] Reorganize built-in functions documentation by category  ### What changes were proposed in this pull request?  This PR enhances the SQL function documentation generation by reorganizing built-in functions into categories for better navigation and discoverability. **Before:**
