repo_full_name,sha,author_login,author_date,committer_login,committer_date,message
tensorflow/tensorflow,ae193a9aaf8543da3d48a38a1feb7c7b7df85d10,nitins17,2026-01-27T23:54:56Z,tensorflower-gardener,2026-01-28T00:07:03Z,Use the new RBE pool in ml-oss-rbe-general for Windows RBE builds  PiperOrigin-RevId: 861921147
tensorflow/tensorflow,469dbaf6a723834e6202eb299ae9a35196ba3eec,Varcho,2026-01-27T23:46:55Z,tensorflower-gardener,2026-01-27T23:55:48Z,[XLA Test Fixture Migration] Migrate `scan_loop_accumulator_input_unification_test `  PiperOrigin-RevId: 861918534
tensorflow/tensorflow,d81e8eaf5b0de6d2f2367559fb11f7f3c22107f7,tensorflower-gardener,2026-01-27T22:33:06Z,tensorflower-gardener,2026-01-27T22:49:54Z,Add supports of `**kwargs` in `tf_proto_library`  PiperOrigin-RevId: 861889678
tensorflow/tensorflow,adcbc7fc85d4623405350847d17a32d1521f55e1,vksnk,2026-01-27T22:28:48Z,tensorflower-gardener,2026-01-27T22:39:39Z,[XLA:CPU] Add more benchmarks for deptwhise convolution.  PiperOrigin-RevId: 861887906
tensorflow/tensorflow,54ea0b6f545df45a12519bee4f61680b470339b6,Varcho,2026-01-27T22:20:56Z,tensorflower-gardener,2026-01-27T22:28:43Z,[XLA Test Fixture Migration] Migrate `map_inliner_test `  PiperOrigin-RevId: 861885001
tensorflow/tensorflow,8f3530279031a4d7129cd3266ef74b954541aee8,nitins17,2026-01-27T20:35:55Z,tensorflower-gardener,2026-01-27T20:45:45Z,Use the new RBE pool in ml-oss-rbe-general for Windows RBE builds  PiperOrigin-RevId: 861840505
tensorflow/tensorflow,5977d3db3996c47295ed3c2cedd85ace960169b4,chunnienc,2026-01-27T19:16:53Z,tensorflower-gardener,2026-01-27T19:27:30Z,Refactor flatbuffer_export for later lazy attr support.  PiperOrigin-RevId: 861807930
tensorflow/tensorflow,cc479540431d6d124f1bb5baf00c92c214116997,IllogicalMoose,2026-01-27T18:31:40Z,tensorflower-gardener,2026-01-27T18:39:26Z,Allow oberon_b200 platform to target B200 GpuModel  PiperOrigin-RevId: 861785439
tensorflow/tensorflow,0d5e4483e38036477092c186d71f47569eded61d,apivovarov,2026-01-27T18:03:52Z,tensorflower-gardener,2026-01-27T18:11:52Z,Removed PlatformType::NOGPU to prevent silent failures  - Prevent Silent Failures: Changed PutSignalFlag and WaitSignalFlag in the base header from empty inline functions {} to forward declarations. This ensures that missing platform specializations result in a linker error rather than silently skip
tensorflow/tensorflow,d7e5a58285315a8d263f078409affdf967d6d59b,d0k,2026-01-27T17:45:06Z,tensorflower-gardener,2026-01-27T17:57:48Z,Remove RegionBranchOpInterface for WhileRegionOp  This turns off mlir optimizations that use this interface. The op itself becomes incompatible with RegionBranchOpInterface due to YieldOp not always having passthru arguments.  See https://discourse.llvm.org/t/rfc-simplify-regionbranchopinterface-sep
tensorflow/tensorflow,3f5a36e0e5510f8c6c6e94693c443b7b3320f730,bixia1,2026-01-27T17:28:52Z,tensorflower-gardener,2026-01-27T17:34:19Z,Add a bug number to a TODO.  PiperOrigin-RevId: 861757100
tensorflow/tensorflow,52dab60ce18374d344aa1b5255d0a097d9b0e6bb,KanishAnand,2026-01-27T16:47:47Z,tensorflower-gardener,2026-01-27T17:03:56Z,Use `Remove/AddShapeDimensions` HloSharding utilities to privatize `tile_assignment()` which is an internal implementation detail of HloSharding  PiperOrigin-RevId: 861741818
tensorflow/tensorflow,918989d8b17dbf2acdc0a9237d3f79bef6100bb9,EusebioDM,2026-01-27T16:42:20Z,tensorflower-gardener,2026-01-27T16:51:37Z,"Move Riegeli and its dependencies to Bazel module extensions.  This change migrates the Riegeli, Highwayhash, Brotli, and net_zstd dependencies to be loaded via the `third_party_ext` module extension, instead of a mix of Bazel Modules (`bazel_dep`) and workspace loading.  This resolves duplicate sym"
tensorflow/tensorflow,8350c3a72bde78da7b470c6636b6a3a13f61f54a,ethanluoyc,2026-01-27T16:13:53Z,tensorflower-gardener,2026-01-27T16:19:58Z,"Handle path resolution changes in bzlmod.  Under bzlmod, the workspace name changes from org_tensorflow to _main. Use TEST_WORKSPACE so runfile and souce file resolution works correctly pre/post bzlmod.  PiperOrigin-RevId: 861729363"
tensorflow/tensorflow,83500b549648548e5891e016b145ee603a58030c,beckerhe,2026-01-27T14:38:36Z,tensorflower-gardener,2026-01-27T14:50:33Z,Remove java_outer_classname from copy_thunk.proto.  The current java_outer_classname `CopyThunkProto` is breaking the build because the name may not be the same of one of proto messages in the file.  Removing the option makes protobuf auto generate a name which might be non obvious. But since we don
tensorflow/tensorflow,540721085b08579b9547af3997bb7050493dd879,unknown,2026-01-27T13:30:19Z,tensorflower-gardener,2026-01-27T13:46:45Z,Update `GetFirstTargetDimToMoveShardingTiles` testing for named sharding.  PiperOrigin-RevId: 861671095
tensorflow/tensorflow,fec95a385e314d6b3033a94bdb7910e0b225c5a0,thcmbs,2026-01-27T13:25:21Z,tensorflower-gardener,2026-01-27T13:34:25Z,[XLA:GPU] Remove obsolete comment about TransposeDimensionGrouper.  This pass is gone.  PiperOrigin-RevId: 861669611
tensorflow/tensorflow,f00c1f03709d3f7518114890e8b36d0816f00d1a,basioli-k,2026-01-27T11:37:18Z,tensorflower-gardener,2026-01-27T11:50:02Z,[XLA:CPU][aot] Implement XlaAotFunction  A simple interface intended for consuming the output of `xla_compile`. The interface is defined to be a replacement for tfcompile.  PiperOrigin-RevId: 861631976
torvalds/linux,ec306600d5ba7148c9dbf8f5a8f1f5c1a044a241,hac-v,2026-01-27T16:01:28Z,smfrench,2026-02-08T23:07:43Z,"smb: client: split cached_fid bitfields to avoid shared-byte RMW races  is_open, has_lease and on_list are stored in the same bitfield byte in struct cached_fid but are updated in different code paths that may run concurrently. Bitfield assignments generate byte read–modify–write operations (e.g. `o"
torvalds/linux,35ac5a728c878594f2ea6c43b57652a16be3c968,hdeller,2026-01-27T16:58:55Z,hdeller,2026-02-06T23:45:18Z,parisc: Prevent interrupts during reboot  Signed-off-by: Helge Deller <deller@gmx.de>
torvalds/linux,cd576c831e86f48f7cdc7a658d6596fe7be46ae2,harshj-xlnx,2026-01-27T07:01:55Z,herbertx,2026-02-06T10:52:22Z,crypto: xilinx - Fix inconsistant indentation  Fix smatch inconsistant code warning.  Reported-by: kernel test robot <lkp@intel.com> Closes: https://lore.kernel.org/oe-kbuild-all/202601251908.baMDVVgW-lkp@intel.com/ Signed-off-by: Harsh Jain <h.jain@amd.com> Signed-off-by: Herbert Xu <herbert@gondor
torvalds/linux,ec4ddc90d201d09ef4e4bef8a2c6d9624525ad68,unknown,2026-01-27T23:55:11Z,gregkh,2026-02-03T11:59:07Z,"binderfs: fix ida_alloc_max() upper bound  The 'max' argument of ida_alloc_max() takes the maximum valid ID and not the ""count"". Using an ID of BINDERFS_MAX_MINOR (1 << 20) for dev->minor would exceed the limits of minor numbers (20-bits). Fix this off-by-one error by subtracting 1 from the 'max'.  "
