repo_full_name,sha,author_login,author_date,committer_login,committer_date,message
facebook/react,2dd9b7cf76c31df5d7e26e5199e3c362c3e94f95,feedthejim,2026-02-08T19:14:15Z,web-flow,2026-02-08T19:14:15Z,"[Flight] Fix debug channel flag in Node.js server renderToPipeableStream (#35724)  ## Summary  - Fixes the `createRequest` call in `renderToPipeableStream` to pass `debugChannelReadable !== undefined` instead of `debugChannel !== undefined` in the turbopack, esm, and parcel Node.js server implementa"
tensorflow/tensorflow,03e0a7f0506ceeeba019257e5bc243c2eec64625,pschuh,2026-02-08T21:37:02Z,tensorflower-gardener,2026-02-08T21:46:13Z,Fix broken test from run_id reuse across different executables.  PiperOrigin-RevId: 867281367
tensorflow/tensorflow,4ceddbc7aebf8b5882fe75afdbee50ed2cdc452c,tensorflower-gardener,2026-02-08T20:18:10Z,tensorflower-gardener,2026-02-08T20:25:39Z,Automated Code Change  PiperOrigin-RevId: 867266725
tensorflow/tensorflow,4cf8f414e793dcea077f709625bcf66f938e0328,tensorflower-gardener,2026-02-08T15:30:56Z,tensorflower-gardener,2026-02-08T15:55:07Z,Automated Code Change  PiperOrigin-RevId: 867209271
tensorflow/tensorflow,477f46bcf770e1377e7d0ac5efde8bdf03703794,tensorflower-gardener,2026-02-08T15:30:48Z,tensorflower-gardener,2026-02-08T15:46:38Z,Automated Code Change  PiperOrigin-RevId: 867209241
tensorflow/tensorflow,d543bdbffdbdc1dea1bee65c2d75a74733200da0,tensorflower-gardener,2026-02-08T15:27:20Z,tensorflower-gardener,2026-02-08T15:34:00Z,Automated Code Change  PiperOrigin-RevId: 867208581
tensorflow/tensorflow,53a4b83449a2f8bb2b0fddd8f88d771d5637b22e,chsigg,2026-02-08T06:56:48Z,tensorflower-gardener,2026-02-08T07:14:05Z,"Explicitly specify `num_carries` in HLO Scan and support scans without inputs or outputs.  Rewrite the HLO verifier for scan.  The `HloScanInstruction` now requires an explicit `num_carries` attribute in the parser. The `XlaBuilder::Scan()` API is updated to accept an optional `scan_dimension_size`,"
tensorflow/tensorflow,654cc3ce081e539461ca127a72ee21c0104f4faf,pifon2a,2026-02-08T06:49:48Z,tensorflower-gardener,2026-02-08T06:58:55Z,[XLA:GPU] Remove gpu_target_config.cc.  It was moved a while back to target_config/target_config.cc.  PiperOrigin-RevId: 867085034
tensorflow/tensorflow,0225d1e6ea4bee9f1b0e82ae386869d325565804,tensorflower-gardener,2026-02-08T04:41:40Z,tensorflower-gardener,2026-02-08T04:53:00Z,Automated Code Change  PiperOrigin-RevId: 867057215
tensorflow/tensorflow,fb7abfa429f54264b89f14c246e2e749659d2e00,tensorflower-gardener,2026-02-08T04:21:11Z,tensorflower-gardener,2026-02-08T04:41:37Z,Automated Code Change  PiperOrigin-RevId: 867052415
tensorflow/tensorflow,1747e50580102d55c01fff5b6ab1aab80fe84e34,tensorflower-gardener,2026-02-08T04:20:42Z,tensorflower-gardener,2026-02-08T04:29:17Z,Automated Code Change  PiperOrigin-RevId: 867052181
tensorflow/tensorflow,ab788faa31078933ef6f62e3a1d732fbec6505a0,tensorflower-gardener,2026-02-08T03:46:18Z,tensorflower-gardener,2026-02-08T03:51:17Z,Automated Code Change  PiperOrigin-RevId: 867042836
microsoft/vscode,f7e2fdc34931ed0a5029151b1e3437774964b92b,DonJayamanne,2026-02-08T14:13:09Z,web-flow,2026-02-08T14:13:09Z,Avoid auto approval for confirmation tool with buttons for background agents (#293546)
torvalds/linux,05f7e89ab9731565d8a62e3b5d1ec206485eeb0b,torvalds,2026-02-08T21:03:27Z,torvalds,2026-02-08T21:03:27Z,Linux 6.19
torvalds/linux,e98f34af61167aee238e666bfbc97d1620afd88a,torvalds,2026-02-08T17:17:46Z,torvalds,2026-02-08T17:17:46Z,Merge tag 'i2c-for-6.19-final' of git://git.kernel.org/pub/scm/linux/kernel/git/wsa/linux  Pull i2c fix from Wolfram Sang:   - imx: preserve error state during SMBus block read length handling  * tag 'i2c-for-6.19-final' of git://git.kernel.org/pub/scm/linux/kernel/git/wsa/linux:   i2c: imx: preserv
apache/spark,ee58e0e175015579a35ff949f3c093d0eec5e943,HyukjinKwon,2026-02-08T23:48:38Z,HyukjinKwon,2026-02-08T23:48:38Z,"[SPARK-55433][INFRA] Remove labeler in GitHub Actions  ### What changes were proposed in this pull request?  There might be a security issue.  ### Why are the changes needed?  Remove labeler.yml  ### Does this PR introduce _any_ user-facing change?  No, dev-only.  ### How was this patch tested?  Wil"
