repo_full_name,pr_number,title,state,user_login,created_at,updated_at,closed_at,merged_at,draft,comments,review_comments,labels
facebook/react,35695,Bump semver from 5.7.1 to 5.7.2 in /scripts/devtools,open,dependabot[bot],2026-02-04T22:45:24Z,2026-02-04T22:49:09Z,,,False,0,0,"[""CLA Signed"", ""dependencies"", ""javascript""]"
facebook/react,35694,[DevTools] Shrink/Deshrink Owners breadcrumbs on any resizes,closed,eps1lon,2026-02-04T21:59:34Z,2026-02-05T11:18:02Z,2026-02-05T11:08:02Z,2026-02-05T11:08:02Z,False,0,0,"[""CLA Signed"", ""React Core Team""]"
facebook/react,35693,Fix autoFocus for all elements and ReDoS in devtools   stack parsing  ,open,d1maash,2026-02-04T21:46:09Z,2026-02-05T20:09:34Z,,,False,0,0,"[""CLA Signed""]"
facebook/react,35692, Fix autoFocus for anchor elements and ReDoS in devtools stack parsing,closed,d1maash,2026-02-04T21:35:01Z,2026-02-04T21:38:12Z,2026-02-04T21:38:12Z,,False,0,0,[]
facebook/react,35691,Fix exhaustive deps bug with flow type casting.,closed,jorge-cab,2026-02-04T16:04:32Z,2026-02-04T16:24:24Z,2026-02-04T16:24:24Z,2026-02-04T16:24:24Z,False,0,0,[]
facebook/react,35690,[Flight] Fix dev-only crash when passing elements into 3rd party renderers,closed,eps1lon,2026-02-04T15:04:01Z,2026-02-09T15:17:55Z,2026-02-09T15:17:55Z,,True,0,0,"[""CLA Signed"", ""React Core Team""]"
facebook/react,35689,[compiler][snap] More minimization improvements,closed,josephsavona,2026-02-04T04:21:19Z,2026-02-04T15:09:29Z,2026-02-04T15:09:29Z,2026-02-04T15:09:29Z,False,0,0,"[""CLA Signed"", ""React Core Team""]"
microsoft/vscode,292961,Add common output hook types and reorganize related code,closed,roblourens,2026-02-04T23:12:25Z,2026-02-04T23:43:53Z,2026-02-04T23:43:52Z,2026-02-04T23:43:51Z,False,0,0,[]
microsoft/vscode,292959,fix stray executing tool call,closed,justschen,2026-02-04T22:56:11Z,2026-02-10T01:47:25Z,2026-02-05T00:24:08Z,2026-02-05T00:24:08Z,False,0,0,[]
microsoft/vscode,292957,Fix text clipping in Copilot Chat inline terminal for alternate buffer message,closed,Copilot,2026-02-04T22:47:39Z,2026-02-05T20:56:57Z,2026-02-05T20:56:55Z,2026-02-05T20:56:55Z,False,0,0,[]
microsoft/vscode,292956,replace in checks with `Object.hasOwn`,closed,meganrogge,2026-02-04T22:45:52Z,2026-02-04T23:16:23Z,2026-02-04T23:16:22Z,2026-02-04T23:16:22Z,False,0,0,[]
microsoft/vscode,292955,Remove region diagnostics setting,closed,mjbvz,2026-02-04T22:45:38Z,2026-02-04T23:05:50Z,2026-02-04T23:05:49Z,2026-02-04T23:05:49Z,False,0,0,[]
microsoft/vscode,292954,Extract input needed notification from experimental unified agents bar,open,Copilot,2026-02-04T22:39:03Z,2026-02-04T22:53:04Z,,,True,0,0,[]
microsoft/vscode,292953,hide chat participants @ contributed via chat sessions api,closed,joshspicer,2026-02-04T22:33:15Z,2026-02-04T22:51:43Z,2026-02-04T22:51:42Z,2026-02-04T22:51:41Z,False,0,0,[]
microsoft/vscode,292945,fix regression with xterm styling,closed,meganrogge,2026-02-04T21:53:01Z,2026-02-04T23:15:32Z,2026-02-04T23:15:30Z,2026-02-04T23:15:30Z,False,0,0,[]
microsoft/vscode,292944,Add themeable agentStatusIndicator.background color to avoid debug override,closed,Copilot,2026-02-04T21:52:06Z,2026-02-04T22:46:38Z,2026-02-04T22:46:20Z,2026-02-04T22:46:20Z,False,0,0,[]
microsoft/vscode,292941,Increase font-weight of Agent Sessions panel titles to 500,open,Copilot,2026-02-04T21:37:25Z,2026-02-05T05:16:32Z,,,True,0,0,[]
