repo_full_name,sha,author_login,author_date,committer_login,committer_date,message
facebook/react,8c34556ca8df0dab34bbaf68e0dd15cd4a5e3f7f,eps1lon,2026-01-26T20:13:16Z,web-flow,2026-01-26T20:13:16Z,[Flight] Fix react-markup types for server references (#35634)
facebook/react,10680271fab565e0edf948d3a6dc9d30e83df94c,unstubbable,2026-01-26T19:24:58Z,web-flow,2026-01-26T19:24:58Z,"[Flight] Add more DoS mitigations to Flight Reply, and harden Flight (#35632)  This fixes security vulnerabilities in Server Functions.  ---------  Co-authored-by: Sebastian Markbåge <sebastian@calyptus.eu> Co-authored-by: Josh Story <josh.c.story@gmail.com> Co-authored-by: Janka Uryga <lolzatu2@gma"
facebook/react,699abc89cea33d5aa0b443050ae27c2fea7cb3cb,hoxyq,2026-01-26T18:38:56Z,web-flow,2026-01-26T18:38:56Z,"[flags] make enableComponentPerformanceTrack static everywhere (#35629)  Follow-up to https://github.com/facebook/react/pull/34665.  Already gated on `enableProfilerTimer` everywhere, which is only enabled for `__PROFILE__`, except for Flight should be unified in a future."
facebook/react,3e319a943cff862b8fbb8e96868f9f153a9e199d,eps1lon,2026-01-26T10:06:04Z,web-flow,2026-01-26T10:06:04Z,[DevTools] Apply component filters on initial load (#35587)
facebook/react,2c30ebc4e397d57fe75f850e32aa44e353052944,eps1lon,2026-01-26T10:04:06Z,web-flow,2026-01-26T10:04:06Z,[DevTools] Update inspected element on component filter changes (#35599)
torvalds/linux,8b3ad41479b07d2b677f14a91358aaf804f740c3,toblux,2026-01-26T17:50:18Z,herbertx,2026-02-06T10:52:22Z,crypto: rng - Use unregister_rngs in register_rngs  Replace the for loop with a call to crypto_unregister_rngs(). Return 'ret' immediately and remove the goto statement to simplify the error handling code.  No functional changes.  Signed-off-by: Thorsten Blum <thorsten.blum@linux.dev> Signed-off-by:
torvalds/linux,2ffc1ef4e826f0c3274f9ff5eb42bc70a5571afd,toblux,2026-01-26T17:47:03Z,herbertx,2026-02-06T10:52:22Z,"crypto: atmel - Use unregister_{aeads,ahashes,skciphers}  Replace multiple for loops with calls to crypto_unregister_aeads(), crypto_unregister_ahashes(), and crypto_unregister_skciphers().  Remove the definition of atmel_tdes_unregister_algs() because it is equivalent to calling crypto_unregister_s"
torvalds/linux,3cd3059af122faa3cc58dddacbc86d46e654c757,Emantor,2026-01-26T10:11:25Z,herbertx,2026-02-06T10:52:22Z,hwrng: optee - simplify OP-TEE context match  Simplify the TEE implementor ID match by returning the boolean expression directly instead of going through an if/else.  Signed-off-by: Rouven Czerwinski <rouven.czerwinski@linaro.org> Signed-off-by: Herbert Xu <herbert@gondor.apana.org.au>
torvalds/linux,351ea48ae880b1673abcf232947c577183fdf712,unknown,2026-01-26T06:05:57Z,unknown,2026-02-05T18:52:16Z,"rust_binderfs: fix a dentry leak  Parallel to binderfs patches - 02da8d2c0965 ""binderfs_binder_ctl_create(): kill a bogus check"" and the bit of b89aa544821d ""convert binderfs"" that got lost when making 4433d8e25d73 ""convert rust_binderfs""; the former is a cleanup, the latter is about marking /binder"
torvalds/linux,dd6a37e8faa723c680cb8615efa5b042691b927f,unknown,2026-01-26T09:59:05Z,unknown,2026-02-03T11:04:18Z,selftests/sched_ext: Add test for DL server total_bw consistency  Add a new kselftest to verify that the total_bw value in /sys/kernel/debug/sched/debug remains consistent across all CPUs under different sched_ext BPF program states:  1. Before a BPF scheduler is loaded 2. While a BPF scheduler is l
