repo_full_name,pr_number,title,state,user_login,created_at,updated_at,closed_at,merged_at,draft,comments,review_comments,labels
facebook/react,35541,[flags] clean up enableUseEffectEventHook,closed,rickhanlonii,2026-01-16T22:37:05Z,2026-01-17T17:46:09Z,2026-01-17T17:46:06Z,2026-01-17T17:46:05Z,False,0,0,"[""CLA Signed"", ""React Core Team""]"
facebook/react,35539,[compiler] Improve snap workflow for debugging errors,closed,josephsavona,2026-01-16T19:32:34Z,2026-01-23T19:26:34Z,2026-01-23T19:26:33Z,2026-01-23T19:26:33Z,False,0,0,"[""CLA Signed"", ""React Core Team""]"
facebook/react,35538,Fix ReDoS vulnerability in stack trace parsing (Issue #35490),open,sujay-bhandari,2026-01-16T19:10:44Z,2026-01-16T19:10:52Z,,,False,0,0,"[""CLA Signed""]"
facebook/react,35537,[compiler] Improve snap usability,closed,josephsavona,2026-01-16T18:38:37Z,2026-01-23T18:36:56Z,2026-01-23T18:36:55Z,2026-01-23T18:36:55Z,False,0,0,"[""CLA Signed"", ""React Core Team""]"
facebook/react,35536,[compiler] Fix hydration error with multiline className strings,closed,shiva-kar,2026-01-16T17:42:31Z,2026-01-16T18:51:04Z,2026-01-16T18:50:43Z,,False,0,0,"[""CLA Signed""]"
facebook/react,35535,Fix/compiler multiline classname hydration,closed,shiva-kar,2026-01-16T17:16:25Z,2026-01-16T17:19:45Z,2026-01-16T17:17:09Z,,False,0,0,"[""CLA Signed""]"
facebook/react,35534,[compiler] Fix hydration error with multiline className strings,closed,shiva-kar,2026-01-16T14:10:23Z,2026-01-16T17:08:09Z,2026-01-16T17:06:47Z,,False,0,0,"[""CLA Signed""]"
facebook/react,35532,[DevTools] Stop setting unused global variables,closed,eps1lon,2026-01-16T09:12:50Z,2026-01-16T15:13:38Z,2026-01-16T15:13:30Z,2026-01-16T15:13:30Z,False,0,0,"[""CLA Signed"", ""React Core Team""]"
facebook/react,35530,[compiler] More claude config,closed,josephsavona,2026-01-16T01:15:28Z,2026-01-16T16:55:06Z,2026-01-16T16:55:06Z,,True,0,0,"[""CLA Signed"", ""React Core Team""]"
facebook/react,35529,[compiler] More claude config,closed,josephsavona,2026-01-16T01:15:26Z,2026-01-16T16:55:30Z,2026-01-16T16:55:29Z,,True,0,0,"[""CLA Signed"", ""React Core Team""]"
facebook/react,35528,[compiler] Improve snap usability,closed,josephsavona,2026-01-16T01:15:25Z,2026-01-16T18:39:26Z,2026-01-16T18:39:26Z,,True,0,0,"[""CLA Signed"", ""React Core Team""]"
facebook/react,35527,[compiler] Simplify validation against writing refs during render,closed,josephsavona,2026-01-16T01:15:23Z,2026-01-16T16:54:48Z,2026-01-16T16:54:48Z,,True,0,0,"[""CLA Signed"", ""React Core Team""]"
facebook/react,35526,[compiler] Update snap to support --nodebug,closed,josephsavona,2026-01-16T01:15:22Z,2026-01-16T16:55:02Z,2026-01-16T16:55:02Z,,True,0,0,"[""CLA Signed"", ""React Core Team""]"
facebook/react,35525,[compiler] Revert error description,closed,josephsavona,2026-01-16T01:15:20Z,2026-01-16T16:54:54Z,2026-01-16T16:54:54Z,,True,0,0,"[""CLA Signed"", ""React Core Team""]"
facebook/react,35524,[compiler] Simplify ref mutation validation to single forward pass,closed,josephsavona,2026-01-16T01:15:19Z,2026-01-16T16:55:18Z,2026-01-16T16:55:18Z,,True,0,0,"[""CLA Signed"", ""React Core Team""]"
facebook/react,35523,[compiler] Claude file/settings,closed,josephsavona,2026-01-16T01:15:18Z,2026-01-23T18:36:44Z,2026-01-23T18:36:44Z,2026-01-23T18:36:44Z,False,0,0,"[""CLA Signed"", ""React Core Team""]"
facebook/react,35522,[compiler] Use aliasing effects for impurity inference,closed,josephsavona,2026-01-16T01:15:17Z,2026-01-16T16:55:13Z,2026-01-16T16:55:13Z,,True,0,0,"[""CLA Signed"", ""React Core Team""]"
facebook/react,35521,[Fiber] Instrument the lazy initializer thenable in all cases,closed,gnoff,2026-01-16T00:51:56Z,2026-01-16T03:05:31Z,2026-01-16T03:05:23Z,2026-01-16T03:05:23Z,False,0,0,"[""CLA Signed"", ""React Core Team""]"
golang/go,77215,src/unsafe: add comment on alignment assumptions for misaligned accesses,open,kevaundray,2026-01-16T21:56:05Z,2026-01-21T21:05:51Z,,,False,0,0,[]
golang/go,77213,src/sort: fix an issue in the inlined documentation of search.go,closed,karam-qaoud,2026-01-16T19:40:21Z,2026-01-21T19:52:50Z,2026-01-21T19:52:50Z,,False,0,0,[]
golang/go,77207,cmd/compile/internal/ssa: enable unalign memory access optimization on riscv64,open,newborn22,2026-01-16T07:27:14Z,2026-01-21T04:36:06Z,,,False,0,0,[]
apache/spark,53843,[SPARK-55074][SQL] Add test for Merge Into ANSI type coercion,closed,szehon-ho,2026-01-16T23:39:18Z,2026-01-22T00:49:09Z,2026-01-22T00:34:24Z,,False,0,0,"[""SQL""]"
apache/spark,53842,[MINOR][DOCS][SS][PYTHON] Fix streaming query listener documentation and update return type docstrings,closed,dylanwong250,2026-01-16T23:32:14Z,2026-01-16T23:50:18Z,2026-01-16T23:50:18Z,,False,0,0,"[""STRUCTURED STREAMING"", ""DOCS"", ""PYTHON""]"
apache/spark,53841,[SPARK-55076][PYTHON] Fix the type hint issue in ml/mllib and add scipy requirement,closed,gaogaotiantian,2026-01-16T22:59:20Z,2026-01-19T01:18:18Z,2026-01-19T00:06:43Z,,False,0,0,"[""ML"", ""MLLIB"", ""BUILD"", ""PYTHON""]"
apache/spark,53840,[SPARK-55075][K8S] Fail application after too many executor pod creation errors,open,parthchandra,2026-01-16T22:53:08Z,2026-02-12T06:45:48Z,,,False,0,0,"[""KUBERNETES""]"
apache/spark,53839,[SPARK-54922][PYTHON][FOLLOWUP] Ignore ununsed-ignore because we support both numpy 1 and 2,closed,gaogaotiantian,2026-01-16T20:08:24Z,2026-01-21T07:18:30Z,2026-01-19T00:41:42Z,,False,0,0,"[""PYTHON"", ""PANDAS API ON SPARK""]"
apache/spark,53838,[SPARK-55072][SQL]. Ensure IsNotNull inferred filter is not missed for left leg of Inner Join ( obtained via conversion of Left Outer) ,open,ahshahid,2026-01-16T19:53:31Z,2026-01-29T08:34:00Z,,,False,0,0,"[""SQL""]"
apache/spark,53837,[SPARK-55073][SQL][PYTHON] Don't capture SparkPlan in EvalPythonUDTFExec,open,timarmstrong,2026-01-16T19:17:52Z,2026-02-05T00:56:29Z,,,False,0,0,"[""SQL"", ""PYTHON""]"
apache/spark,53836,[MINOR] add .venv into .gitignore,closed,yaooqinn,2026-01-16T18:22:33Z,2026-01-19T05:31:51Z,2026-01-19T02:55:34Z,,False,0,0,"[""INFRA""]"
apache/spark,53835,[SPARK-54866][SQL][FOLLOWUP] Fix DROP FUNCTION IF EXISTS to not fail when namespace doesn't exist,closed,cloud-fan,2026-01-16T18:00:57Z,2026-01-19T08:07:40Z,2026-01-19T08:07:40Z,,False,0,0,"[""SQL""]"
apache/spark,53834,[SPARK-55071][CONNECT][PYTHON] Make spark.addArtifact work with Windows paths,closed,khakhlyuk,2026-01-16T15:56:59Z,2026-01-20T17:23:57Z,2026-01-20T17:22:48Z,,False,0,0,"[""SQL"", ""PYTHON"", ""CONNECT""]"
apache/spark,53833,[SPARK-55068] Upgrade `kubernetes-client` to 7.5.1,closed,dongjoon-hyun,2026-01-16T12:12:11Z,2026-01-16T16:17:26Z,2026-01-16T16:17:00Z,,False,0,0,"[""BUILD""]"
apache/spark,53832,[SPARK-55070][SQL][CONNECT] Allow hidden column in dataframe column resolution,closed,zhengruifeng,2026-01-16T11:40:07Z,2026-01-19T07:34:10Z,2026-01-19T07:32:51Z,,False,0,0,"[""SQL"", ""PYTHON""]"
apache/spark,53831,[SPARK-55046][PYTHON] PySpark add udf processing time metric,closed,eddiebkheet,2026-01-16T10:23:18Z,2026-01-23T21:34:32Z,2026-01-23T21:34:32Z,,False,0,0,"[""SQL"", ""CORE"", ""PYTHON""]"
apache/spark,53830,[SPARK-55065] Avoid making two JDBC API calls,closed,SavicStefan,2026-01-16T10:15:58Z,2026-01-19T14:12:55Z,2026-01-19T14:12:55Z,,False,0,0,"[""SQL""]"
apache/spark,53829,[SPARK-55063][SQL][DOCS] Reorganize built-in functions documentation by category,closed,yaooqinn,2026-01-16T06:05:26Z,2026-01-20T03:14:19Z,2026-01-19T16:29:47Z,,False,0,0,"[""SQL"", ""INFRA""]"
apache/spark,53828,[SPARK-55062][Protobuf] Support proto2 extensions in protobuf functions,open,dichlorodiphen,2026-01-16T04:20:49Z,2026-02-03T22:18:47Z,,,False,0,0,"[""SQL"", ""STRUCTURED STREAMING"", ""PROTOBUF""]"
apache/spark,53827,"[SPARK-54365][SS] Add Repartition Integration Test for Aggregate, Dedup, FMGWS and SessionWindow Operators",closed,zifeif2,2026-01-16T00:50:18Z,2026-01-26T19:55:00Z,2026-01-26T19:55:00Z,,False,0,0,"[""SQL"", ""STRUCTURED STREAMING""]"
