repo_full_name,sha,author_login,author_date,committer_login,committer_date,message
facebook/react,5aec1b2a8d1bcafb43a7ddb64dc37eacad081bea,eps1lon,2026-01-10T10:33:48Z,web-flow,2026-01-10T10:33:48Z,[DevTools] Attach async info in filtered fallback to parent of Suspense (#35456)
torvalds/linux,4101b3b571701cdf1081b2f96124b1daaeaebbf1,ryota-sakamoto,2026-01-10T17:38:07Z,unknown,2026-02-08T23:47:29Z,lib/tests: add KUnit test for bitops  Add a KUnit test suite for the bitops API.  The existing 'lib/test_bitops.c' is preserved as-is because it contains ad-hoc micro-benchmarks 'test_fns' and is intended to ensure no compiler warnings from C=1 sparse checker or -Wextra compilations.  Introduce 'lib
golang/go,1996c22f0a58a32f5f415e1a6c84bcb305f04c36,tklauser,2026-01-10T14:56:01Z,gopherbot,2026-01-22T20:40:23Z,"syscall: return early on error in Recvmsg  Currently, Recvmsg may access the rsa buffer even if the underlying syscall returns an error.  Following the same change done for x/sys/unix.Recvmsg in CL 734740.  For golang/go#76848  Change-Id: I2a145d822442a2033a76f4717317a39010b17bd5 Reviewed-on: https:"
langchain-ai/langchain,2ef23882d236a4b03d5d14c57b07dce4ca90640f,Shreyanshsingh23,2026-01-10T07:35:13Z,web-flow,2026-01-10T07:35:13Z,fix(core): add `tool_call_id` to `on_tool_error` event data (#33731)  # Add `tool_call_id` to `on_tool_error` event data  ## Summary  This PR addresses issue #33597 by adding `tool_call_id` to the `on_tool_error` callback event data. This enables users to link tool errors to specific tool calls in s
langchain-ai/langchain,e261924030309154e9971a78896d0275d1f4c6bd,Bhavesh007Sharma,2026-01-10T04:10:09Z,web-flow,2026-01-10T04:10:09Z,fix(core): improve error message for missing title in JSON schema functions (#34683)  Changes Created I have fixed the issue where a generic and misleading error message was displayed when a JSON schema was missing the top-level title  key.  [Fix: Improve error message for missing title in JSON sche
langchain-ai/langchain,d22cfaf7c6248f890b194b960db878ecc5620852,Krud-x,2026-01-10T04:07:47Z,web-flow,2026-01-10T04:07:47Z,fix(core): make `yield_keys` prefix keyword-only to match `BaseStore` (#34659)  This PR fixes a signature mismatch between BaseStore and its concrete implementations by making the `prefix` parameter keyword-only in `yield_keys` and `ayield_keys`.  This aligns the implementations with the BaseStore i
langchain-ai/langchain,3bd8c0c4a3f8797ee647f8f8325472e69054fd60,mdrxy,2026-01-10T04:07:05Z,web-flow,2026-01-10T04:07:05Z,"fix(standard-tests): add type ignore (#34696)  Regression introduced in 8e3c6b109f2  The commit changed the return annotation of `with_structured_output` from `typing.Dict | BaseModel` to `builtins.dict[str, Any] | BaseModel`. Since `BaseModel` refers to `pydantic.BaseModel (v2)`, but the test `test"
langchain-ai/langchain,a7b943bbe3b0276eff1da0a075258d924beacef3,cbornet,2026-01-10T03:52:12Z,web-flow,2026-01-10T03:52:12Z,"fix(langchain): activate `test_return_direct_spec` tests, fix types (#34565)  Co-authored-by: Mason Daugherty <mason@langchain.dev> Co-authored-by: Mason Daugherty <github@mdrxy.com>"
langchain-ai/langchain,5fbf270c9def1bcab06c4b321ad1ebbc9a1b4709,cbornet,2026-01-10T03:50:20Z,web-flow,2026-01-10T03:50:20Z,"chore(langchain): fix types in `test_todo`, `test_tool_retry` (#34503)  Co-authored-by: Mason Daugherty <mason@langchain.dev>"
langchain-ai/langchain,e73b027686b710ac42b853580ef7660fae891ef3,cbornet,2026-01-10T03:46:56Z,web-flow,2026-01-10T03:46:56Z,chore(langchain): fix types in `test_shell_tool` (#34502)  Co-authored-by: Mason Daugherty <mason@langchain.dev>
