repo_full_name,pr_number,title,state,user_login,created_at,updated_at,closed_at,merged_at,draft,comments,review_comments,labels
facebook/react,35498,[tests] remove withoutStack from assertConsole helpers,closed,rickhanlonii,2026-01-12T21:45:39Z,2026-01-28T03:34:06Z,2026-01-28T03:34:03Z,2026-01-28T03:34:03Z,False,0,0,"[""CLA Signed"", ""React Core Team""]"
facebook/react,35497,[tests] Require exact error messages in assertConsole helpers,closed,rickhanlonii,2026-01-12T21:44:31Z,2026-01-14T15:30:30Z,2026-01-13T20:52:54Z,2026-01-13T20:52:53Z,False,0,0,"[""CLA Signed"", ""React Core Team""]"
facebook/react,35496,[tests] Add `\n    in <stack> placeholder` for native stacks,closed,rickhanlonii,2026-01-12T21:41:22Z,2026-01-12T22:54:16Z,2026-01-12T22:54:15Z,,False,0,0,"[""CLA Signed"", ""React Core Team""]"
facebook/react,35495,[tests] Add missing component stacks,closed,rickhanlonii,2026-01-12T21:37:11Z,2026-01-12T22:54:05Z,2026-01-12T22:54:05Z,,False,0,0,"[""CLA Signed"", ""React Core Team""]"
facebook/react,35494,[Fiber] Correctly handle replaying when hydrating,closed,gnoff,2026-01-12T20:47:20Z,2026-01-25T17:51:00Z,2026-01-13T20:48:01Z,2026-01-13T20:48:01Z,False,0,0,"[""CLA Signed"", ""React Core Team""]"
facebook/react,35492,Clarify comment about Fragment prop validation,closed,rana41-hub,2026-01-12T16:24:33Z,2026-01-21T15:51:52Z,2026-01-21T15:51:52Z,,False,0,0,"[""CLA Signed""]"
facebook/react,35491,Add type guard to objectIs utility,open,asmitha-16,2026-01-12T15:02:42Z,2026-01-12T15:02:49Z,,,False,0,0,[]
facebook/react,35488,docs: add Spanish translation of README,open,RodrigoSanchezDev,2026-01-12T06:48:20Z,2026-01-12T07:19:12Z,,,False,0,0,"[""CLA Signed""]"
facebook/react,35487,Entangle Gesture revert commit with the corresponding Action commit,closed,sebmarkbage,2026-01-12T05:42:39Z,2026-01-16T01:49:35Z,2026-01-16T01:45:15Z,2026-01-16T01:45:15Z,False,0,0,"[""CLA Signed"", ""React Core Team""]"
facebook/react,35486,Commit the Gesture lane if a gesture ends closer to the target state,closed,sebmarkbage,2026-01-12T04:42:44Z,2026-01-16T01:43:52Z,2026-01-16T01:43:52Z,2026-01-16T01:43:52Z,False,0,0,"[""CLA Signed"", ""React Core Team""]"
facebook/react,35485,Add the suffix to cancelled view transition names,closed,sebmarkbage,2026-01-12T03:49:54Z,2026-01-14T15:00:07Z,2026-01-14T15:00:07Z,2026-01-14T15:00:07Z,False,0,0,"[""CLA Signed"", ""React Core Team""]"
golang/go,77154,Correct comment on Fields function,open,trevorchaney,2026-01-12T23:57:36Z,2026-01-12T23:57:41Z,,,False,0,0,[]
golang/go,77152,cmd/internal/obj/riscv: add assembly support for CMO extensions on RISCV64,open,newborn22,2026-01-12T09:28:42Z,2026-02-01T13:52:37Z,,,False,0,0,[]
golang/go,77150,runtime: speed up cheaprand and cheaprand64,closed,gavinkflam,2026-01-12T05:21:53Z,2026-01-23T23:04:45Z,2026-01-23T23:04:45Z,,False,0,0,[]
langchain-ai/langchain,34731,fix(core): preserve index and timestamp fields when merging,open,mdrxy,2026-01-12T23:24:46Z,2026-01-22T20:32:26Z,,,False,0,0,"[""core"", ""fix"", ""internal""]"
langchain-ai/langchain,34730,fix(perplexity): ensure metadata appears in streaming output,open,idfedorov09,2026-01-12T22:28:20Z,2026-02-11T14:18:45Z,,,False,0,0,"[""integration"", ""fix"", ""perplexity"", ""external""]"
langchain-ai/langchain,34729,fix(core): correctly guard against non-text-block types,closed,mdrxy,2026-01-12T22:02:35Z,2026-01-22T21:14:29Z,2026-01-13T15:11:01Z,2026-01-13T15:11:01Z,False,0,0,"[""core"", ""fix"", ""internal""]"
langchain-ai/langchain,34728,fix(openai): preserve reasoning_content from reasoning models,closed,AaravDugar123,2026-01-12T21:50:30Z,2026-01-22T21:14:32Z,2026-01-13T02:01:37Z,,False,0,0,"[""integration"", ""fix"", ""openai"", ""external""]"
langchain-ai/langchain,34727,fix(core): use `chunk.message.text` for `on_llm_new_token`,closed,mdrxy,2026-01-12T21:49:45Z,2026-01-22T21:14:33Z,2026-01-13T15:49:14Z,,False,0,0,"[""core"", ""fix"", ""internal""]"
langchain-ai/langchain,34726,Fix/OpenAI preserve reasoning content,closed,AaravDugar123,2026-01-12T21:28:29Z,2026-01-22T21:14:35Z,2026-01-12T21:47:59Z,,False,0,0,"[""integration"", ""openai"", ""external""]"
langchain-ai/langchain,34725,"chore: add tests for private state attr use (really, lack thereof)",closed,sydney-runkle,2026-01-12T20:45:42Z,2026-01-22T21:14:37Z,2026-01-12T20:47:44Z,2026-01-12T20:47:44Z,False,0,0,"[""langchain"", ""infra"", ""internal""]"
langchain-ai/langchain,34724,fix(infra): improve package section extraction regex in auto-labeling,closed,mdrxy,2026-01-12T20:36:17Z,2026-01-22T21:14:38Z,2026-01-12T20:40:32Z,2026-01-12T20:40:32Z,False,0,0,"[""infra"", ""github_actions"", ""fix"", ""internal""]"
langchain-ai/langchain,34723,fix(infra): exclude `.ambr` files from trailing whitespace check,closed,mdrxy,2026-01-12T20:31:07Z,2026-01-22T21:14:40Z,2026-01-12T20:35:46Z,2026-01-12T20:35:46Z,False,0,0,"[""fix"", ""internal""]"
langchain-ai/langchain,34722,fix(core): add explicit `tags` parameter to sync `LLMManagerMixin` methods,closed,skyvanguard,2026-01-12T20:27:44Z,2026-01-22T21:14:42Z,2026-01-13T01:19:06Z,2026-01-13T01:19:06Z,False,0,0,"[""core"", ""fix"", ""external""]"
langchain-ai/langchain,34719,docs(core): enhance docstrings for `ToolCall` and `ToolCallChunk`,closed,mdrxy,2026-01-12T20:08:19Z,2026-01-22T21:14:43Z,2026-01-12T20:50:28Z,2026-01-12T20:50:28Z,False,0,0,"[""documentation"", ""core"", ""internal""]"
langchain-ai/langchain,34718,docs(langchain): clarify model ID usage for reliable behavior,closed,mdrxy,2026-01-12T20:07:26Z,2026-01-22T21:14:45Z,2026-01-12T20:11:00Z,2026-01-12T20:11:00Z,False,0,0,"[""documentation"", ""langchain"", ""internal""]"
langchain-ai/langchain,34717,docs(langchain): clarify streaming behavior in create_agent,closed,skyvanguard,2026-01-12T19:23:47Z,2026-02-06T15:00:19Z,2026-01-12T20:01:25Z,,False,0,0,"[""documentation"", ""langchain"", ""external""]"
langchain-ai/langchain,34716,docs(core): document JSON schema `'title'` requirement for function calling,closed,skyvanguard,2026-01-12T19:20:00Z,2026-01-22T21:14:48Z,2026-01-12T20:51:06Z,,False,0,0,"[""documentation"", ""core"", ""external""]"
langchain-ai/langchain,34715,fix(langchain-classic): harden RAG prompts against indirect prompt injection,open,skyvanguard,2026-01-12T18:53:47Z,2026-01-22T21:14:50Z,,,False,0,0,"[""fix"", ""langchain-classic"", ""external""]"
langchain-ai/langchain,34714,refactor(core): generalize `comma_list` utility to support any `Iterable`,closed,davidfertube,2026-01-12T17:21:39Z,2026-01-22T21:14:51Z,2026-01-13T01:26:59Z,2026-01-13T01:26:59Z,False,0,0,"[""core"", ""refactor"", ""external""]"
langchain-ai/langchain,34713,docs: Fix TODO in Ollama compatibility docstring,closed,davidfertube,2026-01-12T17:21:32Z,2026-01-22T21:14:53Z,2026-01-12T17:52:25Z,2026-01-12T17:52:25Z,False,0,0,"[""documentation"", ""integration"", ""ollama"", ""external""]"
langchain-ai/langchain,34712,docs: Add official Conda support installation instructions,closed,davidfertube,2026-01-12T17:21:25Z,2026-01-22T21:14:56Z,2026-01-13T01:23:19Z,,False,0,0,"[""documentation"", ""external""]"
langchain-ai/langchain,34711,fix: JSON schema `'title'` requirement not clearly documented,closed,ankitrai5096,2026-01-12T15:02:46Z,2026-01-22T21:14:58Z,2026-01-13T01:24:11Z,,False,0,0,"[""langchain"", ""fix"", ""external""]"
langchain-ai/langchain,34710,test(langchain): delete ontotext graphdb test,closed,amelvil2-ford,2026-01-12T13:23:43Z,2026-01-22T21:14:59Z,2026-01-13T01:26:46Z,2026-01-13T01:26:46Z,False,0,0,"[""tests"", ""langchain-classic"", ""external""]"
langchain-ai/langchain,34709,"test(langchain): Deleted ontotext graphdb test, it",closed,amelvil2-ford,2026-01-12T13:13:54Z,2026-01-22T21:15:01Z,2026-01-12T13:14:08Z,,False,0,0,"[""langchain-classic"", ""external""]"
langchain-ai/langchain,34708,feat(huggingface): add structured output support for Pydantic models,open,biplavbarua,2026-01-12T06:19:26Z,2026-01-22T21:15:03Z,,,False,0,0,"[""integration"", ""feature"", ""huggingface"", ""external""]"
langchain-ai/langchain,34707,feat(standard-tests): add streaming tool call tests for chat models,open,mdrxy,2026-01-12T04:58:37Z,2026-01-22T20:32:23Z,,,False,0,0,"[""integration"", ""core"", ""standard-tests"", ""feature"", ""model-profiles"", ""anthropic"", ""openai"", ""internal""]"
langchain-ai/langchain,34705,fix(openai): preserve reasoning_content from reasoning models in AIMessage,open,fede-kamel,2026-01-12T04:46:46Z,2026-02-04T15:29:33Z,,,False,0,0,"[""integration"", ""fix"", ""openai"", ""external""]"
langchain-ai/langchain,34704,feat(standard-tests): ensure final chunk has `chunk_position='last'`,closed,mdrxy,2026-01-12T04:36:21Z,2026-01-22T21:15:07Z,2026-01-13T15:55:22Z,2026-01-13T15:55:22Z,False,0,0,"[""standard-tests"", ""internal""]"
langchain-ai/langchain,34703,Fix,closed,pranjulkaran,2026-01-12T03:15:40Z,2026-01-22T21:15:09Z,2026-01-12T03:20:43Z,,False,0,0,"[""core"", ""external""]"
docker/compose,13505,Replace tabbed indentation in sdk.md,closed,pkqk,2026-01-12T21:42:33Z,2026-01-14T22:44:12Z,2026-01-14T06:56:26Z,2026-01-14T06:56:25Z,False,0,0,[]
docker/compose,13504,Add unit tests for getDefaultFilters in pkg/compose,closed,htoyoda18,2026-01-12T13:33:01Z,2026-01-13T02:20:33Z,2026-01-13T02:20:33Z,,False,0,0,[]
duckdb/duckdb,20498,Issue #20470: TIMESTAMPTZ to DATE,closed,hawkfish,2026-01-12T18:49:25Z,2026-01-13T17:28:18Z,2026-01-13T10:53:35Z,2026-01-13T10:53:35Z,False,0,0,[]
duckdb/duckdb,20497,Internal #6977: Window Self-Join Aggregate ,closed,hawkfish,2026-01-12T17:51:56Z,2026-01-13T17:18:52Z,2026-01-13T12:09:59Z,2026-01-13T12:09:59Z,False,0,0,"[""Ready To Merge""]"
duckdb/duckdb,20495,Get request with body api changes,closed,yan-alex,2026-01-12T17:15:23Z,2026-01-14T07:50:51Z,2026-01-14T07:50:51Z,2026-01-14T07:50:51Z,False,0,0,"[""Ready To Merge""]"
duckdb/duckdb,20494,add_third_party(skiplist) into top level CMake,closed,carlopi,2026-01-12T14:31:19Z,2026-01-13T07:20:23Z,2026-01-13T07:20:23Z,2026-01-13T07:20:23Z,False,0,0,"[""Ready To Merge""]"
duckdb/duckdb,20493,Reclaim disk space on MacOS runners,closed,lnkuiper,2026-01-12T13:49:51Z,2026-01-28T13:37:34Z,2026-01-13T07:21:02Z,2026-01-13T07:21:02Z,False,0,0,"[""Ready To Merge""]"
duckdb/duckdb,20492,Add SHOW schemas,closed,c-herrewijn,2026-01-12T13:24:29Z,2026-01-13T09:27:58Z,2026-01-13T07:20:39Z,2026-01-13T07:20:39Z,False,0,0,"[""Needs Documentation"", ""Ready To Merge""]"
duckdb/duckdb,20490,Fix Issue #20233: Fix function chain in having,closed,ArNine,2026-01-12T13:07:49Z,2026-01-15T13:31:39Z,2026-01-15T13:31:38Z,,False,0,0,[]
duckdb/duckdb,20489,[SQLLogicTest] Add the `CONTINUE` statement,closed,Tishj,2026-01-12T12:38:21Z,2026-01-13T07:23:41Z,2026-01-13T07:23:39Z,2026-01-13T07:23:39Z,False,0,0,[]
duckdb/duckdb,20488,Merge v1.5-variegata into main,closed,Mytherin,2026-01-12T12:33:51Z,2026-01-13T07:20:05Z,2026-01-13T07:20:05Z,2026-01-13T07:20:05Z,False,0,0,[]
duckdb/duckdb,20487,Remove fs limitation: OVERWRITE is not supported for remote file systems,closed,carlopi,2026-01-12T12:00:01Z,2026-01-13T07:24:03Z,2026-01-13T07:24:01Z,2026-01-13T07:24:01Z,False,0,0,[]
duckdb/duckdb,20485,Optimize DELETE RETURNING by passing columns through from scan,closed,krleonid,2026-01-12T07:25:52Z,2026-01-14T07:12:19Z,2026-01-14T07:12:19Z,2026-01-14T07:12:19Z,False,0,0,[]
