repo_full_name,sha,author_login,author_date,committer_login,committer_date,message
facebook/react,64b4605cb82367fa78a08b99bbee1c800e6af21a,nathanmarks,2026-01-30T16:37:19Z,web-flow,2026-01-30T16:37:19Z,"[compiler] fix source location for return statements (#35660)  Fixes missing source locations for ReturnStatement nodes in generated ast. Simple change using existing pattern, only required changes to the codegen step, no other pipeline changes.  **Most file changes are new lines in generated code.*"
tensorflow/tensorflow,d355519d84d02f9baba052b9fe66f9b820a91423,tensorflower-gardener,2026-01-30T23:30:47Z,tensorflower-gardener,2026-01-30T23:39:58Z,"Add profiling traces to image decoding operations.  Add annotations to DecodeImageV2Op to show the detected image format (JPEG, PNG, GIF, etc.) in profiler traces. For WebP also dump the width, height and channels into the trace.  PiperOrigin-RevId: 863417544"
tensorflow/tensorflow,b8a5d3dcfc68bcdade22578a33180341bc0dc8f5,pschuh,2026-01-30T22:16:29Z,tensorflower-gardener,2026-01-30T22:27:20Z,Make PjRtStreamExecutorLoadedExecutable inherit from CommonPjRtLoadedExecutable.  PiperOrigin-RevId: 863388332
tensorflow/tensorflow,abce737fb72e2b57ba5f36f8a1b2022935c4008d,tensorflower-gardener,2026-01-30T22:01:57Z,tensorflower-gardener,2026-01-30T22:09:56Z,[IFRT] Add proto for IFRT IR serialized executable metadata.  PiperOrigin-RevId: 863383105
tensorflow/tensorflow,25f41db71503ae05916556fcfd1a572a30c5b699,pkanwar23,2026-01-30T21:24:07Z,tensorflower-gardener,2026-01-30T21:33:47Z,Migrate atan2 test to use HloPjRtTestBase.  PiperOrigin-RevId: 863368270
tensorflow/tensorflow,3a006a3e6d7dc979d13a8c4841368627a6d97e08,junwhanahn,2026-01-30T20:47:09Z,tensorflower-gardener,2026-01-30T21:14:36Z,"Clean up `LoadedExecutable::GetReadyFuture()`  This has been superseded by async compilation API that returns a future of an executable. All known IFRT implementations implement async compilation, making this API redundant as the ready future will always be ready with OK status.  PiperOrigin-RevId: "
tensorflow/tensorflow,2e895c54ecfe07bad4daa531d7c8ea6d162a943d,tensorflower-gardener,2026-01-30T20:43:03Z,tensorflower-gardener,2026-01-30T21:07:12Z,Integrate LLVM at llvm/llvm-project@909041e4802c  Updates LLVM usage to match [909041e4802c](https://github.com/llvm/llvm-project/commit/909041e4802c)  PiperOrigin-RevId: 863352459
tensorflow/tensorflow,44b586672cb376833121d0acc924aba1bb020aef,Varcho,2026-01-30T20:31:48Z,tensorflower-gardener,2026-01-30T20:59:44Z,[XLA Test Fixture Migration] Migrate `topk_rewriter_test `  PiperOrigin-RevId: 863347811
tensorflow/tensorflow,3d348878f329992a1fd3c9895f363b982b7f13b8,tensorflower-gardener,2026-01-30T20:48:45Z,tensorflower-gardener,2026-01-30T20:48:45Z,Merge pull request #109105 from ezhulenev:patch-1  PiperOrigin-RevId: 863344947
tensorflow/tensorflow,cc522e5017f240d6dd441b50568c5967eb743eec,pkanwar23,2026-01-30T20:00:52Z,tensorflower-gardener,2026-01-30T20:41:19Z,Migrate constants test to use HloPjRtTestBase.  PiperOrigin-RevId: 863335775
tensorflow/tensorflow,e8ad3bc80a18e72633edaf8ee3b19e469e00e48b,derdrdirk,2026-01-30T19:57:38Z,tensorflower-gardener,2026-01-30T20:23:17Z,Heap Simulator: Ensure shared buffer allocations account for the max size of all aliased buffers.  PiperOrigin-RevId: 863334301
tensorflow/tensorflow,44e5cbcfda7e40c91cd8c9e951b8efa8032c6e43,pschuh,2026-01-30T19:45:20Z,tensorflower-gardener,2026-01-30T20:05:20Z,DonateInto versions of BufferFromHostBuffer and CopyToMemorySpace.  PiperOrigin-RevId: 863329773
tensorflow/tensorflow,143116e22d1f48ce5e6756dc229aaf3ceb2c719d,tensorflower-gardener,2026-01-30T19:41:40Z,tensorflower-gardener,2026-01-30T20:00:54Z,Internal visibility changes.  PiperOrigin-RevId: 863328461
tensorflow/tensorflow,22bfec1242222b31fbe8484be9327997628ebd23,pineapplejuice233,2026-01-30T19:30:47Z,tensorflower-gardener,2026-01-30T19:56:25Z,rollforward with a fix  Reverts c9c9cdb1d48e4b5e67f32c6b79f3e604e3281cdc  PiperOrigin-RevId: 863324221
tensorflow/tensorflow,077e4304c712d9bf574a277147d738723d79b6d1,hhb,2026-01-30T19:26:26Z,tensorflower-gardener,2026-01-30T19:48:22Z,Add methods to TpuTopology extension to query slice configs  PiperOrigin-RevId: 863322325
tensorflow/tensorflow,8db26609dd46efbf50788233daff8091c6425e4c,ZixuanJiang,2026-01-30T19:23:48Z,tensorflower-gardener,2026-01-30T19:41:07Z,"Do NOT rewrite dot if it has only one Sharding constraint user.  The compiler applies the sharding constraint to the dot at the beginning of sharding propagation. For unreduced sharding, we need the sharding constraint after the dot directly.  The sharding constraints are removed after propagation a"
tensorflow/tensorflow,8dd7c4943428c054f72e47aae18ba7ccf01308ba,pkanwar23,2026-01-30T19:21:20Z,tensorflower-gardener,2026-01-30T19:30:22Z,Migrate logdet to use HloPjRtTestBase.  PiperOrigin-RevId: 863319907
tensorflow/tensorflow,f7db00a6708ebb7d1a0910fe8d8b7bec872305d9,alexander-shaposhnikov,2026-01-30T18:47:54Z,tensorflower-gardener,2026-01-30T19:00:28Z,Reverts 9e812285eaf0a7b76def203cf45f6ff94d0cf508  PiperOrigin-RevId: 863306022
