repo_full_name,sha,author_login,author_date,committer_login,committer_date,message
tensorflow/tensorflow,37a6c5d9e989d98ca0c42a2e5f495b0a587866ab,tensorflower-gardener,2026-02-01T21:41:31Z,tensorflower-gardener,2026-02-01T21:50:11Z,Automated Code Change  PiperOrigin-RevId: 864041186
tensorflow/tensorflow,a1833d80f126c9ce7913c4f1c4f62893493afd67,tensorflower-gardener,2026-02-01T21:28:23Z,tensorflower-gardener,2026-02-01T21:38:40Z,Automated Code Change  PiperOrigin-RevId: 864037869
tensorflow/tensorflow,ec6ff907acf86485d85e92fa067147ce6ff1b2ef,ImanHosseini,2026-02-01T19:08:30Z,tensorflower-gardener,2026-02-01T19:18:26Z,Validation for malformed sharding  PiperOrigin-RevId: 864009362
tensorflow/tensorflow,56e5f82166a6cf6b4b7bc1202affe0bd8b0c8449,tensorflower-gardener,2026-02-01T10:31:12Z,tensorflower-gardener,2026-02-01T10:38:38Z,"Append autotuner logs, rather than overwriting.  - To avoid subsequent invocations from overwriting previous logs.  PiperOrigin-RevId: 863907068"
tensorflow/tensorflow,6da0e061167e02ed74517b827933794b107add16,ermilovmaxim,2026-02-01T06:15:23Z,tensorflower-gardener,2026-02-01T06:24:52Z,Add Shape to CuDnnThunk buffer_uses  BufferUse currently is a shape-erased span of bytes.  But there is use cases where Shape might be beneficial at runtime(e.g. Thunk rewriting).  PiperOrigin-RevId: 863846734
tensorflow/tensorflow,d1d9690fa7a36e1556f691b6f1da1a5755b80740,junwhanahn,2026-02-01T00:24:53Z,tensorflower-gardener,2026-02-01T00:31:20Z,Relax the serialization test to verify the executable version in `SerializedXlaExecutableMetadata` only if the executable supports versions  This is necessary until all executables implements versions. I considered disabling the serialization test altogether unless executable versions are implemente
torvalds/linux,0ce90934c0a6baac053029ad28566536ae50d604,toblux,2026-02-01T17:56:33Z,herbertx,2026-02-07T01:32:10Z,"crypto: img-hash - Use unregister_ahashes in img_{un}register_algs  Replace the for loops with calls to crypto_unregister_ahashes(). In img_register_algs(), return 'err' immediately and remove the goto statement to simplify the error handling code.  Convert img_unregister_algs() to a void function s"
torvalds/linux,dc8f3d9ae804e8bb47dd49b051fe8b303db3b95c,abajk,2026-02-01T11:27:08Z,herbertx,2026-02-07T01:31:39Z,"crypto: testmgr - Add test vectors for authenc(hmac(md5),cbc(des3_ede))  Test vector was generated using a software implementation and then double checked using a hardware implementation on NXP P2020 (talitos). The encryption part is identical to authenc(hmac(sha1),cbc(des3_ede)), only HMAC is diffe"
torvalds/linux,5669645c052f235726a85f443769b6fc02f66762,PwnVerse,2026-02-01T13:22:40Z,kees,2026-02-07T00:50:35Z,"pstore/ram: fix buffer overflow in persistent_ram_save_old()  persistent_ram_save_old() can be called multiple times for the same persistent_ram_zone (e.g., via ramoops_pstore_read -> ramoops_get_next_prz for PSTORE_TYPE_DMESG records).  Currently, the function only allocates prz->old_log when it is"
torvalds/linux,5d3ae80b4dc43d1c49f5ab6e9835ae5fc9ac5d37,unknown,2026-02-01T03:10:44Z,axboe,2026-02-05T03:46:44Z,selftests: ublk: organize test directories by test ID  Set UBLK_TEST_DIR to ${TMPDIR:-./ublktest-dir}/${TID}.XXXXXX to create per-test subdirectories organized by test ID. This makes it easier to identify and debug specific test runs.  Signed-off-by: Ming Lei <ming.lei@redhat.com> Signed-off-by: Jen
torvalds/linux,b135beb07758a854160e5421b6f4d5bde72e0da6,unknown,2026-02-01T02:54:03Z,anakryiko,2026-02-04T00:58:47Z,selftests/bpf: Add a test to stress bpf_timer_start and map_delete race  Add a test to stress bpf_timer_start and map_delete race  Signed-off-by: Alexei Starovoitov <ast@kernel.org> Signed-off-by: Andrii Nakryiko <andrii@kernel.org> Link: https://lore.kernel.org/bpf/20260201025403.66625-10-alexei.st
torvalds/linux,3f7a8415209eeca4b1fda2a57f9d7ec49413e2eb,mykyta5,2026-02-01T02:54:02Z,anakryiko,2026-02-04T00:58:47Z,"selftests/bpf: Removed obsolete tests  Now bpf_timer can be used in tracepoints, so these tests are no longer relevant.  Signed-off-by: Mykyta Yatsenko <yatsenko@meta.com> Signed-off-by: Alexei Starovoitov <ast@kernel.org> Signed-off-by: Andrii Nakryiko <andrii@kernel.org> Link: https://lore.kernel."
torvalds/linux,083c5a4babad4af89dd07e2cc5f7004343d4c1f0,mykyta5,2026-02-01T02:54:01Z,anakryiko,2026-02-04T00:58:47Z,selftests/bpf: Add timer stress test in NMI context  Add stress tests for BPF timers that run in NMI context using perf_event programs attached to PERF_COUNT_HW_CPU_CYCLES.  The tests cover three scenarios: - nmi_race: Tests concurrent timer start and async cancel operations - nmi_update: Tests upda
torvalds/linux,fe9d205cec8ccdd13171a056257101374306e802,mykyta5,2026-02-01T02:54:00Z,anakryiko,2026-02-04T00:58:47Z,selftests/bpf: Verify bpf_timer_cancel_async works  Add test that verifies that bpf_timer_cancel_async works: can cancel callback successfully.  Signed-off-by: Mykyta Yatsenko <yatsenko@meta.com> Signed-off-by: Alexei Starovoitov <ast@kernel.org> Signed-off-by: Andrii Nakryiko <andrii@kernel.org> Li
torvalds/linux,d02fdd7195ca24005e36a6f7efed41f9c0ca7f72,mykyta5,2026-02-01T02:53:59Z,anakryiko,2026-02-04T00:58:47Z,selftests/bpf: Add stress test for timer async cancel  Extend BPF timer selftest to run stress test for async cancel.  Signed-off-by: Mykyta Yatsenko <yatsenko@meta.com> Signed-off-by: Alexei Starovoitov <ast@kernel.org> Signed-off-by: Andrii Nakryiko <andrii@kernel.org> Link: https://lore.kernel.or
torvalds/linux,10653c0dd86812981a9cf7112f0711f9f1f153a8,mykyta5,2026-02-01T02:53:58Z,anakryiko,2026-02-04T00:58:47Z,"selftests/bpf: Refactor timer selftests  Refactor timer selftests, extracting stress test into a separate test. This makes it easier to debug test failures and allows to extend.  Signed-off-by: Mykyta Yatsenko <yatsenko@meta.com> Signed-off-by: Alexei Starovoitov <ast@kernel.org> Signed-off-by: Andr"
torvalds/linux,a7e172aa4ca276d12fe87ffddff9cbd2d95ea51c,unknown,2026-02-01T02:53:57Z,anakryiko,2026-02-04T00:58:46Z,bpf: Introduce bpf_timer_cancel_async() kfunc  Introduce bpf_timer_cancel_async() that wraps hrtimer_try_to_cancel() and executes it either synchronously or defers to irq_work.  Co-developed-by: Mykyta Yatsenko <yatsenko@meta.com> Signed-off-by: Mykyta Yatsenko <yatsenko@meta.com> Signed-off-by: Ale
torvalds/linux,19bd300e22c2be7df838fc4ea41b4e20ccd5c20f,mykyta5,2026-02-01T02:53:56Z,anakryiko,2026-02-04T00:58:46Z,"bpf: Add verifier support for bpf_timer argument in kfuncs  Extend the verifier to recognize struct bpf_timer as a valid kfunc argument type. Previously, bpf_timer was only supported in BPF helpers.  This prepares for adding timer-related kfuncs in subsequent patches.  Signed-off-by: Mykyta Yatsenko"
torvalds/linux,1bfbc267ec915e58c3723a2237bf067f0c4dffa8,unknown,2026-02-01T02:53:55Z,anakryiko,2026-02-04T00:58:46Z,bpf: Enable bpf_timer and bpf_wq in any context  Refactor bpf_timer and bpf_wq to allow calling them from any context: - add refcnt to bpf_async_cb - map_delete_elem or map_free will drop refcnt to zero   via bpf_async_cancel_and_free() - once refcnt is zero timer/wq_start is not allowed to make sur
