repo_full_name,sha,author_login,author_date,committer_login,committer_date,message
facebook/react,d6cae440e34c6250928e18bed4a16480f83ae18a,poteto,2026-01-07T02:29:22Z,web-flow,2026-01-07T02:29:22Z,"[ci] Add size-balanced test sequencer for better shard distribution (#35458)  Jest's default test sequencer sorts alphabetically, causing large test files (eg ReactDOMFloat-test.js at 9k lines, ReactHooksWithNoopRenderer-test.js at 4k lines) to cluster in shard 3/5. This made shard 3/5 average 117s "
facebook/react,00908be9ff2d033ab5340e2a250b6288909d41a0,poteto,2026-01-07T02:23:05Z,web-flow,2026-01-07T02:23:05Z,[ci] Increase DevTools test shards and bump timeout (#35459)  [ci] Increase DevTools test shards and bump timeout  - Increase DevTools test shards from 3 to 5 - Bump timeout to 20s  --- [//]: # (BEGIN SAPLING FOOTER) Stack created with [Sapling](https://sapling-scm.com). Best reviewed with [ReviewSt
facebook/react,0e180141bf9b859efdbe067cf1eb850e22048bf8,poteto,2026-01-07T01:23:40Z,web-flow,2026-01-07T01:23:40Z,"[ci] Separate DevTools test-build into dedicated job with fewer shards (#35457)  DevTools has ~45 test files which don't distribute well across 10 shards, causing shard 3 to run 2x slower than others (104s vs ~50s). This moves DevTools build tests to a separate job with 3 shards for better load bala"
torvalds/linux,bd3884a204c3b507e6baa9a4091aa927f9af5404,idryomov,2026-01-07T21:37:55Z,idryomov,2026-02-03T20:00:22Z,"rbd: check for EOD after exclusive lock is ensured to be held  Similar to commit 870611e4877e (""rbd: get snapshot context after exclusive lock is ensured to be held""), move the ""beyond EOD"" check into the image request state machine so that it's performed after exclusive lock is ensured to be held. "
golang/go,35c5deb1d43b245c19059d1532929ee087e44a84,pmur,2026-01-07T19:48:53Z,pmur,2026-01-30T16:06:41Z,"all: switch linux-ppc64 target to ELFv2 ABI  Go is only capable of producing internally linked, static binaries on linux-ppc64. As such, binaries should run in either ELFv1 or ELFv2 ppc64 userspaces today.  This opens the door to enabling cgo and external linking which will require ELFv2 support and"
golang/go,7f6418bb4e44b1b11d428d402dd6935a2a1ea335,cuishuang,2026-01-07T05:46:43Z,unknown,2026-01-13T16:31:32Z,all: fix misspellings in comments  Change-Id: I121847e7f68c602dd8e9ecddfc41b547f8a86f10 Reviewed-on: https://go-review.googlesource.com/c/go/+/734361 LUCI-TryBot-Result: Go LUCI <golang-scoped@luci-project-accounts.iam.gserviceaccount.com> Reviewed-by: Robert Griesemer <gri@google.com> Reviewed-by: 
golang/go,cc1d7afb247677fd9a1f75d11587af00d65e231d,unknown,2026-01-07T01:43:56Z,gopherbot,2026-01-12T18:17:06Z,spec: slightly re-arrange composite literal section for readability  - introduce subtitles to make various sub-sections easier to find - split rules for struct literals into two groups (literals without   and with keys) - move section on syntax ambiguity up as it pertains to the syntax   introduced 
golang/go,5facb3b24b1c388176572eb95239f94d6ed4017d,unknown,2026-01-07T21:40:53Z,gopherbot,2026-01-08T16:31:50Z,"internal/types: add test for cycles in value context  Exposition is also added to outline a difference between syntax which can / cannot produce values of incomplete types.  For us to enforce non-nilness of type RHS and remove the pending type mechanism, I suspect we would need to add completeness g"
apache/spark,3dc641b4a384818d400c727fa4381b15cd3155a6,gaogaotiantian,2026-01-07T23:21:12Z,HyukjinKwon,2026-01-07T23:21:12Z,[SPARK-54922][PYTHON] Remove ignore[arg-type] for np.set_printoptions  ### What changes were proposed in this pull request?  Remove the ignore comment for `np.set_printoptions`. This is causing mypy error locally (with numpy stub).  ### Why are the changes needed?  This ignore is not useful anymore.
apache/spark,6b39e94e250e411fe718184084180b618211b66e,gaogaotiantian,2026-01-07T23:20:08Z,HyukjinKwon,2026-01-07T23:20:08Z,"[SPARK-54950][PYTHON][TEST] Move unittest magic to unittestutils  ### What changes were proposed in this pull request?  Instead of monkeypatch unittest.main, we just check it in unittestutils.py.  ### Why are the changes needed?  Monkeypatch in general is discouraged. If we can do it in a normal way"
apache/spark,5a530869530471cc3b10b1a42e539a287425f9e0,Yicong-Huang,2026-01-07T23:18:21Z,HyukjinKwon,2026-01-07T23:18:21Z,[SPARK-54930][PYTHON] Remove redundant _accumulatorRegistry.clear() call in worker.py  ### What changes were proposed in this pull request?  Remove a redundant `_accumulatorRegistry.clear()` call in `worker.py`.  Currently there are two consecutive `clear()` calls with no accumulator-modifying code 
apache/spark,186570cdc569d86ca54a54d5710a3bcd9c698085,zhengruifeng,2026-01-07T23:17:52Z,HyukjinKwon,2026-01-07T23:17:52Z,"[SPARK-54937][PYTHON][TESTS] Add tests for timezone conversion w/o PYARROW_IGNORE_TIMEZONE  ### What changes were proposed in this pull request? Add tests for timezone conversion w/o PYARROW_IGNORE_TIMEZONE  ### Why are the changes needed? The test is pretty fast (<0.1s), we want to use such test to"
apache/spark,f27f8d9c710516bc81ae0153ca5892cb5877ee62,zhengruifeng,2026-01-07T23:17:03Z,HyukjinKwon,2026-01-07T23:17:03Z,[SPARK-54933][PYTHON][CONNECT] Avoid repeatedly fetching config `binary_as_bytes` in `toLocalIterator`  ### What changes were proposed in this pull request? Avoid repeatedly fetching config `binary_as_bytes`  ### Why are the changes needed? Method `_get_binary_as_bytes` trigger a Config RPC to fetch
apache/spark,bdafb1eb7b817ca3865dfc3781ef3bc66172cb63,Yicong-Huang,2026-01-07T23:16:29Z,HyukjinKwon,2026-01-07T23:16:29Z,"[SPARK-54929][PYTHON] Fix taskContext._resources reset in loop causes only last resource to be kept  ### What changes were proposed in this pull request?  This PR fixes a bug in `python/pyspark/worker.py` where `taskContext._resources` is incorrectly reset inside the for loop, causing only the last "
apache/spark,934a171124cc85b3b6eff28740b25421b80e2988,gaogaotiantian,2026-01-07T23:16:07Z,HyukjinKwon,2026-01-07T23:16:07Z,"[SPARK-54948][PYTHON][TEST] Use the same testsuite name for same tests  ### What changes were proposed in this pull request?  Avoid the timestamp suffix on test suite name so codecov.io won't believe they are different tests.  ### Why are the changes needed?  With different test suite names, the sam"
apache/spark,9aea212dfd4fe8b092eb44237c15db9cfd170db1,dtenedor,2026-01-07T22:45:29Z,dtenedor,2026-01-07T22:45:29Z,[SPARK-53991][SQL][TEST][FOLLOW-UP] Improve KLL quantile errors by removing internal details  ### What changes were proposed in this pull request?  This PR improves error messages from the new KLL quantile sketch functions added in https://github.com/apache/spark/pull/52800.  ### Why are the changes
apache/spark,2871905e9ba824f0c1c3ae2397334e838fa92faf,micheal-o,2026-01-07T20:52:24Z,anishshri-db,2026-01-07T20:52:24Z,"[SPARK-54924][SS] State Rewriter to read state, transform it and write new state  ### What changes were proposed in this pull request?  Introduce State Rewriter to rewrite the state stores for a stateful streaming query. Read state, transform it, then write the new state.  ### Why are the changes ne"
apache/spark,1e8048a8810f81afdb237116d4fa4be369f65398,heyihong,2026-01-07T19:09:47Z,cloud-fan,2026-01-07T19:09:47Z,[SPARK-54865][CONNECT][SQL] Add foreachWithSubqueriesAndPruning method to QueryPlan  ### What changes were proposed in this pull request?  This PR introduces a new method foreachWithSubqueriesAndPruning in QueryPlan.scala that provides a pruning-enabled variant of foreachWithSubqueries. The method o
apache/spark,442f9083c0cb4e07abc85bf803f933f8cb7cd762,heyihong,2026-01-07T19:06:38Z,cloud-fan,2026-01-07T19:06:38Z,[SPARK-54905][SQL] Simplify foreachWithSubqueries implementation in QueryPlan  ### What changes were proposed in this pull request?  This PR simplifies the foreachWithSubqueries method in QueryPlan.scala by: 1. Directly traversing both subqueries and children using the same traverse function 2. Repl
apache/spark,6df8d57b30e7fad18cb9e05309eed4e801128b62,huangxiaopingRD,2026-01-07T11:24:39Z,cloud-fan,2026-01-07T11:24:39Z,[SPARK-54771][SQL] Remove ResolveUserSpecifiedColumns rule from RuleIdCollection  ### What changes were proposed in this pull request? Remove `ResolveUserSpecifiedColumns` rule from `RuleIdCollection`.  ### Why are the changes needed? Keep the maximum rule id value within a reasonable range. Because
apache/spark,57b2a065c41868d442ea4f7357f13268a9938302,ilicmarkodb,2026-01-07T08:11:23Z,cloud-fan,2026-01-07T08:11:23Z,[SPARK-54852][SQL] `NOT IN` subquery returns incorrect results with a collated table  ### What changes were proposed in this pull request? ``` create or replace table t1 (c1 string collate utf8_lcase_rtrim); create or replace table t2 (c1 string collate utf8_lcase_rtrim); insert into t1 values ('a')
apache/spark,d1aa7d6c4427be8444450af1c1894704575dccb2,zhidongqu-db,2026-01-07T08:03:47Z,cloud-fan,2026-01-07T08:03:47Z,"[SPARK-54713][SQL] Add vector similarity/distance function expressions support  ### What changes were proposed in this pull request?  This PR adds support for vector distance/similarity functions to Spark SQL, enabling efficient computation of common distance/similarity metrics on embedding vectors."
apache/spark,ed201397c2ac3d9143bfb08508bbe7b5fba5f5cd,rednaxelafx,2026-01-07T08:01:19Z,cloud-fan,2026-01-07T08:01:19Z,"[SPARK-49872][FOLLOWUP] Remove Jackson JSON string length limit in KVStoreScalaSerializer  ### What changes were proposed in this pull request?  Along the same lines as https://github.com/apache/spark/pull/52049, apply the same fix to `KVStoreScalaSerializer` as well.  ### Why are the changes needed"
apache/spark,ce6b5a62567eb318164d543301730f6c485fadd8,dongjoon-hyun,2026-01-07T04:39:54Z,dongjoon-hyun,2026-01-07T04:39:54Z,[SPARK-54912][BUILD] Upgrade `commons-pool2` to 2.13.1  ### What changes were proposed in this pull request?  This PR aims to upgrade `commons-pool2` to 2.13.1.  ### Why are the changes needed?  To use the latest bug fixed versions. - https://commons.apache.org/proper/commons-pool/changes.html#a2.13
apache/spark,c27ede3a070d030e3f3e285b06c3e6cc20366191,gaogaotiantian,2026-01-07T01:21:33Z,zhengruifeng,2026-01-07T01:21:33Z,[SPARK-54906][PYTHON][TESTS] Unify test entry for all pyspark tests  ### What changes were proposed in this pull request?  Unify all test entries. Do a new `main` function in `python/pyspark/testing/unittestutils.py` so all test cases can just use that.  ### Why are the changes needed?  We could pot
apache/spark,f8760286a67973857ec9f1e433b31baf612aa1c9,gaogaotiantian,2026-01-07T01:03:28Z,HyukjinKwon,2026-01-07T01:03:28Z,[SPARK-54922][PYTHON] Unify how args are passed to python workers  ### What changes were proposed in this pull request?  Unify two ways of passing arguments to python workers.  ### Why are the changes needed?  We are cleaning up executor <-> worker protocols so we can put all the protocol related co
langchain-ai/langchain,ceca38d3fe8c69da216f4214cfb38bd924cb3098,eyurtsev,2026-01-07T22:36:10Z,web-flow,2026-01-07T22:36:10Z,fix(langchain): add test to verify version (#34644)  verify version in langchain to avoid accidental drift
langchain-ai/langchain,5554a36ad51504d11c6a6565f40ebb6462a02023,eyurtsev,2026-01-07T22:27:58Z,web-flow,2026-01-07T22:27:58Z,release(langchain): release 1.2.2 (#34643)  Release langchain 1.2.2
langchain-ai/langchain,bda22aa1d9ebc3e9f8e129ad972a17d5a14808b1,hwchase17,2026-01-07T22:23:56Z,web-flow,2026-01-07T22:23:56Z,"fix(langchain): handle parallel usage of the todo tool in planning middleware (#34637)  The agent should only make a single call to update the todo list at a time. A parallel call doesn't make sense, but also cannot work as there's no obvious reducer to use.  On parallel calls of the todo tool, we r"
langchain-ai/langchain,48cd13114fa7241cac005300575ede8076108265,Manaskarthik28,2026-01-07T20:26:53Z,web-flow,2026-01-07T20:26:53Z,test(core): add edge case for empty examples in LengthBasedExampleSelector (#34641)
langchain-ai/langchain,e6a9694f5d095374beb4abace719d38a9a20cf8b,keenborder786,2026-01-07T20:13:18Z,web-flow,2026-01-07T20:13:18Z,fix(core): fix strict schema generation for functions with optional args (#34599)
langchain-ai/langchain,25bb36de81e52e19b46fddc0e7756f66ef468365,ccurme,2026-01-07T19:34:23Z,web-flow,2026-01-07T19:34:23Z,release(openai): 1.1.7 (#34640)
langchain-ai/langchain,92afcaae6033298b3b348a028be8f9f7e46aa979,shengbo-ma,2026-01-07T19:34:02Z,web-flow,2026-01-07T19:34:02Z,fix(openai): raise proper exception `OpenAIRefusalError` on structured output refusal (#34619)
langchain-ai/langchain,7ad1c19d9c89dff3a1b65867617ae54dc230b740,sujalmh,2026-01-07T19:21:55Z,web-flow,2026-01-07T19:21:55Z,fix: handle empty assistant content in Responses API (#34272) (#34296)
langchain-ai/langchain,f10225184defbb49df7f5b42ce73ec6cb424cd22,cbornet,2026-01-07T16:49:46Z,web-flow,2026-01-07T16:49:46Z,chore(langchain): fix types in test_wrap_model_call (#34573)
langchain-ai/langchain,0c7b7e045d9b9b38f6af9355b18dd66030f0a6e2,chrispy-snps,2026-01-07T16:46:17Z,web-flow,2026-01-07T16:46:17Z,feat(core): support custom message separator in get_buffer_string() (#34569)
langchain-ai/langchain,4c86e8ba392cc2cc17364b8b314b5b23debe3ee3,AaravDugar123,2026-01-07T16:37:05Z,web-flow,2026-01-07T16:37:05Z,chore(groq): document vision support (#34620)
langchain-ai/langchain,048de6dfb6d0acab79f280bc126fbf1e4020972d,Manaskarthik28,2026-01-07T16:06:44Z,web-flow,2026-01-07T16:06:44Z,test(text-splitters): add edge case tests for CharacterTextSplitter (#34628)
langchain-ai/langchain,557eddfd51f7801bb54af773b19dcad4df0aee4b,mdrxy,2026-01-07T00:11:10Z,web-flow,2026-01-07T00:11:10Z,refactor(core): add warning for fallback GPT-2 tokenizer usage (#34621)
langchain-ai/langchain,aa9c63b96a78ec691615493ec2d10c531ee2afe7,mdrxy,2026-01-07T00:10:49Z,web-flow,2026-01-07T00:10:49Z,release(langchain): 1.2.1 (#34622)
langchain-ai/langchain,8aeff953416be7de618e21c723b6c7d67caac255,mdrxy,2026-01-07T00:05:03Z,web-flow,2026-01-07T00:05:03Z,"fix(core,langchain): use `get_buffer_string` for message summarization (#34607)  Fixes #34517  Supersedes #34557, #34570  Fixes token inflation in `SummarizationMiddleware` that caused context window overflow during summarization.  **Root cause:** When formatting messages for the summary prompt, `st"
docker/compose,98e82127b3e789cebce692b07fbfe8f748ac28cf,thaJeztah,2026-01-07T10:44:23Z,glours,2026-01-08T10:33:06Z,build(deps): bump github.com/containerd/containerd/v2 to v2.2.1  The pull request that was needed has been released now as part of v2.2.1; full diff: https://github.com/containerd/containerd/compare/efd86f2b0bc2...v2.2.1  Signed-off-by: Sebastiaan van Stijn <github@gone.nl>
docker/compose,03e19e4a847bad814f573b87d41a1777b51a0450,thaJeztah,2026-01-07T10:50:11Z,ndeloof,2026-01-08T06:07:57Z,"go.mod: remove exclude rules  Commit 640c7deae0ea892024004b310bb54951825cb5d4 added these exclude rules as a temporary workaround until these transitive dependency versions would be gone;  > downgrade go-difflib and go-spew to tagged releases > > These dependencies were updated to ""master"" in some m"
docker/compose,b2c17ff118154fbeb2d5661f3c0dc7046eede482,thaJeztah,2026-01-07T11:22:55Z,ndeloof,2026-01-07T13:03:12Z,build(deps): bump github.com/klauspost/compress to v1.18.2  Fixes a regression in v1.18.1 that resulted in invalid flate/zip/gzip encoding. The v1.18.1 tag has been retracted.  full diff: https://github.com/klauspost/compress/compare/v1.18.1...v1.18.2  Signed-off-by: Sebastiaan van Stijn <github@gon
