repo_full_name,sha,author_login,author_date,committer_login,committer_date,message
torvalds/linux,d4d78dd43cecaeaadb24e78927a4d6fda7d1f1d9,unknown,2026-01-06T02:42:57Z,axboe,2026-02-04T16:28:18Z,"block: remove redundant kill_bdev() call in set_blocksize()  The second kill_bdev() call in set_blocksize() is redundant as the first call already clears all buffers and pagecache, and locks prevent new pagecache creation between the calls.  Signed-off-by: Yang Xiuwei <yangxiuwei@kylinos.cn> Reviewe"
golang/go,bba24719a4cad5cc8d771fc9cfff5a38019d554a,rolandshoemaker,2026-01-06T22:36:01Z,gopherbot,2026-01-15T18:35:43Z,"crypto/tls: don't copy auto-rotated session ticket keys in Config.Clone  Once a tls.Config is used, it is not safe to mutate. We provide the Clone method in order to allow users to copy and modify a Config that is in use.  If Config.SessionTicketKey is not populated, and if Config.SetSessionTicketKe"
golang/go,c16402d15b42cf494774796e606aba66c90d3d6b,neild,2026-01-06T23:57:00Z,neild,2026-01-12T22:47:02Z,"os/exec: move platform-specific LookPath docs to a common comment  We have four different LookPath variations (unix, windows, plan9, wasm), each with slightly different doc comments. Unify the documentation and move it to a single, common LookPath.  Change-Id: I56bae57e80887a73ef0f6933258ee0a48dbccd"
golang/go,6b2505c79cb3838c6e27cf47ac09980fe51c83c2,thatnealpatel,2026-01-06T21:09:19Z,JunyangShao,2026-01-08T17:58:59Z,cmd/go: remove user-content from doc strings in cgo ASTs.  Thank you to RyotaK (https://ryotak.net) of GMO Flatt Security Inc. for reporting this issue.  Updates golang/go#76697 Fixes CVE-2025-61732  Change-Id: I1121502f1bf1e91309eb4bd41cc3a09c39366d36 Reviewed-on: https://go-review.googlesource.com
golang/go,874d8b98eba8129559b97d2fdfa02ddeb88b95f9,matloob,2026-01-06T22:18:48Z,matloob,2026-01-07T20:44:45Z,"cmd/go/internal/work: decrement concurrentProcesses when action finishes  This fixes a bug where we only incremented concurrentProcesses but never decremented it, causing us to run out of tokens and give all compiles -c=1 after a point.  Cq-Include-Trybots: luci.golang.try:gotip-linux-amd64_c2s16-pe"
golang/go,d1e7f49e3d1eb039d9d2aed3ba923459bd42aa7c,jjpinto,2026-01-06T22:47:07Z,unknown,2026-01-07T20:07:56Z,internal/trace: fix recorder.Write return value for header-only buffers  Fix issue #77083  Change-Id: I9189d1e3a6efea8478224164e820f50c818abcd5 GitHub-Last-Rev: bb24cbda95f0b5b10aeae9a5ee8cbe215ba6d4eb GitHub-Pull-Request: golang/go#77092 Reviewed-on: https://go-review.googlesource.com/c/go/+/734300
golang/go,d1d0fc7a97539206e33f04bac935f6450597137c,adonovan,2026-01-06T19:48:31Z,adonovan,2026-01-06T20:26:39Z,"os/exec: avoid atomic.Bool for Cmd.startCalled  An atomic.Bool isn't necessary here since, unless otherwise specified, the methods of an object are not concurrency-safe w.r.t. each other. Using an atomic causes the copylocks vet check to warn about copying of Cmd, which is not wrong, because one sho"
apache/spark,400de3cf66c90efac68f0d89df845fe9c90c4b29,dongjoon-hyun,2026-01-06T23:27:41Z,dongjoon-hyun,2026-01-06T23:27:41Z,[SPARK-54916][K8S][BUILD] Enable `volcano` profile by default  ### What changes were proposed in this pull request?  This PR aims to enable `volcano` profile by default for Apache Spark 4.2.0.  ### Why are the changes needed?  `Volcano` scheduler has been supported experimentally since Apache Spark 
apache/spark,dfb8834f9cad21e6eae4f0a6275de6dab7cf4192,siying,2026-01-06T22:39:39Z,anishshri-db,2026-01-06T22:39:39Z,"[SPARK-54768][SS] Python Stream Data Source should classify error if data returned doesn't match configured schema  ### What changes were proposed in this pull request? in Python Stream Data Source, if records returned by users don't match schema they provided, a classified error is thrown, instead "
apache/spark,f45fbbd1ab118c3f0740afe6ba2b6fb9245118a3,mihailoale-db,2026-01-06T21:56:34Z,HyukjinKwon,2026-01-06T21:56:34Z,[SPARK-54920][SQL] Move grouping analytics extraction logic to a common `GroupingAnalyticsExtractor`  ### What changes were proposed in this pull request? Move grouping analytics extraction logic to a common `GroupingAnalyticsExtractor`.  ### Why are the changes needed? In order to reuse the code in
