repo_full_name,issue_number,title,state,user_login,created_at,updated_at,closed_at,comments,labels,is_pull_request
facebook/react,35577,Bug: The ESLint react-hooks/preserve-manual-memoization rule warns against optional chaining operator,open,4eb0da,2026-01-20T19:52:06Z,2026-01-22T13:40:20Z,,2,"[""Status: Unconfirmed""]",False
facebook/react,35576,Bug: The ESLint react-hooks/immutability rule warns against using a callback internally,open,4eb0da,2026-01-20T19:46:30Z,2026-01-24T05:48:03Z,,1,"[""Status: Unconfirmed""]",False
facebook/react,35575,Bug: The ESLint react-hooks/refs rule marks the entire object with the ref property as a ref object,open,4eb0da,2026-01-20T19:40:02Z,2026-01-30T15:01:30Z,,2,"[""Status: Unconfirmed""]",False
facebook/react,35574,Bump diff from 4.0.2 to 4.0.4 in /compiler,open,dependabot[bot],2026-01-20T18:42:03Z,2026-01-20T18:42:09Z,,0,"[""CLA Signed"", ""dependencies"", ""javascript""]",True
facebook/react,35573,[compiler] Fix invariant error for optional chaining in try/catch,open,josephsavona,2026-01-20T18:34:24Z,2026-01-23T19:07:58Z,,0,"[""CLA Signed"", ""React Core Team""]",True
facebook/react,35572,Optimize eslint-plugin-react-hooks for large codebases,closed,revathi-nuvai,2026-01-20T17:50:11Z,2026-01-21T17:56:41Z,2026-01-21T17:27:29Z,2,[],True
facebook/react,35571,Bug: Support the new `<geolocation>` element,open,jhuleatt,2026-01-20T15:28:36Z,2026-01-20T20:17:00Z,,1,"[""Status: Unconfirmed""]",False
facebook/react,35570,[Compiler Bug]: React Compiler throws hard errors for valid JS inside callbacks (non-render paths),closed,Ranamalsingh12,2026-01-20T08:25:05Z,2026-01-20T18:02:23Z,2026-01-20T18:01:53Z,2,"[""Type: Bug"", ""Status: Unconfirmed""]",False
facebook/react,35569,[Compiler Bug]: React Compiler conditionally memoize a function depending on the order of statements before it,open,refparo,2026-01-20T06:28:11Z,2026-02-09T15:06:27Z,,1,"[""Type: Bug"", ""Status: Unconfirmed""]",False
facebook/react,35568,Fix outdated documentation: replace 'Gulp plugin' with 'extract-error…,open,bodhisilberling,2026-01-20T03:34:30Z,2026-01-22T00:34:00Z,,2,"[""CLA Signed""]",True
facebook/react,35567,Cancel animation when a custom Timeline is used,closed,sebmarkbage,2026-01-20T01:52:58Z,2026-01-20T01:56:17Z,2026-01-20T01:53:05Z,1,"[""CLA Signed"", ""React Core Team""]",True
golang/go,77246,"cmd/link: DWARF5 output causes ~60,000 readelf warnings - incorrect DW_FORM_addrx offset calculation",open,kajaaz,2026-01-20T23:36:34Z,2026-01-27T08:30:32Z,,18,"[""NeedsInvestigation"", ""compiler/runtime"", ""BugReport""]",False
golang/go,77245,proposal: spec: function type inference should work in all assignment contexts,open,griesemer,2026-01-20T22:38:56Z,2026-02-09T15:12:26Z,,13,"[""LanguageChange"", ""Proposal"", ""TypeInference"", ""LanguageProposal""]",False
golang/go,77244,x/pkgsite: package removal request for https://pkg.go.dev/github.com/lf-edge/eve/api/go,closed,eriknordmark,2026-01-20T21:13:44Z,2026-01-21T17:19:28Z,2026-01-21T17:19:28Z,3,"[""NeedsInvestigation"", ""pkgsite"", ""pkgsite/package-removal""]",False
golang/go,77243,net: permit WriteMsgUnix to connected SOCK_DGRAM sockets,open,The127,2026-01-20T21:02:34Z,2026-01-22T07:36:34Z,,8,[],True
golang/go,77242,x/tools/go/packages: TestAbsoluteFilenames/Modules failures,open,gopherbot,2026-01-20T17:50:45Z,2026-01-20T20:17:58Z,,2,"[""NeedsInvestigation"", ""Tools""]",False
golang/go,77241,cmd/go: SEGV causes flaky gopls test,open,gopherbot,2026-01-20T17:50:44Z,2026-01-20T20:24:29Z,,2,"[""NeedsInvestigation"", ""GoCommand"", ""gopls"", ""Tools""]",False
golang/go,77240,x/tools/gopls: extract function produces invalid code,open,fatanugraha,2026-01-20T17:23:56Z,2026-01-20T18:34:47Z,,2,"[""gopls"", ""Tools""]",False
golang/go,77239,Yodthian Choeichan,closed,164961vearm64-blip,2026-01-20T17:00:02Z,2026-01-20T17:12:00Z,2026-01-20T17:12:00Z,0,[],False
golang/go,77238,5323924106869761,closed,164961vearm64-blip,2026-01-20T16:59:16Z,2026-01-20T17:12:04Z,2026-01-20T17:12:04Z,0,[],False
golang/go,77237,cmd/compile: internal error in use of go1.26 new function,closed,tatianab,2026-01-20T16:07:01Z,2026-01-20T21:56:04Z,2026-01-20T21:49:08Z,5,"[""NeedsFix"", ""release-blocker"", ""compiler/runtime"", ""BugReport""]",False
golang/go,77236,proposal: Multiply function for time.Duration,closed,chrcc,2026-01-20T11:17:55Z,2026-01-22T01:22:05Z,2026-01-20T11:32:14Z,4,"[""Proposal""]",False
golang/go,77235,cmd/link: binary size increase with Go 1.26,open,pgimalac,2026-01-20T08:32:51Z,2026-02-10T19:31:10Z,,5,"[""NeedsInvestigation"", ""binary-size"", ""compiler/runtime"", ""BugReport""]",False
golang/go,77234,x/playground: unit tests doesn't work when primary test file has a name,open,x1unix,2026-01-20T02:57:09Z,2026-02-07T23:11:42Z,,9,"[""NeedsInvestigation"", ""BugReport""]",False
apache/spark,53877,[SPARK-55108][PYTHON] Use the latest pandas-stubs for type check,closed,gaogaotiantian,2026-01-20T23:38:59Z,2026-01-21T07:08:33Z,2026-01-21T07:06:58Z,2,"[""SQL"", ""ML"", ""BUILD"", ""CORE"", ""PYTHON"", ""PANDAS API ON SPARK"", ""CONNECT""]",True
apache/spark,53876,[SPARK-55107][SQL] Log TID for scanned file in FileScanRDD,open,turboFei,2026-01-20T23:13:52Z,2026-01-22T00:28:58Z,,1,"[""SQL""]",True
apache/spark,53875,[SPARK-54996][SS] Report ArrivalTime for records from LowLatencyMemoryStream,closed,nyaapa,2026-01-20T22:05:08Z,2026-01-23T22:59:13Z,2026-01-23T22:59:13Z,2,"[""SQL"", ""STRUCTURED STREAMING""]",True
apache/spark,53874,[SPARK-55105][SS] Add Integration Test for Join Operator,closed,zifeif2,2026-01-20T21:55:24Z,2026-02-01T20:16:08Z,2026-02-01T20:16:08Z,1,"[""SQL"", ""STRUCTURED STREAMING""]",True
apache/spark,53873,[SPARK-54939][PYTHON][TESTS][FOLLOWUP] Handle PyArrow version difference in type coercion tests,closed,Yicong-Huang,2026-01-20T21:20:11Z,2026-01-21T09:12:08Z,2026-01-21T09:11:49Z,2,"[""CORE"", ""PYTHON""]",True
apache/spark,53872,[SPARK-55104][CONNECT][PYTHON][SS] Add Spark Connect support for DataStreamReader.name(),closed,ericm-db,2026-01-20T21:02:35Z,2026-01-28T02:26:27Z,2026-01-28T02:26:27Z,13,"[""SQL"", ""STRUCTURED STREAMING"", ""PYTHON"", ""CONNECT""]",True
apache/spark,53871,[SPARK-54925][PYTHON][FOLLOWUP] Ignore missing import for pystack,closed,gaogaotiantian,2026-01-20T19:54:22Z,2026-01-21T09:13:37Z,2026-01-21T09:13:25Z,2,"[""CORE"", ""PYTHON""]",True
apache/spark,53870,[SPARK-55103][CORE][TESTS] Fix a flaky test in `RpcIntegrationSuite`,closed,sarutak,2026-01-20T15:25:16Z,2026-01-22T14:38:56Z,2026-01-21T00:24:39Z,3,"[""CORE""]",True
