repo_full_name,issue_number,title,state,user_login,created_at,updated_at,closed_at,comments,labels,is_pull_request
facebook/react,35666,Add autoFocus support for anchor elements (#35656),open,tassawwur,2026-01-31T13:27:00Z,2026-01-31T14:16:18Z,,2,"[""CLA Signed""]",True
facebook/react,35663,[compiler] Add snap subcommand to minimize a test input,closed,josephsavona,2026-01-31T01:31:25Z,2026-02-03T03:03:48Z,2026-02-03T03:03:48Z,0,"[""CLA Signed"", ""React Core Team""]",True
golang/go,77466,x/tools/gopls: Symbol Index: does not include symbols from non-dependency packages in dependency modules,open,rostidev,2026-01-31T18:47:48Z,2026-02-05T20:43:56Z,,6,"[""gopls"", ""Tools""]",False
golang/go,77391,proposal: io: add PipeBuffer,closed,bdbyrne,2026-01-31T18:40:40Z,2026-02-01T17:37:39Z,2026-02-01T07:30:58Z,2,"[""Proposal"", ""LibraryProposal""]",False
golang/go,77390,x/build: bot linux-s390x-ibm--02 reported as broken,open,gopherbot,2026-01-31T18:23:30Z,2026-02-03T15:28:17Z,,2,"[""Builders"", ""NeedsInvestigation""]",False
golang/go,77389,proposal: runtime: Add generic thread names,closed,ben221199,2026-01-31T17:12:55Z,2026-02-02T17:19:46Z,2026-02-01T07:22:33Z,14,"[""Proposal"", ""LibraryProposal""]",False
golang/go,77388,"Forking process doesn't give errors in simple program, but seems to deadlock NGINX when loaded as shared library",closed,ben221199,2026-01-31T16:53:20Z,2026-02-01T20:37:55Z,2026-02-01T18:02:43Z,12,"[""Question""]",False
golang/go,77387,cmd/go: CGO compilation fails after upgrading from Go 1.25.5 to 1.25.6 due to --define-variable flag in pkg-config,closed,DmitriiDunaev,2026-01-31T15:31:44Z,2026-02-08T00:07:17Z,2026-02-04T20:15:27Z,12,"[""NeedsFix"", ""GoCommand"", ""Critical"", ""BugReport""]",False
golang/go,77386,proposal: x/tools/ffi: Native Go FFI Binding Generation,closed,Cyberhan123,2026-01-31T10:36:58Z,2026-02-04T04:36:52Z,2026-02-01T07:49:08Z,3,"[""Proposal"", ""ToolProposal""]",False
golang/go,77385,time: memory leak when repeatedly reassigning time.Local with results from LoadLocation/LoadLocationFromTZData,open,maxucheng0,2026-01-31T09:56:31Z,2026-02-07T14:43:57Z,,7,"[""NeedsDecision"", ""BugReport""]",False
