repo_full_name,issue_number,title,state,user_login,created_at,updated_at,closed_at,comments,labels,is_pull_request
facebook/react,35555,[test] add activity test with gSBU and enableViewTransition bugfix,closed,rickhanlonii,2026-01-18T21:40:39Z,2026-02-04T19:37:49Z,2026-02-04T19:37:45Z,1,"[""CLA Signed"", ""React Core Team""]",True
facebook/react,35554,[Compiler Bug]: allow `'use no memo'` inside callbacks,closed,dimaMachina,2026-01-18T20:08:04Z,2026-02-04T04:14:41Z,2026-02-04T03:27:14Z,2,"[""Type: Bug"", ""Status: Unconfirmed""]",False
facebook/react,35553,[compiler] Fix Symbol shadowing by prefixing with `globalThis`,open,hlysine,2026-01-18T16:00:58Z,2026-01-18T16:01:09Z,,0,"[""CLA Signed""]",True
facebook/react,35552,Add checkbox-inputs fixture for DOM testing,open,SherlockShemol,2026-01-18T09:53:30Z,2026-01-18T09:53:36Z,,0,"[""CLA Signed""]",True
facebook/react,35551,Fix type in SyncUpdateLanes declaration,closed,jiangmingwen,2026-01-18T09:07:47Z,2026-01-19T06:00:13Z,2026-01-19T06:00:13Z,2,"[""CLA Signed""]",True
facebook/react,35550,Bug: [StrictMode] `getSnapshot` is not called after subscribing to external store when used in Suspense,open,jzhan-canva,2026-01-18T07:14:29Z,2026-01-20T07:27:41Z,,1,"[""Status: Unconfirmed""]",False
golang/go,77226,x/tools/go/packages: Load returns incomplete package data when given a long list of files,open,eliran88,2026-01-18T16:32:33Z,2026-01-20T16:55:56Z,,3,"[""NeedsInvestigation"", ""Tools"", ""BugReport""]",False
apache/spark,53846,[SPARK-49110][SQL] Fix reading metadata columns for tables with CHAR columns,open,tomvanbussel,2026-01-18T20:47:26Z,2026-01-19T16:40:40Z,,1,"[""SQL""]",True
langchain-ai/langchain,34805,chore(text-splitters): overlap threshold introduced in `TextSplitter`,open,keenborder786,2026-01-18T21:43:58Z,2026-02-10T18:38:41Z,,3,"[""infra"", ""text-splitters"", ""external""]",True
langchain-ai/langchain,34804,`TextSplitter` `chunk_overlap` is silently ignored unless `chunk_size` overflow occurs,open,artyom-dehtiar,2026-01-18T16:44:25Z,2026-01-22T20:41:41Z,,4,"[""bug"", ""text-splitters"", ""external""]",False
langchain-ai/langchain,34803,fix(core): resolve tools losing optional runnable config,open,sbruckmaier21,2026-01-18T16:32:00Z,2026-01-22T21:12:51Z,,1,"[""core"", ""fix"", ""external""]",True
langchain-ai/langchain,34802,feat(core): add XML format option for `get_buffer_string`,closed,SeasonPilot,2026-01-18T15:25:12Z,2026-01-22T21:12:53Z,2026-01-22T18:33:08Z,3,"[""core"", ""feature"", ""external""]",True
langchain-ai/langchain,34801,fix: preserve thinking blocks during active turns in SummarizationMiddleware,closed,Shivangisharma4,2026-01-18T11:42:33Z,2026-01-23T12:47:01Z,2026-01-23T09:15:18Z,0,"[""langchain"", ""fix"", ""external""]",True
langchain-ai/langchain,34800,fix: reuse ToolStrategy in agent factory to prevent name mismatch,closed,Shivangisharma4,2026-01-18T10:27:21Z,2026-01-24T13:17:10Z,2026-01-23T12:12:10Z,0,"[""langchain"", ""fix"", ""external""]",True
langchain-ai/langchain,34799,fix(langchain): ensure ProviderStrategy schemas have titles to resolve ChatOpenAI crash,open,mohankumar27,2026-01-18T08:53:05Z,2026-01-22T21:12:58Z,,1,"[""integration"", ""langchain"", ""fix"", ""openai"", ""external""]",True
langchain-ai/langchain,34798,fix(ollama): sanitize tool_call args list to dict,open,ToobaFazal02,2026-01-18T08:26:28Z,2026-01-22T21:13:01Z,,2,"[""integration"", ""fix"", ""ollama"", ""external""]",True
langchain-ai/langchain,34797,Unable to use agent response format with ProviderStrategy and ChatOpenAI,open,liangjs,2026-01-18T04:56:36Z,2026-01-22T20:41:43Z,,0,"[""bug"", ""langchain"", ""openai"", ""external""]",False
langchain-ai/langchain,34796,Unable to use agent response format when AutoStrategy selects ToolStrategy,closed,liangjs,2026-01-18T04:38:10Z,2026-02-01T03:10:27Z,2026-02-01T03:10:27Z,1,"[""bug"", ""langchain"", ""external""]",False
pallets/flask,5890,Improve templating documentation for clarity and readability,closed,RellikSai,2026-01-18T18:15:10Z,2026-02-03T00:13:38Z,2026-01-18T18:42:08Z,0,[],True
docker/compose,13526,Using OCI image as Volume like Kubernetes,closed,dungdm93,2026-01-18T08:16:15Z,2026-01-19T08:58:38Z,2026-01-19T08:58:38Z,1,"[""kind/feature"", ""status/0-triage""]",False
duckdb/duckdb,20576,Fix CheckDirectory for remote fileystems,closed,utay,2026-01-18T22:59:14Z,2026-01-22T17:50:27Z,2026-01-22T17:50:18Z,4,[],True
duckdb/duckdb,20575,Integrate caching filesystem into json reader,closed,dentiny,2026-01-18T22:54:55Z,2026-02-02T12:44:38Z,2026-02-02T12:44:38Z,9,"[""Merge Conflict""]",True
duckdb/duckdb,20574,chore(shell): Fix comment inconsistencies and typos,closed,nuugen,2026-01-18T13:46:11Z,2026-01-22T08:35:10Z,2026-01-22T08:35:10Z,1,[],True
duckdb/duckdb,20573,FLOAT array column returns corrupted values in tables created via JOIN,closed,leostimpfle,2026-01-18T09:15:25Z,2026-01-22T14:24:53Z,2026-01-22T14:24:53Z,2,"[""reproduced""]",False
duckdb/duckdb,20572,Structured aggregate states with nested exported `AGGREGATED_STATE` types,closed,EtgarDev,2026-01-18T08:36:13Z,2026-02-09T08:53:30Z,2026-02-09T08:53:30Z,5,[],True
