repo_full_name,issue_number,title,state,user_login,created_at,updated_at,closed_at,comments,labels,is_pull_request
facebook/react,35456,[DevTools] Attach async info in filtered fallback to parent of Suspense,closed,eps1lon,2026-01-06T17:02:56Z,2026-01-10T10:33:52Z,2026-01-10T10:33:48Z,0,"[""CLA Signed"", ""React Core Team""]",True
facebook/react,35454,Bug: ViewTransition is not working in rtl,open,istarkov,2026-01-06T13:56:08Z,2026-01-06T13:56:08Z,,0,"[""Status: Unconfirmed""]",False
facebook/react,35452,[DevTools Bug]:,closed,mugeshOS,2026-01-06T09:22:17Z,2026-01-07T00:21:54Z,2026-01-07T00:21:54Z,0,"[""Type: Bug"", ""Status: Unconfirmed"", ""Component: Developer Tools""]",False
facebook/react,35450,[compiler] Validate ref reads in render via improved impure value validation,closed,josephsavona,2026-01-06T02:19:38Z,2026-01-16T16:55:23Z,2026-01-16T16:55:23Z,0,"[""CLA Signed"", ""React Core Team""]",True
golang/go,77093,"cmd/link,cmd/compile: linktime `InlMark`",closed,Jorropo,2026-01-06T23:12:32Z,2026-01-06T23:32:25Z,2026-01-06T23:20:31Z,1,"[""Performance"", ""NeedsInvestigation"", ""compiler/runtime"", ""ToolProposal""]",False
golang/go,77092,internal/trace: fix recorder.Write return value for header-only buffers,closed,jjpinto,2026-01-06T22:35:24Z,2026-01-07T20:29:58Z,2026-01-07T20:29:58Z,14,[],True
golang/go,77091,go run: terminate child process when parent is killed,closed,tatteredprince,2026-01-06T21:57:47Z,2026-01-08T22:42:24Z,2026-01-06T22:06:11Z,3,[],False
golang/go,77090,cmd/compile: special case slice consuming sliding window pattern,open,Jorropo,2026-01-06T20:14:05Z,2026-01-21T21:17:47Z,,4,"[""Performance"", ""NeedsInvestigation"", ""FeatureRequest"", ""compiler/runtime""]",False
golang/go,77089,cmd/compile: early loop rotation,open,Jorropo,2026-01-06T19:57:00Z,2026-02-02T14:16:37Z,,6,"[""Performance"", ""NeedsInvestigation"", ""compiler/runtime"", ""Implementation""]",False
golang/go,77088,cmd/compile: conditional escape analysis (or better synergy with inlining),open,adonovan,2026-01-06T16:00:35Z,2026-01-29T23:31:26Z,,5,"[""Performance"", ""Proposal"", ""FeatureRequest"", ""compiler/runtime""]",False
golang/go,77087,cmd/compile: escape: induction through map values,open,adonovan,2026-01-06T15:40:41Z,2026-01-21T21:15:10Z,,5,"[""Performance"", ""NeedsInvestigation"", ""FeatureRequest"", ""compiler/runtime""]",False
golang/go,77086,cmd/go: non reproducible builds since cgo_ldflag that contains build path,open,sandy-lcq,2026-01-06T09:18:58Z,2026-01-29T18:33:27Z,,4,"[""NeedsInvestigation"", ""GoCommand"", ""BugReport""]",False
golang/go,77085,runtime: fatal error: invalid runtime symbol table,closed,auswater,2026-01-06T08:25:51Z,2026-01-07T12:13:20Z,2026-01-07T12:13:20Z,7,"[""WaitingForInfo"", ""compiler/runtime"", ""BugReport""]",False
