repo_full_name,issue_number,title,state,user_login,created_at,updated_at,closed_at,comments,labels,is_pull_request
facebook/react,35606,[compiler] Support optional/logical/etc within try/catch,closed,josephsavona,2026-01-22T22:56:29Z,2026-02-02T17:27:06Z,2026-02-02T17:27:06Z,0,"[""CLA Signed"", ""React Core Team""]",True
facebook/react,35605,[Compiler Bug]: (BuildHIR::lowerStatement) Support ThrowStatement inside of try/catch,closed,a0m0rajab,2026-01-22T22:35:53Z,2026-02-10T21:27:58Z,2026-02-10T16:34:26Z,8,"[""Type: Bug"", ""Status: Unconfirmed""]",False
facebook/react,35604,[Compiler Bug]: Optional chaining not working with async try/catch function inside useEffect,closed,a0m0rajab,2026-01-22T19:06:42Z,2026-02-04T03:26:09Z,2026-02-04T03:26:09Z,3,"[""Type: Bug"", ""Status: Unconfirmed""]",False
facebook/react,35603,worktree script improvements,closed,josephsavona,2026-01-22T18:54:07Z,2026-01-23T18:44:21Z,2026-01-23T18:41:17Z,1,"[""CLA Signed"", ""React Core Team""]",True
facebook/react,35602,Feature/typescript adoption,closed,bhaskarvilles,2026-01-22T18:25:05Z,2026-01-22T18:38:05Z,2026-01-22T18:38:05Z,1,"[""CLA Signed""]",True
facebook/react,35601,[Devtools] add selectNodeWithViewData to agent,open,sbuggay,2026-01-22T17:04:37Z,2026-01-22T17:13:29Z,,0,"[""CLA Signed""]",True
facebook/react,35600,[flags] cleanup renameElementSymbol,closed,hoxyq,2026-01-22T15:15:47Z,2026-01-23T10:46:34Z,2026-01-23T10:46:30Z,1,"[""CLA Signed""]",True
facebook/react,35599,[DevTools] Update inspected element on component filter changes,closed,eps1lon,2026-01-22T13:59:20Z,2026-01-26T10:16:17Z,2026-01-26T10:04:06Z,6,"[""CLA Signed"", ""React Core Team""]",True
facebook/react,35598,[Flight] Allow overriding `request.timeOrigin` via `options.startTime`,closed,lubieowoce,2026-01-22T13:51:55Z,2026-02-03T14:29:52Z,2026-02-03T14:29:52Z,1,"[""CLA Signed""]",True
facebook/react,35597,Fix bug: validate <field> before <operation> to prevent <error/crash>,open,harshilparekh874,2026-01-22T01:00:05Z,2026-01-22T02:25:27Z,,2,"[""CLA Signed""]",True
facebook/react,35596,[commit] Fix for nested optional chaining within other value blocks,open,josephsavona,2026-01-22T00:46:09Z,2026-01-23T19:08:03Z,,0,"[""CLA Signed"", ""React Core Team""]",True
facebook/react,35595,[compiler] Summaries of the compiler passes to assist agents in development,closed,josephsavona,2026-01-22T00:46:07Z,2026-01-23T19:26:47Z,2026-01-23T19:26:47Z,0,"[""CLA Signed"", ""React Core Team""]",True
facebook/react,35594,Docs/add enqueuetask jsdoc,closed,bodhisilberling,2026-01-22T00:37:34Z,2026-01-23T02:41:48Z,2026-01-23T02:41:48Z,0,"[""CLA Signed""]",True
facebook/react,35593,Add worktree script,closed,josephsavona,2026-01-22T00:13:57Z,2026-01-23T10:40:07Z,2026-01-22T06:38:37Z,5,"[""CLA Signed"", ""React Core Team""]",True
golang/go,77274,crypto/tls: data race accessing Conn.handshakeErr in QUICConn.NextEvent,closed,marten-seemann,2026-01-22T23:47:29Z,2026-02-06T19:29:49Z,2026-02-06T19:29:49Z,11,"[""release-blocker"", ""FixPending""]",False
golang/go,77273,proposal: spec: generic methods for Go,open,griesemer,2026-01-22T23:13:22Z,2026-02-11T22:10:43Z,,137,"[""LanguageChange"", ""Proposal"", ""Proposal-FinalCommentPeriod"", ""generics""]",False
golang/go,77272,"x/tools/gopls: missing return type for ""Create function"" action",closed,bystones,2026-01-22T22:54:41Z,2026-01-22T23:11:51Z,2026-01-22T23:11:51Z,1,"[""gopls"", ""Tools""]",False
golang/go,77271,encoding/json/v2: remove `unknown` tag option and DiscardUnknownMembers,open,dsnet,2026-01-22T22:47:08Z,2026-02-03T01:55:52Z,,3,"[""Proposal"", ""LibraryProposal""]",False
golang/go,77270,x/tools/gopls/internal/test/integration/misc: TestRenamePackage_InternalPackage/default failures,closed,gopherbot,2026-01-22T22:41:46Z,2026-01-29T20:41:53Z,2026-01-29T20:41:53Z,1,"[""NeedsInvestigation"", ""gopls"", ""Tools""]",False
golang/go,77269,x/build: bot linux-ppc64-power10--03 reported as broken,closed,gopherbot,2026-01-22T22:25:59Z,2026-01-31T01:21:59Z,2026-01-31T01:21:59Z,1,"[""Builders"", ""NeedsInvestigation""]",False
golang/go,77268,runtime/pprof: TestGoroutineSwitch failures,open,gopherbot,2026-01-22T21:41:33Z,2026-01-28T21:23:03Z,,2,"[""NeedsInvestigation"", ""compiler/runtime""]",False
golang/go,77267,x/website/internal/gitfs: TestGitHub failures,closed,gopherbot,2026-01-22T20:41:27Z,2026-01-22T21:09:48Z,2026-01-22T21:09:48Z,2,"[""NeedsInvestigation""]",False
golang/go,77266,all: update to Unicode 17,open,rsc,2026-01-22T19:48:22Z,2026-02-11T17:21:42Z,,6,"[""NeedsFix"", ""release-blocker""]",False
golang/go,77265,proposal: slices: CompactFunc should follow order of elements when calling eq.,closed,Kentzo,2026-01-22T19:02:02Z,2026-01-23T08:02:22Z,2026-01-23T08:02:22Z,7,"[""Proposal"", ""LibraryProposal""]",False
golang/go,77264,proposal: runtime/metrics: add metric for number of goroutines created,closed,bradfitz,2026-01-22T18:54:55Z,2026-01-22T18:59:23Z,2026-01-22T18:57:59Z,3,"[""Proposal""]",False
golang/go,77263,x/net/html: parsing of uknown tags results in incorrect DOM,closed,titpetric,2026-01-22T13:22:51Z,2026-01-22T13:41:33Z,2026-01-22T13:40:05Z,2,"[""Documentation"", ""BugReport""]",False
golang/go,77262,proposal: spec: Generics - ability to set default type(s),closed,pjebs,2026-01-22T11:36:16Z,2026-01-22T12:51:31Z,2026-01-22T12:45:52Z,1,"[""LanguageChange"", ""Proposal"", ""LanguageChangeReview""]",False
