repo_full_name,issue_number,title,state,user_login,created_at,updated_at,closed_at,comments,labels,is_pull_request
facebook/react,35498,[tests] remove withoutStack from assertConsole helpers,closed,rickhanlonii,2026-01-12T21:45:39Z,2026-01-28T03:34:06Z,2026-01-28T03:34:03Z,1,"[""CLA Signed"", ""React Core Team""]",True
facebook/react,35497,[tests] Require exact error messages in assertConsole helpers,closed,rickhanlonii,2026-01-12T21:44:31Z,2026-01-14T15:30:30Z,2026-01-13T20:52:54Z,1,"[""CLA Signed"", ""React Core Team""]",True
facebook/react,35496,[tests] Add `\n    in <stack> placeholder` for native stacks,closed,rickhanlonii,2026-01-12T21:41:22Z,2026-01-12T22:54:16Z,2026-01-12T22:54:15Z,2,"[""CLA Signed"", ""React Core Team""]",True
facebook/react,35495,[tests] Add missing component stacks,closed,rickhanlonii,2026-01-12T21:37:11Z,2026-01-12T22:54:05Z,2026-01-12T22:54:05Z,2,"[""CLA Signed"", ""React Core Team""]",True
facebook/react,35494,[Fiber] Correctly handle replaying when hydrating,closed,gnoff,2026-01-12T20:47:20Z,2026-01-25T17:51:00Z,2026-01-13T20:48:01Z,2,"[""CLA Signed"", ""React Core Team""]",True
facebook/react,35493,Bug:,closed,lunart079-boop,2026-01-12T19:25:43Z,2026-01-12T20:52:52Z,2026-01-12T20:52:52Z,0,"[""Status: Unconfirmed""]",False
facebook/react,35492,Clarify comment about Fragment prop validation,closed,rana41-hub,2026-01-12T16:24:33Z,2026-01-21T15:51:52Z,2026-01-21T15:51:52Z,2,"[""CLA Signed""]",True
facebook/react,35491,Add type guard to objectIs utility,open,asmitha-16,2026-01-12T15:02:42Z,2026-01-12T15:02:49Z,,1,[],True
facebook/react,35490,Bug: Inefficient Regular Expression Complexity in react,open,guiyi-he,2026-01-12T13:52:26Z,2026-01-28T15:22:05Z,,9,"[""Status: Unconfirmed""]",False
facebook/react,35489,Bug: 浏览器自动翻译为中文会导致页面崩溃,closed,hauxiang,2026-01-12T12:49:59Z,2026-02-04T01:44:37Z,2026-02-04T01:44:37Z,0,"[""Status: Unconfirmed""]",False
facebook/react,35488,docs: add Spanish translation of README,open,RodrigoSanchezDev,2026-01-12T06:48:20Z,2026-01-12T07:19:12Z,,2,"[""CLA Signed""]",True
facebook/react,35487,Entangle Gesture revert commit with the corresponding Action commit,closed,sebmarkbage,2026-01-12T05:42:39Z,2026-01-16T01:49:35Z,2026-01-16T01:45:15Z,1,"[""CLA Signed"", ""React Core Team""]",True
facebook/react,35486,Commit the Gesture lane if a gesture ends closer to the target state,closed,sebmarkbage,2026-01-12T04:42:44Z,2026-01-16T01:43:52Z,2026-01-16T01:43:52Z,1,"[""CLA Signed"", ""React Core Team""]",True
facebook/react,35485,Add the suffix to cancelled view transition names,closed,sebmarkbage,2026-01-12T03:49:54Z,2026-01-14T15:00:07Z,2026-01-14T15:00:07Z,1,"[""CLA Signed"", ""React Core Team""]",True
facebook/react,35484,[spam],closed,DaphneWhit,2026-01-12T03:09:27Z,2026-01-12T10:24:47Z,2026-01-12T10:24:47Z,0,"[""Status: Unconfirmed""]",False
facebook/react,35483,Bug:,closed,nasimulislamsheikh,2026-01-12T00:43:35Z,2026-02-04T01:44:43Z,2026-02-04T01:44:43Z,0,"[""Status: Unconfirmed""]",False
golang/go,77155,x/website:,closed,HACKER007-SHIP-IT,2026-01-12T23:59:19Z,2026-01-13T01:01:43Z,2026-01-13T01:01:40Z,1,"[""website"", ""invalid""]",False
golang/go,77154,Correct comment on Fields function,open,trevorchaney,2026-01-12T23:57:36Z,2026-01-12T23:57:41Z,,1,[],True
golang/go,77153,cmd/compile: slow compilation of packages with many global initializers,closed,podtserkovskiy,2026-01-12T22:53:53Z,2026-01-22T20:55:23Z,2026-01-22T20:55:23Z,4,"[""ToolSpeed"", ""FeatureRequest"", ""compiler/runtime"", ""FixPending""]",False
golang/go,77152,cmd/internal/obj/riscv: add assembly support for CMO extensions on RISCV64,open,newborn22,2026-01-12T09:28:42Z,2026-02-01T13:52:37Z,,4,[],True
golang/go,77151,crypto/fips140: Documentation request for FIPS 140-3 approved algorithm parameters,closed,sanjayshr,2026-01-12T05:50:21Z,2026-01-12T12:14:19Z,2026-01-12T12:14:19Z,2,"[""Documentation""]",False
golang/go,77150,runtime: speed up cheaprand and cheaprand64,closed,gavinkflam,2026-01-12T05:21:53Z,2026-01-23T23:04:45Z,2026-01-23T23:04:45Z,81,[],True
golang/go,77149,runtime: speed up cheaprand and cheaprand64,closed,gavinkflam,2026-01-12T05:17:56Z,2026-01-24T05:00:33Z,2026-01-23T22:42:26Z,3,"[""Performance"", ""compiler/runtime"", ""FixPending"", ""Implementation""]",False
langchain-ai/langchain,34731,fix(core): preserve index and timestamp fields when merging,open,mdrxy,2026-01-12T23:24:46Z,2026-01-22T20:32:26Z,,1,"[""core"", ""fix"", ""internal""]",True
langchain-ai/langchain,34730,fix(perplexity): ensure metadata appears in streaming output,open,idfedorov09,2026-01-12T22:28:20Z,2026-02-11T14:18:45Z,,1,"[""integration"", ""fix"", ""perplexity"", ""external""]",True
langchain-ai/langchain,34729,fix(core): correctly guard against non-text-block types,closed,mdrxy,2026-01-12T22:02:35Z,2026-01-22T21:14:29Z,2026-01-13T15:11:01Z,1,"[""core"", ""fix"", ""internal""]",True
langchain-ai/langchain,34728,fix(openai): preserve reasoning_content from reasoning models,closed,AaravDugar123,2026-01-12T21:50:30Z,2026-01-22T21:14:32Z,2026-01-13T02:01:37Z,1,"[""integration"", ""fix"", ""openai"", ""external""]",True
langchain-ai/langchain,34727,fix(core): use `chunk.message.text` for `on_llm_new_token`,closed,mdrxy,2026-01-12T21:49:45Z,2026-01-22T21:14:33Z,2026-01-13T15:49:14Z,1,"[""core"", ""fix"", ""internal""]",True
langchain-ai/langchain,34726,Fix/OpenAI preserve reasoning content,closed,AaravDugar123,2026-01-12T21:28:29Z,2026-01-22T21:14:35Z,2026-01-12T21:47:59Z,1,"[""integration"", ""openai"", ""external""]",True
langchain-ai/langchain,34725,"chore: add tests for private state attr use (really, lack thereof)",closed,sydney-runkle,2026-01-12T20:45:42Z,2026-01-22T21:14:37Z,2026-01-12T20:47:44Z,0,"[""langchain"", ""infra"", ""internal""]",True
langchain-ai/langchain,34724,fix(infra): improve package section extraction regex in auto-labeling,closed,mdrxy,2026-01-12T20:36:17Z,2026-01-22T21:14:38Z,2026-01-12T20:40:32Z,0,"[""infra"", ""github_actions"", ""fix"", ""internal""]",True
langchain-ai/langchain,34723,fix(infra): exclude `.ambr` files from trailing whitespace check,closed,mdrxy,2026-01-12T20:31:07Z,2026-01-22T21:14:40Z,2026-01-12T20:35:46Z,0,"[""fix"", ""internal""]",True
langchain-ai/langchain,34722,fix(core): add explicit `tags` parameter to sync `LLMManagerMixin` methods,closed,skyvanguard,2026-01-12T20:27:44Z,2026-01-22T21:14:42Z,2026-01-13T01:19:06Z,1,"[""core"", ""fix"", ""external""]",True
langchain-ai/langchain,34721,ChatLiteLLM.bind_tools().astream() incorrectly routes to OpenAI vector_stores API for Bedrock models,closed,prkhrkat,2026-01-12T20:25:01Z,2026-01-22T20:42:12Z,2026-01-13T01:27:49Z,2,"[""bug"", ""core"", ""langchain"", ""external""]",False
langchain-ai/langchain,34720,Sync `LLMManagerMixin` methods missing explicit `tags` parameter,closed,mdrxy,2026-01-12T20:20:34Z,2026-01-22T20:42:14Z,2026-01-13T01:19:07Z,1,"[""internal""]",False
langchain-ai/langchain,34719,docs(core): enhance docstrings for `ToolCall` and `ToolCallChunk`,closed,mdrxy,2026-01-12T20:08:19Z,2026-01-22T21:14:43Z,2026-01-12T20:50:28Z,1,"[""documentation"", ""core"", ""internal""]",True
langchain-ai/langchain,34718,docs(langchain): clarify model ID usage for reliable behavior,closed,mdrxy,2026-01-12T20:07:26Z,2026-01-22T21:14:45Z,2026-01-12T20:11:00Z,0,"[""documentation"", ""langchain"", ""internal""]",True
langchain-ai/langchain,34717,docs(langchain): clarify streaming behavior in create_agent,closed,skyvanguard,2026-01-12T19:23:47Z,2026-02-06T15:00:19Z,2026-01-12T20:01:25Z,1,"[""documentation"", ""langchain"", ""external""]",True
langchain-ai/langchain,34716,docs(core): document JSON schema `'title'` requirement for function calling,closed,skyvanguard,2026-01-12T19:20:00Z,2026-01-22T21:14:48Z,2026-01-12T20:51:06Z,3,"[""documentation"", ""core"", ""external""]",True
langchain-ai/langchain,34715,fix(langchain-classic): harden RAG prompts against indirect prompt injection,open,skyvanguard,2026-01-12T18:53:47Z,2026-01-22T21:14:50Z,,2,"[""fix"", ""langchain-classic"", ""external""]",True
