repo_full_name,issue_number,title,state,user_login,created_at,updated_at,closed_at,comments,labels,is_pull_request
facebook/react,35541,[flags] clean up enableUseEffectEventHook,closed,rickhanlonii,2026-01-16T22:37:05Z,2026-01-17T17:46:09Z,2026-01-17T17:46:06Z,0,"[""CLA Signed"", ""React Core Team""]",True
facebook/react,35540,Bug:,closed,albanotchamale-lgtm,2026-01-16T21:55:13Z,2026-01-17T02:15:34Z,2026-01-17T02:15:34Z,0,"[""Status: Unconfirmed""]",False
facebook/react,35539,[compiler] Improve snap workflow for debugging errors,closed,josephsavona,2026-01-16T19:32:34Z,2026-01-23T19:26:34Z,2026-01-23T19:26:33Z,0,"[""CLA Signed"", ""React Core Team""]",True
facebook/react,35538,Fix ReDoS vulnerability in stack trace parsing (Issue #35490),open,sujay-bhandari,2026-01-16T19:10:44Z,2026-01-16T19:10:52Z,,0,"[""CLA Signed""]",True
facebook/react,35537,[compiler] Improve snap usability,closed,josephsavona,2026-01-16T18:38:37Z,2026-01-23T18:36:56Z,2026-01-23T18:36:55Z,0,"[""CLA Signed"", ""React Core Team""]",True
facebook/react,35536,[compiler] Fix hydration error with multiline className strings,closed,shiva-kar,2026-01-16T17:42:31Z,2026-01-16T18:51:04Z,2026-01-16T18:50:43Z,1,"[""CLA Signed""]",True
facebook/react,35535,Fix/compiler multiline classname hydration,closed,shiva-kar,2026-01-16T17:16:25Z,2026-01-16T17:19:45Z,2026-01-16T17:17:09Z,0,"[""CLA Signed""]",True
facebook/react,35534,[compiler] Fix hydration error with multiline className strings,closed,shiva-kar,2026-01-16T14:10:23Z,2026-01-16T17:08:09Z,2026-01-16T17:06:47Z,1,"[""CLA Signed""]",True
facebook/react,35532,[DevTools] Stop setting unused global variables,closed,eps1lon,2026-01-16T09:12:50Z,2026-01-16T15:13:38Z,2026-01-16T15:13:30Z,0,"[""CLA Signed"", ""React Core Team""]",True
facebook/react,35531,[Compiler Bug]: npm run dev and npm run build produce different results,closed,hnamekawa,2026-01-16T05:57:23Z,2026-01-17T04:00:28Z,2026-01-17T04:00:28Z,3,"[""Type: Bug"", ""Status: Unconfirmed""]",False
facebook/react,35530,[compiler] More claude config,closed,josephsavona,2026-01-16T01:15:28Z,2026-01-16T16:55:06Z,2026-01-16T16:55:06Z,0,"[""CLA Signed"", ""React Core Team""]",True
facebook/react,35529,[compiler] More claude config,closed,josephsavona,2026-01-16T01:15:26Z,2026-01-16T16:55:30Z,2026-01-16T16:55:29Z,0,"[""CLA Signed"", ""React Core Team""]",True
