repo_full_name,issue_number,title,state,user_login,created_at,updated_at,closed_at,comments,labels,is_pull_request
facebook/react,35715,Compiler: NonReactive annotation,closed,srubin,2026-02-06T23:41:02Z,2026-02-07T21:37:27Z,2026-02-06T23:41:11Z,4,"[""CLA Signed""]",True
facebook/react,35713,"[DevTools Bug] Cannot remove node ""1052"" because no matching node was found in the Store.",open,machineghost,2026-02-06T18:57:59Z,2026-02-08T22:02:11Z,,7,"[""Type: Bug"", ""Status: Unconfirmed"", ""Component: Developer Tools""]",False
facebook/react,35712,Bump webpack from 5.82.1 to 5.104.1,open,dependabot[bot],2026-02-06T15:27:10Z,2026-02-06T15:33:27Z,,1,"[""CLA Signed"", ""dependencies"", ""javascript""]",True
facebook/react,35711,[test] Move profilingCommitTreeBuilder to versioned renderer,closed,eps1lon,2026-02-06T14:11:29Z,2026-02-06T15:02:00Z,2026-02-06T15:00:44Z,0,"[""CLA Signed"", ""React Core Team""]",True
facebook/react,35710,[DevTools] Fix broken commit tree builder for initial operations,closed,eps1lon,2026-02-06T10:18:54Z,2026-02-06T14:20:43Z,2026-02-06T14:16:24Z,2,"[""CLA Signed"", ""React Core Team""]",True
tensorflow/tensorflow,109903,Integrate StableHLO at openxla/stablehlo@bdbe31e8,open,copybara-service[bot],2026-02-06T23:19:58Z,2026-02-11T19:33:01Z,,0,[],True
tensorflow/tensorflow,109902,Fix a wrong buffer shape in various XLA tests,closed,copybara-service[bot],2026-02-06T22:50:02Z,2026-02-07T03:40:42Z,2026-02-07T03:40:42Z,0,[],True
tensorflow/tensorflow,109901,Automated Code Change,closed,copybara-service[bot],2026-02-06T22:48:49Z,2026-02-07T01:19:33Z,2026-02-07T01:19:32Z,0,[],True
tensorflow/tensorflow,109900,[XLA:GPU] Move kernels out of gpu/service.,closed,copybara-service[bot],2026-02-06T22:47:49Z,2026-02-07T02:04:16Z,2026-02-07T02:04:15Z,0,[],True
tensorflow/tensorflow,109899,Make CpuPjRtRawLoadedExecutable implement the PjRtRawLoadedExecutable api.,closed,copybara-service[bot],2026-02-06T22:32:55Z,2026-02-07T01:08:38Z,2026-02-07T01:08:37Z,0,[],True
tensorflow/tensorflow,109898,Update CPU execute to delay certain types of errors and remove the need for,closed,copybara-service[bot],2026-02-06T21:42:02Z,2026-02-06T22:20:33Z,2026-02-06T22:20:33Z,0,[],True
tensorflow/tensorflow,109897,Add heterogeneous lookup to IfrtServingExecutable's cache.,closed,copybara-service[bot],2026-02-06T21:37:22Z,2026-02-10T03:31:07Z,2026-02-10T03:31:06Z,0,[],True
tensorflow/tensorflow,109896,Update BUILD files with dependencies,closed,rtg0795,2026-02-06T21:35:21Z,2026-02-06T21:45:16Z,2026-02-06T21:45:16Z,0,[],True
tensorflow/tensorflow,109895,Refine error codes for executable version compatibility.,open,copybara-service[bot],2026-02-06T20:34:59Z,2026-02-06T20:34:59Z,,0,[],True
