repo_full_name,issue_number,title,state,user_login,created_at,updated_at,closed_at,comments,labels,is_pull_request
facebook/react,35646,[flags] make `enableTrustedTypesIntegration` dynamic,closed,hybrist,2026-01-27T23:24:02Z,2026-01-28T18:15:34Z,2026-01-28T18:15:34Z,4,"[""CLA Signed""]",True
facebook/react,35645,[DevTools] Fix Profiler inaccuracy caused by stale PerformedWork flag on unvisited fibers,closed,yongsk0066,2026-01-27T17:41:53Z,2026-02-12T01:54:33Z,2026-02-12T01:54:33Z,7,"[""CLA Signed""]",True
facebook/react,35644,[Compiler Bug]: eslint-plugin-react-hooks silent bailout when try/catch/finally block in the same component body,open,TudorGiuroiu,2026-01-27T16:52:55Z,2026-01-28T09:08:32Z,,3,"[""Type: Bug"", ""Status: Unconfirmed""]",False
facebook/react,35643,Allow more component types as SuspenseList children,open,jackpope,2026-01-27T16:34:09Z,2026-01-27T18:03:50Z,,1,"[""CLA Signed""]",True
facebook/react,35642,Stabilize reactFragments host node handle,open,jackpope,2026-01-27T15:04:51Z,2026-02-04T20:34:33Z,,1,"[""CLA Signed""]",True
facebook/react,35641,Minor DOM FragmentInstance refactors,closed,jackpope,2026-01-27T15:00:45Z,2026-02-11T15:03:40Z,2026-02-11T15:03:36Z,1,"[""CLA Signed""]",True
facebook/react,35640,"Bug: Uncaught Error: Commit tree already contains fiber ""725"". This is a bug in React DevTools.",open,Innei,2026-01-27T14:17:31Z,2026-02-11T16:32:50Z,,2,"[""Type: Bug"", ""Status: Unconfirmed"", ""Component: Developer Tools""]",False
facebook/react,35639,Test Issue from Deep Hunt,closed,ANUSHAAHH,2026-01-27T11:14:45Z,2026-02-04T01:44:16Z,2026-02-04T01:44:16Z,0,[],False
facebook/react,35638,fix(eslint-plugin-react-hooks): allow underscore prefix in component …,open,poetryofcode,2026-01-27T02:43:28Z,2026-02-02T21:07:33Z,,2,"[""CLA Signed""]",True
golang/go,77343,x/tools/gopls/internal/test/integration/completion: TestDefinitionReplaceRange/default failures,open,gopherbot,2026-01-27T22:01:28Z,2026-01-28T01:29:30Z,,2,"[""NeedsInvestigation"", ""gopls"", ""Tools""]",False
golang/go,77342,spec: clarify whether arguments of unsafe.Sizeof are evaluated,open,adonovan,2026-01-27T21:35:29Z,2026-02-11T05:26:57Z,,6,"[""LanguageProposal""]",False
golang/go,77341,build: adopt Go 1.26 as bootstrap toolchain for Go 1.28,open,dmitshur,2026-01-27T20:46:48Z,2026-01-27T22:00:22Z,,1,"[""NeedsFix"", ""early-in-cycle"", ""release-blocker"", ""Implementation""]",False
golang/go,77340,runtime: TestFinalizerOrCleanupDeadlock/Cleanup/Panic failures,open,gopherbot,2026-01-27T20:01:03Z,2026-02-04T21:14:53Z,,1,"[""NeedsInvestigation"", ""compiler/runtime""]",False
golang/go,77339,testing: b.Loop still causes extra allocations after 1.26 b.Loop inlining behavior changes,closed,thepudds,2026-01-27T17:22:22Z,2026-01-30T16:30:49Z,2026-01-29T23:51:42Z,4,"[""Performance"", ""compiler/runtime"", ""FixPending"", ""BugReport""]",False
golang/go,77338,x/debug/dwtest: 10 TestDwarfVariableLocations subtests fail,open,dmitshur,2026-01-27T17:15:12Z,2026-02-02T15:25:48Z,,2,"[""compiler/runtime"", ""FixPending"", ""BugReport""]",False
