repo_full_name,issue_number,title,state,user_login,created_at,updated_at,closed_at,comments,labels,is_pull_request
facebook/react,35621,"Fix typos: explicitlyu->explicitly, intialized->initialized",open,bodhisilberling,2026-01-24T20:37:15Z,2026-01-31T02:55:30Z,,0,"[""CLA Signed""]",True
facebook/react,35620,test(eslint-plugin-react-hooks): add test cases for set-state-in-effe…,closed,TejasSathe010,2026-01-24T17:50:32Z,2026-01-24T18:31:33Z,2026-01-24T18:31:33Z,3,"[""CLA Signed""]",True
facebook/react,35619,Bump lodash from 4.17.4 to 4.17.23 in /scripts/bench,open,dependabot[bot],2026-01-24T00:45:05Z,2026-01-26T18:30:31Z,,1,"[""CLA Signed"", ""dependencies"", ""javascript""]",True
golang/go,77303,x/tools/cmd/signature-fuzzer/internal/fuzz-generator: TestExhaustive failures,closed,gopherbot,2026-01-24T13:59:40Z,2026-01-27T03:59:55Z,2026-01-27T02:29:24Z,4,"[""NeedsInvestigation"", ""Tools""]",False
golang/go,77302,x/tools/cmd/signature-fuzzer/internal/fuzz-generator: TestEmitBadRunFailure failures,closed,gopherbot,2026-01-24T12:59:00Z,2026-01-27T03:59:54Z,2026-01-26T03:33:01Z,4,"[""NeedsInvestigation"", ""Tools""]",False
golang/go,77301,cmd/nm: bss symbols not correctly reported on linux/amd64,open,egonelbre,2026-01-24T12:11:57Z,2026-02-04T21:05:35Z,,4,"[""compiler/runtime"", ""FixPending"", ""BugReport""]",False
golang/go,77300,cmd/compile/internal/ssa: allow memcombine on proved aligned addresses,open,lxq015,2026-01-24T08:25:08Z,2026-01-24T17:45:44Z,,3,[],True
golang/go,77299,cmd/compile: explicit wg.Done makes compute-intensive loop 2x slower than defer due to register pressure,closed,qiye45,2026-01-24T04:58:56Z,2026-02-10T23:54:15Z,2026-02-10T23:54:15Z,10,"[""Performance"", ""NeedsInvestigation"", ""compiler/runtime"", ""BugReport""]",False
golang/go,77298,cmd/compile: go1.22+ cmd with go.mod 1.21 generates per-loop variable when using line directive [1.25 backport],open,gopherbot,2026-01-24T04:06:36Z,2026-02-04T15:47:02Z,,1,"[""CherryPickCandidate"", ""compiler/runtime""]",False
golang/go,77297,cmd/compile: go1.22+ cmd with go.mod 1.21 generates per-loop variable when using line directive [1.26 backport],open,gopherbot,2026-01-24T04:06:35Z,2026-02-11T15:01:46Z,,4,"[""WaitingForInfo"", ""CherryPickCandidate"", ""compiler/runtime""]",False
