repo_full_name,issue_number,title,state,user_login,created_at,updated_at,closed_at,comments,labels,is_pull_request
facebook/react,35462,Fix grammar and wording in README.md,closed,monokkai,2026-01-07T22:43:51Z,2026-01-08T05:30:17Z,2026-01-08T05:30:17Z,1,"[""CLA Signed""]",True
facebook/react,35461,Bump @modelcontextprotocol/sdk from 1.9.0 to 1.25.2 in /compiler,open,dependabot[bot],2026-01-07T16:21:42Z,2026-01-07T16:21:49Z,,0,"[""CLA Signed"", ""dependencies"", ""javascript""]",True
facebook/react,35460,Bug: In React 19.2 Suspense renders fallback instead of children if children are too big,open,yoksel,2026-01-07T12:36:45Z,2026-01-11T21:43:28Z,,0,"[""Status: Unconfirmed""]",False
facebook/react,35459,[ci] Increase DevTools test shards and bump timeout,closed,poteto,2026-01-07T01:59:42Z,2026-01-07T02:23:08Z,2026-01-07T02:23:05Z,1,"[""CLA Signed"", ""React Core Team""]",True
facebook/react,35458,[ci] Add size-balanced test sequencer for better shard distribution,closed,poteto,2026-01-07T01:49:39Z,2026-01-07T02:29:25Z,2026-01-07T02:29:23Z,1,"[""CLA Signed"", ""React Core Team""]",True
facebook/react,35457,[ci] Separate DevTools test-build into dedicated job with fewer shards,closed,poteto,2026-01-07T00:49:23Z,2026-01-07T01:23:43Z,2026-01-07T01:23:40Z,1,"[""CLA Signed"", ""React Core Team""]",True
golang/go,77116,cmd/go: race between buildVetConfig and (*Builder).useCache,closed,prattmic,2026-01-07T23:27:58Z,2026-01-08T01:38:47Z,2026-01-08T01:38:46Z,3,"[""NeedsInvestigation"", ""release-blocker"", ""BugReport""]",False
golang/go,77115,"crypto/tls: Config.Clone copies automatically generated session ticket keys, session resumption does not account for the expiration of full certificate chain (CVE-2025-68121) [1.25 backport]",closed,gopherbot,2026-01-07T21:14:32Z,2026-01-15T18:41:42Z,2026-01-15T18:16:21Z,1,"[""Security"", ""release-blocker"", ""CherryPickApproved""]",False
golang/go,77114,"crypto/tls: Config.Clone copies automatically generated session ticket keys, session resumption does not account for the expiration of full certificate chain (CVE-2025-68121) [1.24 backport]",closed,gopherbot,2026-01-07T21:14:31Z,2026-01-22T09:11:57Z,2026-01-15T18:11:53Z,1,"[""Security"", ""release-blocker"", ""CherryPickApproved""]",False
golang/go,77113,"crypto/tls: Config.Clone copies automatically generated session ticket keys, session resumption does not account for the expiration of full certificate chain (CVE-2025-68121)",closed,rolandshoemaker,2026-01-07T21:12:18Z,2026-02-02T20:19:25Z,2026-01-15T18:36:45Z,32,"[""Security"", ""NeedsFix"", ""release-blocker""]",False
golang/go,77112,x/pkgsite: fix local instance of pkgsite frontend using `go run ./cmd/frontend -dev -direct_proxy`,open,ethanalee-work,2026-01-07T19:13:22Z,2026-01-16T16:56:08Z,,1,"[""pkgsite"", ""BugReport""]",False
golang/go,77111,x/pkgsite: codewiki.google SVG logo does not display well in dark mode,closed,nicholashusin,2026-01-07T18:38:58Z,2026-01-07T23:36:22Z,2026-01-07T23:36:22Z,1,"[""pkgsite""]",False
