repo_full_name,issue_number,title,state,user_login,created_at,updated_at,closed_at,comments,labels,is_pull_request
facebook/react,35623,Fix typo: accomodate -> accommodate,open,bodhisilberling,2026-01-25T18:51:13Z,2026-01-31T02:52:52Z,,0,"[""CLA Signed""]",True
facebook/react,35622,[Compiler Bug]: useRef<HTMLFormElement | null> - Error: This value cannot be modified,closed,tresorama,2026-01-25T13:42:21Z,2026-01-26T16:18:24Z,2026-01-26T05:10:04Z,4,"[""Type: Bug"", ""Status: Unconfirmed""]",False
golang/go,77311,x/sys/unix: no way to call ioctl BLKGETSIZE64?,open,hw-claudio,2026-01-25T22:03:03Z,2026-02-04T21:06:27Z,,4,"[""NeedsFix"", ""FeatureRequest"", ""compiler/runtime"", ""LibraryProposal""]",False
golang/go,77310,runtime: skip TestBigGOMAXPROCS on windows/386,open,ibrahimypr,2026-01-25T17:03:04Z,2026-01-25T17:37:16Z,,4,[],True
golang/go,77309,crypto/tls: automatically rotated ticket keys are valid for longer than documented,open,espadolini,2026-01-25T13:46:58Z,2026-02-03T14:33:41Z,,4,"[""Documentation"", ""NeedsInvestigation"", ""BugReport""]",False
golang/go,77308,net/http: clarify influence of go.mod version on ServeMux behavior,open,donmahallem,2026-01-25T09:25:35Z,2026-01-28T10:33:45Z,,3,[],True
golang/go,77307,proposal: bytes: support int64 positions,closed,kazzmir,2026-01-25T08:05:23Z,2026-01-25T15:28:44Z,2026-01-25T08:47:51Z,4,"[""Proposal"", ""LibraryProposal""]",False
golang/go,77306,proposal: exclude generated files from coverprofile by default or via flag,closed,quanergyO,2026-01-25T07:45:17Z,2026-01-25T16:21:57Z,2026-01-25T08:51:43Z,3,"[""Proposal"", ""ToolProposal""]",False
golang/go,77305,go/printer: printing const decl containing comment not attached to a const spec messes up indentation when using SourcePos mode,open,beaubrueggemann,2026-01-25T04:43:06Z,2026-01-26T20:50:34Z,,7,"[""NeedsInvestigation"", ""BugReport""]",False
golang/go,77304,proposal: spec: one-way implicit type conversion,closed,rgooch,2026-01-25T01:57:37Z,2026-01-25T15:58:32Z,2026-01-25T02:01:46Z,4,"[""LanguageChange"", ""Proposal"", ""LanguageChangeReview""]",False
apache/spark,53958,[SPARK-55177][PYTHON] Support keyword arguments for df.groupby(...).agg(...),open,HyukjinKwon,2026-01-25T23:26:39Z,2026-01-26T23:38:36Z,,5,"[""SQL"", ""PYTHON"", ""CONNECT""]",True
apache/spark,53957,[SPARK-55176][PYTHON] Extract `arrow_to_pandas` converter into ArrowArrayToPandasConversion,closed,Yicong-Huang,2026-01-25T19:48:58Z,2026-02-01T21:49:50Z,2026-02-01T21:49:50Z,5,"[""SQL"", ""PYTHON""]",True
apache/spark,53956,[SPARK-55173][K8S][TESTS] Improve K8s IT to use `TestConstants` consistently and `match` syntax for extensibility,closed,dongjoon-hyun,2026-01-25T14:15:04Z,2026-01-26T00:32:51Z,2026-01-26T00:32:41Z,2,"[""KUBERNETES""]",True
apache/spark,53955,[SPARK-55172][PYTHON][INFRA] Remove unused packages from python 3.12 test image,closed,zhengruifeng,2026-01-25T02:44:40Z,2026-01-26T01:29:03Z,2026-01-26T01:25:33Z,2,"[""BUILD""]",True
apache/spark,53954,[SPARK-55171][PYTHON] Fix memory profiler on iter UDF,closed,gaogaotiantian,2026-01-25T01:12:57Z,2026-01-26T18:53:21Z,2026-01-25T23:09:36Z,2,"[""SQL"", ""CORE"", ""PYTHON""]",True
langchain-ai/langchain,34879,Fix/mustache nested variables 31976,closed,ademicho123,2026-01-25T22:20:03Z,2026-01-25T22:29:46Z,2026-01-25T22:29:11Z,2,"[""core"", ""external""]",True
langchain-ai/langchain,34878,fix(core): fix typo 'use a a' -> 'use as a' in check_version.py,closed,bodhisilberling,2026-01-25T18:53:20Z,2026-01-26T03:26:23Z,2026-01-26T03:26:23Z,1,"[""core"", ""fix""]",True
langchain-ai/langchain,34877,Feature: Screenpipe integration for screen/audio context in agents,open,louis030195,2026-01-25T15:46:30Z,2026-01-25T15:46:40Z,,0,"[""external""]",False
langchain-ai/langchain,34876,ParrotFakeChatModel._generate crashes with IndexError when messages list is empty,closed,Alioth99,2026-01-25T15:29:43Z,2026-01-31T21:17:40Z,2026-01-31T21:17:40Z,0,"[""bug"", ""core"", ""external""]",False
langchain-ai/langchain,34875,pretty_repr(html=True) does not always return HTML-formatted output for non-string content,open,Alioth99,2026-01-25T15:19:50Z,2026-01-25T22:00:37Z,,2,"[""bug"", ""core"", ""external""]",False
langchain-ai/langchain,34874,Inconsistent/confusing `astream` returned `AsyncIterator`,open,khteh,2026-01-25T05:35:24Z,2026-01-26T04:55:31Z,,2,"[""bug"", ""core"", ""langchain"", ""ollama"", ""external""]",False
pallets/flask,5900,document using gevent for async,closed,davidism,2026-01-25T18:34:37Z,2026-02-09T00:13:50Z,2026-01-25T18:35:13Z,0,"[""docs""]",True
pallets/flask,5899,deprecate `should_ignore_error`,closed,davidism,2026-01-25T03:51:26Z,2026-02-09T00:13:51Z,2026-01-25T03:53:12Z,0,[],True
pallets/flask,5898,redirect defaults to 303,closed,davidism,2026-01-25T00:51:47Z,2026-02-09T00:13:57Z,2026-01-25T01:18:36Z,0,[],True
