repo_full_name,issue_number,title,state,user_login,created_at,updated_at,closed_at,comments,labels,is_pull_request
facebook/react,35471,[Flight] Allow cyclic references to be serialized when unwrapping lazy elements,closed,unstubbable,2026-01-08T18:14:46Z,2026-01-16T17:42:16Z,2026-01-16T17:42:09Z,1,"[""CLA Signed"", ""React Core Team""]",True
facebook/react,35470,Fix ViewTransition RTL handling: respect document dir for offscreen t…,open,Rajnish5821Kumar,2026-01-08T18:06:48Z,2026-01-08T18:10:22Z,,1,"[""CLA Signed""]",True
facebook/react,35469,fix(compiler): preserve runNumber across StoreGlobal mutations (#34899),closed,PaiavullaNikhil,2026-01-08T17:59:13Z,2026-01-09T14:43:36Z,2026-01-09T14:43:36Z,1,"[""CLA Signed""]",True
facebook/react,35468,chore: remove GitHub stale action workflow,closed,Rajnish5821Kumar,2026-01-08T15:19:42Z,2026-01-12T23:55:11Z,2026-01-12T23:55:11Z,3,"[""CLA Signed""]",True
facebook/react,35467,Fix ReactFlightAsyncDebugInfo snapshot mismatches on Windows,open,masoombaba16,2026-01-08T13:04:12Z,2026-01-08T16:09:26Z,,2,"[""CLA Signed""]",True
facebook/react,35466,Document Firefox pause/resume edge case for scheduler work state,open,Saniya8567-GitHub,2026-01-08T12:21:29Z,2026-01-08T12:21:35Z,,1,[],True
facebook/react,35465,[compiler] Add useFormContext to known incompatible libraries,open,reyronald,2026-01-08T08:41:32Z,2026-01-08T18:18:36Z,,3,"[""CLA Signed""]",True
facebook/react,35464,stale bot closed issue over christmas period,open,ImLunaHey,2026-01-08T08:35:19Z,2026-01-13T09:09:25Z,,2,"[""Status: Unconfirmed""]",False
golang/go,77133,cmd/go: TestScript/list_gofile_in_goroot failures,open,gopherbot,2026-01-08T23:07:49Z,2026-01-08T23:07:50Z,,1,"[""NeedsInvestigation""]",False
golang/go,77132,cmd/internal/obj/riscv: unrecognized failures,open,gopherbot,2026-01-08T22:08:04Z,2026-01-21T21:19:01Z,,4,"[""OS-Darwin"", ""WaitingForInfo"", ""NeedsInvestigation"", ""compiler/runtime""]",False
golang/go,77130,x/tools/gopls: declare missing methods should (optionally) not shadow existing methods,closed,fastcat,2026-01-08T20:49:07Z,2026-01-23T05:30:57Z,2026-01-22T21:09:06Z,9,"[""gopls"", ""Tools""]",False
golang/go,77129,cmd/go: potential code smuggling using doc comments (CVE-2025-61732) [1.25 backport],closed,gopherbot,2026-01-08T18:13:34Z,2026-01-28T20:32:19Z,2026-01-28T20:32:19Z,4,"[""Security"", ""CherryPickApproved""]",False
golang/go,77128,cmd/go: potential code smuggling using doc comments (CVE-2025-61732) [1.24 backport],closed,gopherbot,2026-01-08T18:13:33Z,2026-01-28T20:30:53Z,2026-01-28T20:30:53Z,2,"[""Security"", ""CherryPickApproved""]",False
golang/go,77127,x/tools/gopls/internal/test/integration/misc: TestTelemetryPrompt_PromptFile/v0.15-format/pPending#01/default failures,closed,gopherbot,2026-01-08T16:09:18Z,2026-01-08T18:58:23Z,2026-01-08T18:58:22Z,2,"[""NeedsInvestigation"", ""gopls"", ""Tools""]",False
