repo_full_name,issue_number,title,state,user_login,created_at,updated_at,closed_at,comments,labels,is_pull_request
facebook/react,35549,[flags] Remove enableHydrationLaneScheduling,closed,rickhanlonii,2026-01-17T21:17:47Z,2026-01-22T18:54:16Z,2026-01-22T18:51:49Z,1,"[""CLA Signed"", ""React Core Team""]",True
facebook/react,35548,[flags] add enableEffectEventMutationPhase,closed,rickhanlonii,2026-01-17T21:02:50Z,2026-02-04T20:04:57Z,2026-02-04T20:04:57Z,1,"[""CLA Signed"", ""React Core Team""]",True
facebook/react,35547,[tests] add silent reporter,closed,rickhanlonii,2026-01-17T18:28:02Z,2026-02-05T06:47:25Z,2026-01-18T15:17:17Z,2,"[""CLA Signed"", ""React Core Team""]",True
facebook/react,35546,[internal] revert change merged accidentally,closed,rickhanlonii,2026-01-17T18:17:06Z,2026-01-17T18:21:51Z,2026-01-17T18:21:47Z,1,"[""CLA Signed"", ""React Core Team""]",True
facebook/react,35545,[Compiler Bug]:,closed,gamehub1234,2026-01-17T15:10:48Z,2026-02-04T01:45:24Z,2026-02-04T01:45:24Z,1,"[""Type: Bug"", ""Status: Unconfirmed""]",False
facebook/react,35544,Bump tar from 2.2.1 to 2.2.2 in /fixtures/packaging/webpack/dev,open,dependabot[bot],2026-01-17T09:52:42Z,2026-01-17T09:52:47Z,,0,"[""CLA Signed"", ""dependencies"", ""javascript""]",True
facebook/react,35542,Request documentation for library development process  Modification requested by students.,closed,mohammed-mhmu,2026-01-17T01:30:05Z,2026-01-17T02:15:08Z,2026-01-17T02:15:08Z,2,"[""CLA Signed""]",True
golang/go,77225,cmd/compile: add missing usemethod checks for reflect method iterators,open,Splizard,2026-01-17T22:57:43Z,2026-01-18T04:30:38Z,,7,[],True
golang/go,77224,syscall: document Sendfile semantics,closed,awmorgan,2026-01-17T21:18:19Z,2026-01-22T21:21:15Z,2026-01-22T21:21:15Z,14,[],True
golang/go,77223,cmd/go: go mod init go causes internal panic: missing go root module,closed,ashleybeloved,2026-01-17T20:36:19Z,2026-01-17T20:58:45Z,2026-01-17T20:53:38Z,3,[],False
