repo_full_name,issue_number,title,state,user_login,created_at,updated_at,closed_at,comments,labels,is_pull_request
facebook/react,35668,[invalid][potential Security Alert] New `postinstall` script added in `react-fast-utilsa@2.0.1`,closed,alphaleadership,2026-02-01T20:36:28Z,2026-02-02T08:30:06Z,2026-02-02T08:29:54Z,1,"[""invalid""]",False
golang/go,77396,proposal: x/tools/gopls: pause gopls from command line and enable it back,open,igadmg,2026-02-01T17:35:45Z,2026-02-05T13:35:54Z,,5,"[""Proposal"", ""FeatureRequest"", ""gopls""]",False
golang/go,77395,proposal: encoding/json[/v2]: custom encoder/decoder struct tag,closed,tizu69,2026-02-01T12:42:13Z,2026-02-01T12:59:55Z,2026-02-01T12:59:55Z,0,"[""Proposal""]",False
golang/go,77394,cmd/go: test: go test -c rejects non-constant format strings in t.Errorf() while go test runs fine,open,cupen,2026-02-01T09:16:31Z,2026-02-06T20:36:17Z,,5,"[""WaitingForInfo"", ""GoCommand"", ""BugReport""]",False
golang/go,77393,x/playground: examples in Gonum timeout downloading the module,open,fumin,2026-02-01T09:04:54Z,2026-02-02T20:25:41Z,,2,"[""NeedsInvestigation"", ""FeatureRequest"", ""pkgsite""]",False
golang/go,77392,runtime: use AST-derivable names for Frame.Function names,open,dsnet,2026-02-01T01:36:20Z,2026-02-11T19:29:23Z,,9,"[""NeedsInvestigation"", ""compiler/runtime"", ""LibraryProposal""]",False
apache/spark,54084,[SPARK-55303][PYTHON][TESTS] Extract GoldenFileTestMixin for type coercion golden file tests,closed,Yicong-Huang,2026-02-01T23:42:59Z,2026-02-05T03:07:09Z,2026-02-05T03:06:51Z,4,"[""SQL"", ""PYTHON""]",True
apache/spark,54083,[SPARK-55131][SS] Change the default merge operator delimiter for RocksDB to empty string to concat without delimiter,closed,HeartSaVioR,2026-02-01T04:09:12Z,2026-02-06T12:54:17Z,2026-02-06T12:54:17Z,3,"[""SQL"", ""STRUCTURED STREAMING""]",True
langchain-ai/langchain,34966,chore(core): fix docstring format,closed,mdrxy,2026-02-01T22:44:50Z,2026-02-01T22:48:43Z,2026-02-01T22:48:02Z,1,"[""core"", ""internal""]",True
langchain-ai/langchain,34965,chore(infra): synchronize `AGENTS.md` & `CLAUDE.md`,closed,mdrxy,2026-02-01T22:43:08Z,2026-02-01T23:26:25Z,2026-02-01T23:26:23Z,0,"[""infra"", ""github_actions"", ""internal""]",True
langchain-ai/langchain,34964,feat(text-splitters): add WordTextSplitter,closed,hittanshubhanderi20,2026-02-01T21:43:20Z,2026-02-01T22:10:14Z,2026-02-01T22:10:14Z,0,"[""text-splitters"", ""feature"", ""external""]",True
langchain-ai/langchain,34963,ExaSearchResults.run arguments not applied,closed,ReneFabricius,2026-02-01T20:28:37Z,2026-02-01T20:44:24Z,2026-02-01T20:44:24Z,1,"[""bug"", ""core"", ""exa"", ""external""]",False
langchain-ai/langchain,34962,RFC: First-Class OpenRouter Provider Integration (ChatOpenRouter),open,Arihant0008,2026-02-01T19:34:51Z,2026-02-03T10:33:14Z,,1,"[""core"", ""feature request"", ""external""]",False
langchain-ai/langchain,34961,FileSystemBackend path traveseral on NextJS files,open,peterkarman1,2026-02-01T14:53:49Z,2026-02-01T14:53:57Z,,0,"[""bug"", ""langchain"", ""external""]",False
langchain-ai/langchain,34960,chore(openai): update model profiles,closed,ccurme,2026-02-01T14:02:47Z,2026-02-01T14:41:13Z,2026-02-01T14:41:12Z,1,"[""integration"", ""infra"", ""openai""]",True
langchain-ai/langchain,34959,fix(anthropic): migrate cache_control from content block to tool_result level,closed,jackjin1997,2026-02-01T12:18:53Z,2026-02-11T15:54:18Z,2026-02-11T15:54:18Z,2,"[""integration"", ""fix"", ""anthropic"", ""external""]",True
langchain-ai/langchain,34958,fix(core): preserve tool_calls in InMemoryChatMessageHistory serialization,closed,jackjin1997,2026-02-01T12:18:40Z,2026-02-01T13:54:29Z,2026-02-01T13:54:29Z,1,"[""core"", ""fix"", ""external""]",True
langchain-ai/langchain,34957,feat(text-splitters): Add metadata_hydrator hook to enrich chunk metadata #34954,closed,Muhammad-Kamran-Khan,2026-02-01T10:45:08Z,2026-02-01T13:57:42Z,2026-02-01T13:57:42Z,0,"[""text-splitters"", ""feature"", ""external""]",True
langchain-ai/langchain,34956,Enable Exporting Select Agent Metrics to Customer-facing Dashboards in Real-Time,open,f4roukb,2026-02-01T10:17:29Z,2026-02-01T10:18:02Z,,0,"[""langchain"", ""feature request"", ""external""]",False
langchain-ai/langchain,34955,Enable Messages PII Anonymization through External APIs,open,f4roukb,2026-02-01T09:49:50Z,2026-02-01T10:01:13Z,,0,"[""langchain"", ""feature request"", ""external""]",False
langchain-ai/langchain,34954,Feature request: Metadata hydrator support for TextSplitters to enrich chunk metadata,open,dvy246,2026-02-01T09:12:40Z,2026-02-01T09:12:49Z,,0,"[""langchain"", ""text-splitters"", ""feature request"", ""external""]",False
langchain-ai/langchain,34953,Feature Request: Encrypted Memory Backends for LangChain,open,HATAKEkakshi,2026-02-01T08:43:51Z,2026-02-01T08:48:25Z,,0,"[""core"", ""feature request"", ""external""]",False
langchain-ai/langchain,34952,fix(core): handle None content in ToolMessage to prevent NoneNone merge,closed,njg7194,2026-02-01T04:21:31Z,2026-02-01T13:58:44Z,2026-02-01T13:58:44Z,2,"[""core"", ""fix"", ""external""]",True
langchain-ai/langchain,34951,feat(langchain): prompt injection defense middleware,open,jkennedyvz,2026-02-01T01:45:37Z,2026-02-04T07:48:51Z,,0,"[""langchain"", ""dependencies"", ""feature"", ""langchain-classic""]",True
docker/compose,13567,Add ability to check the compose config,closed,mschoettle,2026-02-01T22:38:46Z,2026-02-03T07:26:45Z,2026-02-03T07:26:45Z,1,"[""kind/feature""]",False
