repo_full_name,pr_number,title,state,user_login,created_at,updated_at,closed_at,merged_at,draft,comments,review_comments,labels
facebook/react,35606,[compiler] Support optional/logical/etc within try/catch,closed,josephsavona,2026-01-22T22:56:29Z,2026-02-02T17:27:06Z,2026-02-02T17:27:06Z,2026-02-02T17:27:06Z,False,0,0,"[""CLA Signed"", ""React Core Team""]"
facebook/react,35603,worktree script improvements,closed,josephsavona,2026-01-22T18:54:07Z,2026-01-23T18:44:21Z,2026-01-23T18:41:17Z,2026-01-23T18:41:17Z,False,0,0,"[""CLA Signed"", ""React Core Team""]"
facebook/react,35602,Feature/typescript adoption,closed,bhaskarvilles,2026-01-22T18:25:05Z,2026-01-22T18:38:05Z,2026-01-22T18:38:05Z,,False,0,0,"[""CLA Signed""]"
facebook/react,35601,[Devtools] add selectNodeWithViewData to agent,open,sbuggay,2026-01-22T17:04:37Z,2026-01-22T17:13:29Z,,,False,0,0,"[""CLA Signed""]"
facebook/react,35600,[flags] cleanup renameElementSymbol,closed,hoxyq,2026-01-22T15:15:47Z,2026-01-23T10:46:34Z,2026-01-23T10:46:30Z,2026-01-23T10:46:30Z,False,0,0,"[""CLA Signed""]"
facebook/react,35599,[DevTools] Update inspected element on component filter changes,closed,eps1lon,2026-01-22T13:59:20Z,2026-01-26T10:16:17Z,2026-01-26T10:04:06Z,2026-01-26T10:04:06Z,False,0,0,"[""CLA Signed"", ""React Core Team""]"
facebook/react,35598,[Flight] Allow overriding `request.timeOrigin` via `options.startTime`,closed,lubieowoce,2026-01-22T13:51:55Z,2026-02-03T14:29:52Z,2026-02-03T14:29:52Z,2026-02-03T14:29:52Z,False,0,0,"[""CLA Signed""]"
facebook/react,35597,Fix bug: validate <field> before <operation> to prevent <error/crash>,open,harshilparekh874,2026-01-22T01:00:05Z,2026-01-22T02:25:27Z,,,False,0,0,"[""CLA Signed""]"
facebook/react,35596,[commit] Fix for nested optional chaining within other value blocks,open,josephsavona,2026-01-22T00:46:09Z,2026-01-23T19:08:03Z,,,False,0,0,"[""CLA Signed"", ""React Core Team""]"
facebook/react,35595,[compiler] Summaries of the compiler passes to assist agents in development,closed,josephsavona,2026-01-22T00:46:07Z,2026-01-23T19:26:47Z,2026-01-23T19:26:47Z,2026-01-23T19:26:47Z,False,0,0,"[""CLA Signed"", ""React Core Team""]"
facebook/react,35594,Docs/add enqueuetask jsdoc,closed,bodhisilberling,2026-01-22T00:37:34Z,2026-01-23T02:41:48Z,2026-01-23T02:41:48Z,,False,0,0,"[""CLA Signed""]"
facebook/react,35593,Add worktree script,closed,josephsavona,2026-01-22T00:13:57Z,2026-01-23T10:40:07Z,2026-01-22T06:38:37Z,2026-01-22T06:38:37Z,False,0,0,"[""CLA Signed"", ""React Core Team""]"
golang/go,77261,Libafl git aware,closed,kevin-valerio,2026-01-22T10:14:50Z,2026-01-22T10:15:04Z,2026-01-22T10:15:01Z,,False,0,0,[]
apache/spark,53924,[SPARK-55030][SQL] Add vector norm/normalize function expressions support,closed,zhidongqu-db,2026-01-22T19:37:22Z,2026-01-28T19:51:52Z,2026-01-28T19:51:52Z,,False,0,0,"[""SQL""]"
apache/spark,53923,[PYTHON] Add missing docstrings to worker utility functions,open,bodhisilberling,2026-01-22T17:03:00Z,2026-01-28T18:57:01Z,,,False,0,0,"[""CORE"", ""PYTHON""]"
apache/spark,53922,[SPARK-55138][SQL] Fix `convertToMapData` throwing a `NullPointerException`,closed,ilicmarkodb,2026-01-22T15:50:52Z,2026-01-23T12:52:06Z,2026-01-23T12:52:06Z,,False,0,0,"[""SQL""]"
