repo_full_name,pr_number,title,state,user_login,created_at,updated_at,closed_at,merged_at,draft,comments,review_comments,labels
facebook/react,35646,[flags] make `enableTrustedTypesIntegration` dynamic,closed,hybrist,2026-01-27T23:24:02Z,2026-01-28T18:15:34Z,2026-01-28T18:15:34Z,2026-01-28T18:15:34Z,False,0,0,"[""CLA Signed""]"
facebook/react,35645,[DevTools] Fix Profiler inaccuracy caused by stale PerformedWork flag on unvisited fibers,closed,yongsk0066,2026-01-27T17:41:53Z,2026-02-12T01:54:33Z,2026-02-12T01:54:33Z,,False,0,0,"[""CLA Signed""]"
facebook/react,35643,Allow more component types as SuspenseList children,open,jackpope,2026-01-27T16:34:09Z,2026-01-27T18:03:50Z,,,False,0,0,"[""CLA Signed""]"
facebook/react,35642,Stabilize reactFragments host node handle,open,jackpope,2026-01-27T15:04:51Z,2026-02-04T20:34:33Z,,,False,0,0,"[""CLA Signed""]"
facebook/react,35641,Minor DOM FragmentInstance refactors,closed,jackpope,2026-01-27T15:00:45Z,2026-02-11T15:03:40Z,2026-02-11T15:03:36Z,2026-02-11T15:03:36Z,False,0,0,"[""CLA Signed""]"
facebook/react,35638,fix(eslint-plugin-react-hooks): allow underscore prefix in component …,open,poetryofcode,2026-01-27T02:43:28Z,2026-02-02T21:07:33Z,,,False,0,0,"[""CLA Signed""]"
golang/go,77327,cmd/internal/obj/riscv: add Zvkned extension support,open,pitiless0514,2026-01-27T07:29:01Z,2026-01-27T08:44:58Z,,,False,0,0,[]
golang/go,77326,cmd/internal/obj/riscv: add Zvkned extension support,closed,pitiless0514,2026-01-27T07:14:16Z,2026-01-27T07:25:25Z,2026-01-27T07:25:25Z,,False,0,0,[]
apache/spark,54016,[SPARK-55243][CONNECT] Allow setting binary headers via the -bin suffix in the Scala Connect client,closed,dillitz,2026-01-27T23:28:50Z,2026-01-29T14:58:04Z,2026-01-29T14:56:50Z,,False,0,0,"[""SQL"", ""CONNECT""]"
apache/spark,54015,[SPARK-55244][PYTHON][PS] Use np.nan as default value for pandas string types,closed,gaogaotiantian,2026-01-27T22:53:05Z,2026-01-29T01:39:18Z,2026-01-29T01:34:58Z,,False,0,0,"[""PYTHON"", ""PANDAS API ON SPARK""]"
apache/spark,54014,[SPARK-55228][SPARK-55230][SQL][CONNECT] Implement Dataset.zipWithIndex in Scala API,closed,fangchenli,2026-01-27T22:09:19Z,2026-02-05T20:23:24Z,2026-02-05T08:20:34Z,,False,0,0,"[""SQL"", ""BUILD"", ""CONNECT""]"
apache/spark,54013,Test without join,closed,zifeif2,2026-01-27T21:45:07Z,2026-01-28T22:14:59Z,2026-01-28T22:14:59Z,,True,0,0,"[""SQL"", ""STRUCTURED STREAMING""]"
apache/spark,54012,Upgrade Spark 4.1 + Affirm Specific Change,open,li-isabella,2026-01-27T21:03:36Z,2026-01-27T21:03:47Z,,,True,0,0,"[""KUBERNETES"", ""BUILD"", ""CORE"", ""PYTHON""]"
