repo_full_name,pr_number,title,state,user_login,created_at,updated_at,closed_at,merged_at,draft,comments,review_comments,labels
facebook/react,35462,Fix grammar and wording in README.md,closed,monokkai,2026-01-07T22:43:51Z,2026-01-08T05:30:17Z,2026-01-08T05:30:17Z,,False,0,0,"[""CLA Signed""]"
facebook/react,35461,Bump @modelcontextprotocol/sdk from 1.9.0 to 1.25.2 in /compiler,open,dependabot[bot],2026-01-07T16:21:42Z,2026-01-07T16:21:49Z,,,False,0,0,"[""CLA Signed"", ""dependencies"", ""javascript""]"
facebook/react,35459,[ci] Increase DevTools test shards and bump timeout,closed,poteto,2026-01-07T01:59:42Z,2026-01-07T02:23:08Z,2026-01-07T02:23:05Z,2026-01-07T02:23:05Z,False,0,0,"[""CLA Signed"", ""React Core Team""]"
facebook/react,35458,[ci] Add size-balanced test sequencer for better shard distribution,closed,poteto,2026-01-07T01:49:39Z,2026-01-07T02:29:25Z,2026-01-07T02:29:23Z,2026-01-07T02:29:23Z,False,0,0,"[""CLA Signed"", ""React Core Team""]"
facebook/react,35457,[ci] Separate DevTools test-build into dedicated job with fewer shards,closed,poteto,2026-01-07T00:49:23Z,2026-01-07T01:23:43Z,2026-01-07T01:23:40Z,2026-01-07T01:23:40Z,False,0,0,"[""CLA Signed"", ""React Core Team""]"
langchain-ai/langchain,34644,fix(langchain): add test to verify version,closed,eyurtsev,2026-01-07T22:33:55Z,2026-01-22T21:16:34Z,2026-01-07T22:36:10Z,2026-01-07T22:36:10Z,False,0,0,"[""langchain"", ""fix"", ""internal""]"
langchain-ai/langchain,34643,release(langchain): release 1.2.2,closed,eyurtsev,2026-01-07T22:25:06Z,2026-01-22T21:16:36Z,2026-01-07T22:27:59Z,2026-01-07T22:27:59Z,False,0,0,"[""langchain"", ""release"", ""dependencies"", ""internal""]"
langchain-ai/langchain,34641,test(core): add edge case for empty examples in LengthBasedExampleSelector,closed,Manaskarthik28,2026-01-07T19:58:43Z,2026-01-22T21:16:38Z,2026-01-07T20:26:53Z,2026-01-07T20:26:53Z,False,0,0,"[""core"", ""tests"", ""external""]"
langchain-ai/langchain,34640,release(openai): 1.1.7,closed,ccurme,2026-01-07T19:27:14Z,2026-01-22T21:16:39Z,2026-01-07T19:34:23Z,2026-01-07T19:34:23Z,False,0,0,"[""integration"", ""release"", ""dependencies"", ""openai"", ""internal""]"
langchain-ai/langchain,34639,test(length-selector): added edge case test for empty examples in length selector,closed,Manaskarthik28,2026-01-07T19:21:07Z,2026-01-22T21:16:41Z,2026-01-07T19:31:17Z,,False,0,0,"[""core"", ""tests"", ""external""]"
langchain-ai/langchain,34638,test(core): added edge case for LengthBasedExampleSelector,closed,Manaskarthik28,2026-01-07T19:01:44Z,2026-01-22T21:16:42Z,2026-01-07T19:31:36Z,,False,0,0,"[""core"", ""text-splitters"", ""tests"", ""external""]"
langchain-ai/langchain,34637,fix(langchain): handle parallel usage of the todo tool in planning middleware,closed,hwchase17,2026-01-07T18:12:14Z,2026-01-22T21:16:44Z,2026-01-07T22:23:56Z,2026-01-07T22:23:56Z,False,0,0,"[""langchain"", ""fix"", ""internal""]"
langchain-ai/langchain,34636,"chore(langchain): fix types in `memory_assert`, `conftest`, `conftest_checkpointer` and `conftest_store`",closed,cbornet,2026-01-07T17:53:34Z,2026-01-22T21:16:46Z,2026-01-09T22:18:06Z,2026-01-09T22:18:06Z,False,0,0,"[""langchain"", ""infra"", ""typing"", ""external""]"
