repo_full_name,pr_number,title,state,user_login,created_at,updated_at,closed_at,merged_at,draft,comments,review_comments,labels
facebook/react,35738,Fix typos across documentation markdown files,open,him2him2,2026-02-09T23:42:01Z,2026-02-09T23:45:23Z,,,False,0,0,"[""CLA Signed""]"
facebook/react,35737,[DevTools] Only block child Suspense boundaries if the parent has all shared suspenders removed,closed,eps1lon,2026-02-09T23:20:28Z,2026-02-10T17:49:23Z,2026-02-10T16:52:35Z,2026-02-10T16:52:35Z,False,0,0,"[""CLA Signed"", ""React Core Team""]"
facebook/react,35736,[test] Include `uniqueSuspenders` in Suspense tree snapshots,closed,eps1lon,2026-02-09T23:05:44Z,2026-02-10T11:56:54Z,2026-02-10T11:51:59Z,2026-02-10T11:51:59Z,False,0,0,"[""CLA Signed"", ""React Core Team""]"
facebook/react,35735,[DevTools] Allow renaming Host Component props,closed,eps1lon,2026-02-09T21:59:11Z,2026-02-09T23:18:36Z,2026-02-09T22:14:46Z,2026-02-09T22:14:46Z,False,0,0,"[""CLA Signed"", ""React Core Team""]"
facebook/react,35734,"[DevTools] Fix crash when revealing stable, filtered `<Activity>` children",closed,eps1lon,2026-02-09T20:44:10Z,2026-02-09T21:59:46Z,2026-02-09T21:52:25Z,2026-02-09T21:52:25Z,False,0,0,"[""CLA Signed"", ""React Core Team""]"
facebook/react,35733,[Fiber] Avoid duplicate debug info for array children,closed,eps1lon,2026-02-09T18:22:53Z,2026-02-09T20:39:01Z,2026-02-09T19:36:56Z,2026-02-09T19:36:56Z,False,0,0,"[""CLA Signed"", ""React Core Team""]"
facebook/react,35732,[Compiler] Fix false positive for setState after await in useEffect,open,basitqayoom,2026-02-09T18:20:36Z,2026-02-11T11:03:56Z,,,False,0,0,"[""CLA Signed""]"
facebook/react,35731,[Flight] Add `unstable_allowPartialStream` option to Flight Client,closed,unstubbable,2026-02-09T15:45:51Z,2026-02-09T18:19:39Z,2026-02-09T18:19:32Z,2026-02-09T18:19:32Z,False,0,0,"[""CLA Signed"", ""React Core Team""]"
facebook/react,35730,[Flight] Fix `encodeReply` for JSX with temporary references,closed,unstubbable,2026-02-09T13:34:14Z,2026-02-09T15:18:03Z,2026-02-09T15:17:53Z,2026-02-09T15:17:53Z,False,0,0,"[""CLA Signed"", ""React Core Team""]"
tensorflow/tensorflow,110057,Add concat unreduced rule and split reduced rule,closed,copybara-service[bot],2026-02-09T23:55:12Z,2026-02-10T00:22:29Z,2026-02-10T00:22:29Z,2026-02-10T00:22:29Z,True,0,0,[]
tensorflow/tensorflow,110056,Refactor H2DTransferExecutor to use xla::HloSharding directly.,closed,copybara-service[bot],2026-02-09T23:45:49Z,2026-02-10T18:43:57Z,2026-02-10T18:33:51Z,2026-02-10T18:33:51Z,True,0,0,[]
tensorflow/tensorflow,110055,Update `rules_ml_toolchain` to integrate hermetic CUDA repo features in bzlmod.,open,copybara-service[bot],2026-02-09T23:24:17Z,2026-02-10T00:14:08Z,,,True,0,0,[]
tensorflow/tensorflow,110054,Move `experimental_compile_mpmd` from pathways to jaxlib.,open,copybara-service[bot],2026-02-09T23:14:19Z,2026-02-12T00:58:07Z,,,True,0,0,[]
tensorflow/tensorflow,110053,Prepare XLA build rules for full gpu and mig slice capabilities. ,open,copybara-service[bot],2026-02-09T23:13:48Z,2026-02-09T23:13:48Z,,,True,0,0,[]
tensorflow/tensorflow,110052,Refine layout update logic in SpmdPartitioner.,closed,copybara-service[bot],2026-02-09T22:41:57Z,2026-02-11T00:37:00Z,2026-02-11T00:37:00Z,2026-02-11T00:37:00Z,True,0,0,[]
tensorflow/tensorflow,110051,Check that the frontend attribute is initialized before accessing FUSE_LIMIT,open,copybara-service[bot],2026-02-09T22:36:32Z,2026-02-09T22:36:32Z,,,True,0,0,[]
