repo_full_name,pr_number,title,state,user_login,created_at,updated_at,closed_at,merged_at,draft,comments,review_comments,labels
facebook/react,35709,Disable parallel transitions in canary,closed,rickhanlonii,2026-02-05T18:26:35Z,2026-02-05T18:34:57Z,2026-02-05T18:34:23Z,2026-02-05T18:34:23Z,False,0,0,"[""CLA Signed"", ""React Core Team""]"
facebook/react,35708,[flags] Cleanup `enableHalt`,closed,eps1lon,2026-02-05T17:51:03Z,2026-02-06T09:34:19Z,2026-02-06T09:33:52Z,2026-02-06T09:33:52Z,False,0,0,"[""CLA Signed"", ""React Core Team""]"
facebook/react,35707,Fix grammar error in OVERVIEW.md,open,danielabrahamx,2026-02-05T17:29:40Z,2026-02-05T19:00:20Z,,,False,0,0,"[""CLA Signed""]"
facebook/react,35706,Bump semver from 5.4.1 to 5.7.2 in /fixtures/packaging/webpack/dev,open,dependabot[bot],2026-02-05T17:15:02Z,2026-02-05T17:18:45Z,,,False,0,0,"[""CLA Signed"", ""dependencies"", ""javascript""]"
facebook/react,35705,[DevTools] Separate breadcrumbs with `»`,closed,eps1lon,2026-02-05T17:08:40Z,2026-02-06T09:32:37Z,2026-02-05T23:40:31Z,2026-02-05T23:40:31Z,False,0,0,"[""CLA Signed"", ""React Core Team""]"
facebook/react,35704,Fix checkbox onChange not firing in certain click ordering cases,open,KashviYadav09,2026-02-05T17:07:20Z,2026-02-05T17:07:26Z,,,False,0,0,[]
facebook/react,35703,Fix onChange firing when click default is prevented,open,KashviYadav09,2026-02-05T16:56:50Z,2026-02-05T16:56:57Z,,,False,0,0,[]
facebook/react,35702,[DevTools] Throw an error when attempting to clone non-existent node,closed,hoxyq,2026-02-05T16:02:06Z,2026-02-05T17:49:21Z,2026-02-05T17:49:18Z,2026-02-05T17:49:18Z,False,0,0,"[""CLA Signed""]"
facebook/react,35701,Fix typos in comments,open,pavan-sh,2026-02-05T15:36:07Z,2026-02-05T16:08:21Z,,,False,0,0,"[""CLA Signed""]"
facebook/react,35700,[DevTools] Avoid scrollbars in Suspense breadcrumbs,closed,eps1lon,2026-02-05T14:00:22Z,2026-02-05T22:28:08Z,2026-02-05T22:27:58Z,2026-02-05T22:27:58Z,False,0,0,"[""CLA Signed"", ""React Core Team""]"
